선수명,연도,소속팀명,연봉,WAR,상세url
심정수,2006,삼성,"75,000",-0.557,http://www.statiz.co.kr/player.php?name=심정수
임창용,2006,삼성,"50,000",0.040,http://www.statiz.co.kr/player.php?name=임창용
박진만,2006,삼성,"45,000",4.899,http://www.statiz.co.kr/player.php?name=박진만
김한수,2006,삼성,"40,000",1.387,http://www.statiz.co.kr/player.php?name=김한수
양준혁,2006,삼성,"40,000",5.446,http://www.statiz.co.kr/player.php?name=양준혁
진갑용,2006,삼성,"30,000",3.189,http://www.statiz.co.kr/player.php?name=진갑용
배영수,2006,삼성,"28,000",4.256,http://www.statiz.co.kr/player.php?name=배영수
박종호,2006,삼성,"22,500",0.753,http://www.statiz.co.kr/player.php?name=박종호
박한이,2006,삼성,"20,000",4.893,http://www.statiz.co.kr/player.php?name=박한이
박석진,2006,삼성,"15,000",0.197,http://www.statiz.co.kr/player.php?name=박석진
전병호,2006,삼성,"15,000",1.427,http://www.statiz.co.kr/player.php?name=전병호
강동우,2006,삼성,"13,500",,http://www.statiz.co.kr/player.php?name=강동우
오상민,2006,삼성,"12,000",0.307,http://www.statiz.co.kr/player.php?name=오상민
권오준,2006,삼성,"12,000",4.089,http://www.statiz.co.kr/player.php?name=권오준
김종훈,2006,삼성,"11,000",-0.686,http://www.statiz.co.kr/player.php?name=김종훈
김재걸,2006,삼성,"11,000",-0.031,http://www.statiz.co.kr/player.php?name=김재걸
조동찬,2006,삼성,"10,000",2.468,http://www.statiz.co.kr/player.php?name=조동찬
김대익,2006,삼성,"10,000",0.045,http://www.statiz.co.kr/player.php?name=김대익
박정환,2006,삼성,"6,500",-0.671,http://www.statiz.co.kr/player.php?name=박정환
안지만,2006,삼성,"6,500",-0.368,http://www.statiz.co.kr/player.php?name=안지만
오승환,2006,삼성,"6,500",6.426,http://www.statiz.co.kr/player.php?name=오승환
강영식,2006,삼성,"5,500",0.266,http://www.statiz.co.kr/player.php?name=강영식
권혁,2006,삼성,"5,000",0.041,http://www.statiz.co.kr/player.php?name=권혁
최용호,2006,삼성,"4,000",,http://www.statiz.co.kr/player.php?name=최용호
강명구,2006,삼성,"3,800",0.055,http://www.statiz.co.kr/player.php?name=강명구
임동규,2006,삼성,"3,500",0.788,http://www.statiz.co.kr/player.php?name=임동규
이정식,2006,삼성,"3,500",0.619,http://www.statiz.co.kr/player.php?name=이정식
김덕윤,2006,삼성,"3,200",,http://www.statiz.co.kr/player.php?name=김덕윤
김영복,2006,삼성,"2,500",-0.138,http://www.statiz.co.kr/player.php?name=김영복
허연철,2006,삼성,"2,300",,http://www.statiz.co.kr/player.php?name=허연철
이태호,2006,삼성,"2,300",0.065,http://www.statiz.co.kr/player.php?name=이태호
강유삼,2006,삼성,"2,200",-0.083,http://www.statiz.co.kr/player.php?name=강유삼
손승현,2006,삼성,"2,200",,http://www.statiz.co.kr/player.php?name=손승현
백준영,2006,삼성,"2,200",0.044,http://www.statiz.co.kr/player.php?name=백준영
김명규,2006,삼성,"2,100",,http://www.statiz.co.kr/player.php?name=김명규
조영훈,2006,삼성,"2,100",0.960,http://www.statiz.co.kr/player.php?name=조영훈
채형직,2006,삼성,"2,100",0.084,http://www.statiz.co.kr/player.php?name=채형직
박재민,2006,삼성,"2,100",,http://www.statiz.co.kr/player.php?name=박재민
유용목,2006,삼성,"2,100",,http://www.statiz.co.kr/player.php?name=유용목
최재현,2006,삼성,"2,100",,http://www.statiz.co.kr/player.php?name=최재현
김현중,2006,삼성,"2,000",,http://www.statiz.co.kr/player.php?name=김현중
김형근,2006,삼성,"2,000",,http://www.statiz.co.kr/player.php?name=김형근
