선수명,연도,소속팀명,연봉,WAR,상세url
심정수,2008,삼성,"75,000",0.527,http://www.statiz.co.kr/player.php?name=심정수
양준혁,2008,삼성,"70,000",1.397,http://www.statiz.co.kr/player.php?name=양준혁
진갑용,2008,삼성,"50,000",2.438,http://www.statiz.co.kr/player.php?name=진갑용
박진만,2008,삼성,"45,000",1.765,http://www.statiz.co.kr/player.php?name=박진만
배영수,2008,삼성,"30,000",1.544,http://www.statiz.co.kr/player.php?name=배영수
박한이,2008,삼성,"24,300",3.978,http://www.statiz.co.kr/player.php?name=박한이
전병호,2008,삼성,"22,500",0.722,http://www.statiz.co.kr/player.php?name=전병호
오승환,2008,삼성,"22,000",3.568,http://www.statiz.co.kr/player.php?name=오승환
박종호,2008,삼성,"18,000",-0.053,http://www.statiz.co.kr/player.php?name=박종호
권오준,2008,삼성,"17,000",0.365,http://www.statiz.co.kr/player.php?name=권오준
김재걸,2008,삼성,"15,000",0.465,http://www.statiz.co.kr/player.php?name=김재걸
김진웅,2008,삼성,"13,500",,http://www.statiz.co.kr/player.php?name=김진웅
김창희,2008,삼성,"13,000",1.108,http://www.statiz.co.kr/player.php?name=김창희
조동찬,2008,삼성,"11,000",0.298,http://www.statiz.co.kr/player.php?name=조동찬
신명철,2008,삼성,"10,500",-0.820,http://www.statiz.co.kr/player.php?name=신명철
구자운,2008,삼성,"10,000",,http://www.statiz.co.kr/player.php?name=구자운
이상목,2008,삼성,"10,000",1.399,http://www.statiz.co.kr/player.php?name=이상목
권혁,2008,삼성,"9,500",1.961,http://www.statiz.co.kr/player.php?name=권혁
안지만,2008,삼성,"9,000",1.884,http://www.statiz.co.kr/player.php?name=안지만
손지환,2008,삼성,"7,225",-0.187,http://www.statiz.co.kr/player.php?name=손지환
윤성환,2008,삼성,"7,000",2.976,http://www.statiz.co.kr/player.php?name=윤성환
강봉규,2008,삼성,"6,400",0.813,http://www.statiz.co.kr/player.php?name=강봉규
현재윤,2008,삼성,"6,000",0.470,http://www.statiz.co.kr/player.php?name=현재윤
정현욱,2008,삼성,"6,000",3.742,http://www.statiz.co.kr/player.php?name=정현욱
채태인,2008,삼성,"5,500",1.020,http://www.statiz.co.kr/player.php?name=채태인
조진호,2008,삼성,"5,000",-0.067,http://www.statiz.co.kr/player.php?name=조진호
최형우,2008,삼성,"5,000",3.517,http://www.statiz.co.kr/player.php?name=최형우
조현근,2008,삼성,"4,000",0.570,http://www.statiz.co.kr/player.php?name=조현근
권오원,2008,삼성,"3,400",0.631,http://www.statiz.co.kr/player.php?name=권오원
박석민,2008,삼성,"3,200",4.326,http://www.statiz.co.kr/player.php?name=박석민
김우석,2008,삼성,"3,200",0.161,http://www.statiz.co.kr/player.php?name=김우석
정홍준,2008,삼성,"2,800",-0.170,http://www.statiz.co.kr/player.php?name=정홍준
이태호,2008,삼성,"2,500",,http://www.statiz.co.kr/player.php?name=이태호
김문수,2008,삼성,"2,500",-0.121,http://www.statiz.co.kr/player.php?name=김문수
차우찬,2008,삼성,"2,500",0.315,http://www.statiz.co.kr/player.php?name=차우찬
모상기,2008,삼성,"2,300",-0.121,http://www.statiz.co.kr/player.php?name=모상기
손주인,2008,삼성,"2,300",-0.062,http://www.statiz.co.kr/player.php?name=손주인
백준영,2008,삼성,"2,300",0.091,http://www.statiz.co.kr/player.php?name=백준영
백정현,2008,삼성,"2,300",0.088,http://www.statiz.co.kr/player.php?name=백정현
손승현,2008,삼성,"2,300",0.000,http://www.statiz.co.kr/player.php?name=손승현
김기태,2008,삼성,"2,200",-0.157,http://www.statiz.co.kr/player.php?name=김기태
곽용섭,2008,삼성,"2,200",,http://www.statiz.co.kr/player.php?name=곽용섭
이여상,2008,삼성,"2,200",,http://www.statiz.co.kr/player.php?name=이여상
김상수,2008,삼성,"2,200",-0.382,http://www.statiz.co.kr/player.php?name=김상수
박성훈,2008,삼성,"2,200",-0.009,http://www.statiz.co.kr/player.php?name=박성훈
김동명,2008,삼성,"2,100",,http://www.statiz.co.kr/player.php?name=김동명
곽동훈,2008,삼성,"2,100",0.044,http://www.statiz.co.kr/player.php?name=곽동훈
이동걸,2008,삼성,"2,100",0.034,http://www.statiz.co.kr/player.php?name=이동걸
김형근,2008,삼성,"2,000",,http://www.statiz.co.kr/player.php?name=김형근
추승민,2008,삼성,"2,000",,http://www.statiz.co.kr/player.php?name=추승민
김상걸,2008,삼성,"2,000",,http://www.statiz.co.kr/player.php?name=김상걸
