선수명,연도,소속팀명,연봉,WAR,상세url
배진호,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=배진호
발디리스,2016,삼성,"900,000",0.554,http://www.statiz.co.kr/player.php?name=발디리스
김태완,2016,삼성,"900,000",-0.298,http://www.statiz.co.kr/player.php?name=김태완
안지만,2016,삼성,"900,000",0.037,http://www.statiz.co.kr/player.php?name=안지만
정민우,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=정민우
이정식,2016,삼성,"900,000",-0.183,http://www.statiz.co.kr/player.php?name=이정식
서동환,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=서동환
김건한,2016,삼성,"900,000",0.238,http://www.statiz.co.kr/player.php?name=김건한
최승민,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=최승민
남기효,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=남기효
벨레스터,2016,삼성,"900,000",-0.298,http://www.statiz.co.kr/player.php?name=벨레스터
웹스터,2016,삼성,"900,000",0.804,http://www.statiz.co.kr/player.php?name=웹스터
레온,2016,삼성,"900,000",-0.284,http://www.statiz.co.kr/player.php?name=레온
우병걸,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=우병걸
박제윤,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=박제윤
박상원,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=박상원
김성한,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김성한
김성표,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김성표
플란데,2016,삼성,"900,000",-0.870,http://www.statiz.co.kr/player.php?name=플란데
노진용,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=노진용
조현근,2016,삼성,"900,000",-0.147,http://www.statiz.co.kr/player.php?name=조현근
최주엽,2016,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=최주엽
이승엽,2016,삼성,"100,000",2.664,http://www.statiz.co.kr/player.php?name=이승엽
윤성환,2016,삼성,"80,000",4.127,http://www.statiz.co.kr/player.php?name=윤성환
장원삼,2016,삼성,"75,000",-0.500,http://www.statiz.co.kr/player.php?name=장원삼
최형우,2016,삼성,"70,000",7.959,http://www.statiz.co.kr/player.php?name=최형우
박한이,2016,삼성,"45,000",1.479,http://www.statiz.co.kr/player.php?name=박한이
차우찬,2016,삼성,"40,000",3.178,http://www.statiz.co.kr/player.php?name=차우찬
조동찬,2016,삼성,"40,000",0.479,http://www.statiz.co.kr/player.php?name=조동찬
김상수,2016,삼성,"31,000",-0.198,http://www.statiz.co.kr/player.php?name=김상수
이지영,2016,삼성,"21,000",1.182,http://www.statiz.co.kr/player.php?name=이지영
