선수명,연도,소속팀명,연봉,WAR,상세url
신용운,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=신용운
박민규,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=박민규
김현우,2017,삼성,"900,000",-0.135,http://www.statiz.co.kr/player.php?name=김현우
조현덕,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=조현덕
레나도,2017,삼성,"900,000",-0.786,http://www.statiz.co.kr/player.php?name=레나도
페트릭,2017,삼성,"900,000",0.300,http://www.statiz.co.kr/player.php?name=페트릭
윤영수,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=윤영수
최민구,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=최민구
문선엽,2017,삼성,"900,000",-0.096,http://www.statiz.co.kr/player.php?name=문선엽
나성용,2017,삼성,"900,000",-0.185,http://www.statiz.co.kr/player.php?name=나성용
김정혁,2017,삼성,"900,000",0.137,http://www.statiz.co.kr/player.php?name=김정혁
이승엽,2017,삼성,"900,000",1.152,http://www.statiz.co.kr/player.php?name=이승엽
성의준,2017,삼성,"900,000",-0.119,http://www.statiz.co.kr/player.php?name=성의준
최경철,2017,삼성,"900,000",0.437,http://www.statiz.co.kr/player.php?name=최경철
정성훈,2017,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=정성훈
러프,2017,삼성,"110,000",3.534,http://www.statiz.co.kr/player.php?name=러프
윤성환,2017,삼성,"80,000",3.733,http://www.statiz.co.kr/player.php?name=윤성환
장원삼,2017,삼성,"75,000",0.334,http://www.statiz.co.kr/player.php?name=장원삼
우규민,2017,삼성,"70,000",0.200,http://www.statiz.co.kr/player.php?name=우규민
박한이,2017,삼성,"45,000",-0.008,http://www.statiz.co.kr/player.php?name=박한이
조동찬,2017,삼성,"40,000",1.204,http://www.statiz.co.kr/player.php?name=조동찬
김상수,2017,삼성,"31,000",0.022,http://www.statiz.co.kr/player.php?name=김상수
이원석,2017,삼성,"30,000",1.102,http://www.statiz.co.kr/player.php?name=이원석
이지영,2017,삼성,"26,000",-0.188,http://www.statiz.co.kr/player.php?name=이지영
박해민,2017,삼성,"23,000",3.128,http://www.statiz.co.kr/player.php?name=박해민
심창민,2017,삼성,"21,000",2.084,http://www.statiz.co.kr/player.php?name=심창민
구자욱,2017,삼성,"16,000",5.260,http://www.statiz.co.kr/player.php?name=구자욱
배영섭,2017,삼성,"15,000",0.384,http://www.statiz.co.kr/player.php?name=배영섭
김대우,2017,삼성,"15,000",-1.324,http://www.statiz.co.kr/player.php?name=김대우
권오준,2017,삼성,"10,500",0.898,http://www.statiz.co.kr/player.php?name=권오준
박근홍,2017,삼성,"10,000",-0.284,http://www.statiz.co.kr/player.php?name=박근홍
백정현,2017,삼성,"10,000",2.145,http://www.statiz.co.kr/player.php?name=백정현
강한울,2017,삼성,"9,000",1.597,http://www.statiz.co.kr/player.php?name=강한울
백상원,2017,삼성,"9,000",-0.635,http://www.statiz.co.kr/player.php?name=백상원
정인욱,2017,삼성,"7,200",-0.610,http://www.statiz.co.kr/player.php?name=정인욱
장필준,2017,삼성,"6,500",1.301,http://www.statiz.co.kr/player.php?name=장필준
이영욱,2017,삼성,"6,500",-0.091,http://www.statiz.co.kr/player.php?name=이영욱
김기태,2017,삼성,"6,500",,http://www.statiz.co.kr/player.php?name=김기태
이승현,2017,삼성,"6,200",0.302,http://www.statiz.co.kr/player.php?name=이승현
우동균,2017,삼성,"5,500",-0.269,http://www.statiz.co.kr/player.php?name=우동균
김동호,2017,삼성,"5,000",0.157,http://www.statiz.co.kr/player.php?name=김동호
김헌곤,2017,삼성,"5,000",0.281,http://www.statiz.co.kr/player.php?name=김헌곤
임대한,2017,삼성,"3,700",-0.301,http://www.statiz.co.kr/player.php?name=임대한
정병곤,2017,삼성,"3,500",0.274,http://www.statiz.co.kr/player.php?name=정병곤
임현준,2017,삼성,"3,200",0.114,http://www.statiz.co.kr/player.php?name=임현준
최충연,2017,삼성,"3,000",-0.596,http://www.statiz.co.kr/player.php?name=최충연
권정웅,2017,삼성,"3,000",0.191,http://www.statiz.co.kr/player.php?name=권정웅
김민수,2017,삼성,"3,000",-0.168,http://www.statiz.co.kr/player.php?name=김민수
이수민,2017,삼성,"3,000",-0.066,http://www.statiz.co.kr/player.php?name=이수민
최영진,2017,삼성,"3,000",0.111,http://www.statiz.co.kr/player.php?name=최영진
김승현,2017,삼성,"2,900",0.246,http://www.statiz.co.kr/player.php?name=김승현
이현동,2017,삼성,"2,800",-0.028,http://www.statiz.co.kr/player.php?name=이현동
