선수명,연도,소속팀명,연봉,WAR,상세url
채상준,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=채상준
안주형,2018,삼성,"900,000",-0.179,http://www.statiz.co.kr/player.php?name=안주형
김기태,2018,삼성,"900,000",-0.120,http://www.statiz.co.kr/player.php?name=김기태
심창민,2018,삼성,"900,000",1.859,http://www.statiz.co.kr/player.php?name=심창민
김성윤,2018,삼성,"900,000",-0.051,http://www.statiz.co.kr/player.php?name=김성윤
황수범,2018,삼성,"900,000",-0.033,http://www.statiz.co.kr/player.php?name=황수범
김태수,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김태수
최종현,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=최종현
정두산,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=정두산
박세웅,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=박세웅
안성무,2018,삼성,"900,000",-0.034,http://www.statiz.co.kr/player.php?name=안성무
김결의,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김결의
곽경문,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=곽경문
안규현,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=안규현
권정웅,2018,삼성,"900,000",-0.196,http://www.statiz.co.kr/player.php?name=권정웅
김동호,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김동호
아델만,2018,삼성,"900,000",2.812,http://www.statiz.co.kr/player.php?name=아델만
김선우,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김선우
강한울,2018,삼성,"900,000",-0.172,http://www.statiz.co.kr/player.php?name=강한울
안도원,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=안도원
김동찬,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김동찬
백상원,2018,삼성,"900,000",0.160,http://www.statiz.co.kr/player.php?name=백상원
이재익,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=이재익
조동찬,2018,삼성,"900,000",-0.162,http://www.statiz.co.kr/player.php?name=조동찬
이은형,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=이은형
김영한,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김영한
곽병선,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=곽병선
보니야,2018,삼성,"900,000",1.771,http://www.statiz.co.kr/player.php?name=보니야
최원제,2018,삼성,"900,000",0.025,http://www.statiz.co.kr/player.php?name=최원제
맹성주,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=맹성주
박용민,2018,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=박용민
러프,2018,삼성,"140,000",5.484,http://www.statiz.co.kr/player.php?name=러프
강민호,2018,삼성,"100,000",1.992,http://www.statiz.co.kr/player.php?name=강민호
윤성환,2018,삼성,"80,000",-0.523,http://www.statiz.co.kr/player.php?name=윤성환
우규민,2018,삼성,"70,000",1.394,http://www.statiz.co.kr/player.php?name=우규민
이원석,2018,삼성,"30,000",3.315,http://www.statiz.co.kr/player.php?name=이원석
박해민,2018,삼성,"29,000",3.502,http://www.statiz.co.kr/player.php?name=박해민
구자욱,2018,삼성,"25,000",3.907,http://www.statiz.co.kr/player.php?name=구자욱
박한이,2018,삼성,"25,000",0.597,http://www.statiz.co.kr/player.php?name=박한이
김상수,2018,삼성,"24,000",1.039,http://www.statiz.co.kr/player.php?name=김상수
이지영,2018,삼성,"21,000",1.569,http://www.statiz.co.kr/player.php?name=이지영
장원삼,2018,삼성,"20,000",0.178,http://www.statiz.co.kr/player.php?name=장원삼
손주인,2018,삼성,"18,000",-0.816,http://www.statiz.co.kr/player.php?name=손주인
백정현,2018,삼성,"15,500",2.338,http://www.statiz.co.kr/player.php?name=백정현
권오준,2018,삼성,"15,000",1.058,http://www.statiz.co.kr/player.php?name=권오준
배영섭,2018,삼성,"13,000",-0.419,http://www.statiz.co.kr/player.php?name=배영섭
김대우,2018,삼성,"12,000",-0.429,http://www.statiz.co.kr/player.php?name=김대우
김헌곤,2018,삼성,"8,500",1.691,http://www.statiz.co.kr/player.php?name=김헌곤
박근홍,2018,삼성,"8,000",-0.101,http://www.statiz.co.kr/player.php?name=박근홍
이승현,2018,삼성,"7,000",-0.077,http://www.statiz.co.kr/player.php?name=이승현
한기주,2018,삼성,"6,000",-0.051,http://www.statiz.co.kr/player.php?name=한기주
정인욱,2018,삼성,"5,700",0.485,http://www.statiz.co.kr/player.php?name=정인욱
박찬도,2018,삼성,"5,000",-0.323,http://www.statiz.co.kr/player.php?name=박찬도
김성훈,2018,삼성,"4,700",0.277,http://www.statiz.co.kr/player.php?name=김성훈
최충연,2018,삼성,"4,500",2.981,http://www.statiz.co.kr/player.php?name=최충연
정병곤,2018,삼성,"4,500",-0.328,http://www.statiz.co.kr/player.php?name=정병곤
김승현,2018,삼성,"4,000",0.563,http://www.statiz.co.kr/player.php?name=김승현
임현준,2018,삼성,"3,500",0.641,http://www.statiz.co.kr/player.php?name=임현준
김민수,2018,삼성,"3,300",-0.038,http://www.statiz.co.kr/player.php?name=김민수
김시현,2018,삼성,"3,300",-0.128,http://www.statiz.co.kr/player.php?name=김시현
최영진,2018,삼성,"3,300",0.334,http://www.statiz.co.kr/player.php?name=최영진
최지광,2018,삼성,"3,100",-0.182,http://www.statiz.co.kr/player.php?name=최지광
김응민,2018,삼성,"3,000",-0.024,http://www.statiz.co.kr/player.php?name=김응민
이현동,2018,삼성,"3,000",,http://www.statiz.co.kr/player.php?name=이현동
이성곤,2018,삼성,"3,000",-0.139,http://www.statiz.co.kr/player.php?name=이성곤
홍정우,2018,삼성,"2,900",,http://www.statiz.co.kr/player.php?name=홍정우
김호재,2018,삼성,"2,800",-0.240,http://www.statiz.co.kr/player.php?name=김호재
