선수명,연도,소속팀명,연봉,WAR,상세url
피가로,2015,삼성,"900,000",4.242,http://www.statiz.co.kr/player.php?name=피가로
클로이드,2015,삼성,"900,000",0.195,http://www.statiz.co.kr/player.php?name=클로이드
강봉규,2015,삼성,"900,000",-0.094,http://www.statiz.co.kr/player.php?name=강봉규
김희석,2015,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김희석
진갑용,2015,삼성,"900,000",0.331,http://www.statiz.co.kr/player.php?name=진갑용
나바로,2015,삼성,"900,000",6.688,http://www.statiz.co.kr/player.php?name=나바로
김재우,2015,삼성,"900,000",,http://www.statiz.co.kr/player.php?name=김재우
이승엽,2015,삼성,"100,000",3.156,http://www.statiz.co.kr/player.php?name=이승엽
윤성환,2015,삼성,"80,000",3.909,http://www.statiz.co.kr/player.php?name=윤성환
안지만,2015,삼성,"75,000",2.378,http://www.statiz.co.kr/player.php?name=안지만
장원삼,2015,삼성,"75,000",-0.371,http://www.statiz.co.kr/player.php?name=장원삼
최형우,2015,삼성,"70,000",4.863,http://www.statiz.co.kr/player.php?name=최형우
임창용,2015,삼성,"50,000",2.080,http://www.statiz.co.kr/player.php?name=임창용
박한이,2015,삼성,"45,000",2.373,http://www.statiz.co.kr/player.php?name=박한이
차우찬,2015,삼성,"40,000",1.623,http://www.statiz.co.kr/player.php?name=차우찬
김상수,2015,삼성,"31,000",2.732,http://www.statiz.co.kr/player.php?name=김상수
이지영,2015,삼성,"21,000",2.123,http://www.statiz.co.kr/player.php?name=이지영
배영섭,2015,삼성,"16,000",0.060,http://www.statiz.co.kr/player.php?name=배영섭
백정현,2015,삼성,"15,000",0.010,http://www.statiz.co.kr/player.php?name=백정현
박해민,2015,삼성,"15,000",4.972,http://www.statiz.co.kr/player.php?name=박해민
심창민,2015,삼성,"14,000",1.172,http://www.statiz.co.kr/player.php?name=심창민
박근홍,2015,삼성,"11,000",1.034,http://www.statiz.co.kr/player.php?name=박근홍
김대우,2015,삼성,"11,000",,http://www.statiz.co.kr/player.php?name=김대우
구자욱,2015,삼성,"8,000",5.270,http://www.statiz.co.kr/player.php?name=구자욱
이흥련,2015,삼성,"7,500",0.163,http://www.statiz.co.kr/player.php?name=이흥련
권오준,2015,삼성,"7,000",-0.440,http://www.statiz.co.kr/player.php?name=권오준
정인욱,2015,삼성,"6,000",-0.605,http://www.statiz.co.kr/player.php?name=정인욱
김건한,2015,삼성,"6,000",-0.055,http://www.statiz.co.kr/player.php?name=김건한
김태완,2015,삼성,"6,000",-0.037,http://www.statiz.co.kr/player.php?name=김태완
이영욱,2015,삼성,"6,000",-0.087,http://www.statiz.co.kr/player.php?name=이영욱
이영욱9,2015,삼성,"5,500",,http://www.statiz.co.kr/player.php?name=이영욱9
신용운,2015,삼성,"5,500",-0.502,http://www.statiz.co.kr/player.php?name=신용운
우동균,2015,삼성,"5,500",-0.261,http://www.statiz.co.kr/player.php?name=우동균
백상원,2015,삼성,"4,500",-0.493,http://www.statiz.co.kr/player.php?name=백상원
김재현,2015,삼성,"4,500",-0.184,http://www.statiz.co.kr/player.php?name=김재현
이정식,2015,삼성,"4,500",0.059,http://www.statiz.co.kr/player.php?name=이정식
조현근,2015,삼성,"4,500",0.207,http://www.statiz.co.kr/player.php?name=조현근
김현우,2015,삼성,"4,500",-0.047,http://www.statiz.co.kr/player.php?name=김현우
김기태,2015,삼성,"4,000",-0.212,http://www.statiz.co.kr/player.php?name=김기태
나성용,2015,삼성,"3,700",,http://www.statiz.co.kr/player.php?name=나성용
이상훈,2015,삼성,"3,500",-0.025,http://www.statiz.co.kr/player.php?name=이상훈
최선호,2015,삼성,"3,500",-0.580,http://www.statiz.co.kr/player.php?name=최선호
임현준,2015,삼성,"3,300",-0.249,http://www.statiz.co.kr/player.php?name=임현준
김정혁,2015,삼성,"3,300",0.103,http://www.statiz.co.kr/player.php?name=김정혁
박찬도,2015,삼성,"3,100",0.056,http://www.statiz.co.kr/player.php?name=박찬도
정민우,2015,삼성,"2,900",,http://www.statiz.co.kr/player.php?name=정민우
서동환,2015,삼성,"2,900",,http://www.statiz.co.kr/player.php?name=서동환
윤영수,2015,삼성,"2,900",-0.011,http://www.statiz.co.kr/player.php?name=윤영수
최민구,2015,삼성,"2,900",0.000,http://www.statiz.co.kr/player.php?name=최민구
김성표,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=김성표
윤대경,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=윤대경
박제윤,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=박제윤
노진용,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=노진용
문선엽,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=문선엽
장필준,2015,삼성,"2,800",-0.314,http://www.statiz.co.kr/player.php?name=장필준
정광운,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=정광운
김응민,2015,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=김응민
박민규,2015,삼성,"2,700",,http://www.statiz.co.kr/player.php?name=박민규
차화준,2015,삼성,"2,700",,http://www.statiz.co.kr/player.php?name=차화준
박계범,2015,삼성,"2,700",0.016,http://www.statiz.co.kr/player.php?name=박계범
김기환,2015,삼성,"2,700",,http://www.statiz.co.kr/player.php?name=김기환
김성한,2015,삼성,"2,700",,http://www.statiz.co.kr/player.php?name=김성한
