선수명,연도,소속팀명,연봉,WAR,상세url
이승엽,2012,삼성,"80,000",5.469,http://www.statiz.co.kr/player.php?name=이승엽
진갑용,2012,삼성,"40,000",3.102,http://www.statiz.co.kr/player.php?name=진갑용
배영수,2012,삼성,"40,000",3.650,http://www.statiz.co.kr/player.php?name=배영수
오승환,2012,삼성,"38,000",4.064,http://www.statiz.co.kr/player.php?name=오승환
박한이,2012,삼성,"30,000",2.843,http://www.statiz.co.kr/player.php?name=박한이
최형우,2012,삼성,"30,000",3.205,http://www.statiz.co.kr/player.php?name=최형우
안지만,2012,삼성,"25,000",3.261,http://www.statiz.co.kr/player.php?name=안지만
윤성환,2012,삼성,"25,000",3.314,http://www.statiz.co.kr/player.php?name=윤성환
정현욱,2012,삼성,"25,000",1.417,http://www.statiz.co.kr/player.php?name=정현욱
장원삼,2012,삼성,"22,500",3.833,http://www.statiz.co.kr/player.php?name=장원삼
권혁,2012,삼성,"19,000",1.343,http://www.statiz.co.kr/player.php?name=권혁
박석민,2012,삼성,"18,000",7.889,http://www.statiz.co.kr/player.php?name=박석민
차우찬,2012,삼성,"17,000",-0.414,http://www.statiz.co.kr/player.php?name=차우찬
신명철,2012,삼성,"15,000",-0.004,http://www.statiz.co.kr/player.php?name=신명철
강봉규,2012,삼성,"15,000",1.114,http://www.statiz.co.kr/player.php?name=강봉규
권오준,2012,삼성,"15,000",1.338,http://www.statiz.co.kr/player.php?name=권오준
김상수,2012,삼성,"12,500",3.117,http://www.statiz.co.kr/player.php?name=김상수
조동찬,2012,삼성,"11,000",2.840,http://www.statiz.co.kr/player.php?name=조동찬
채태인,2012,삼성,"11,000",0.038,http://www.statiz.co.kr/player.php?name=채태인
현재윤,2012,삼성,"8,200",,http://www.statiz.co.kr/player.php?name=현재윤
채상병,2012,삼성,"7,500",-0.138,http://www.statiz.co.kr/player.php?name=채상병
정인욱,2012,삼성,"7,000",0.639,http://www.statiz.co.kr/player.php?name=정인욱
조영훈,2012,삼성,"7,000",,http://www.statiz.co.kr/player.php?name=조영훈
배영섭,2012,삼성,"7,000",2.420,http://www.statiz.co.kr/player.php?name=배영섭
이정식,2012,삼성,"6,000",-0.210,http://www.statiz.co.kr/player.php?name=이정식
이우선,2012,삼성,"6,000",0.094,http://www.statiz.co.kr/player.php?name=이우선
강명구,2012,삼성,"6,000",0.105,http://www.statiz.co.kr/player.php?name=강명구
손주인,2012,삼성,"5,500",0.338,http://www.statiz.co.kr/player.php?name=손주인
조현근,2012,삼성,"5,000",,http://www.statiz.co.kr/player.php?name=조현근
신용운,2012,삼성,"5,000",,http://www.statiz.co.kr/player.php?name=신용운
정형식,2012,삼성,"4,000",1.724,http://www.statiz.co.kr/player.php?name=정형식
우동균,2012,삼성,"3,800",-0.088,http://www.statiz.co.kr/player.php?name=우동균
모상기,2012,삼성,"3,500",-0.269,http://www.statiz.co.kr/player.php?name=모상기
최원제,2012,삼성,"3,300",0.033,http://www.statiz.co.kr/player.php?name=최원제
임진우,2012,삼성,"3,200",-0.018,http://www.statiz.co.kr/player.php?name=임진우
백정현,2012,삼성,"3,000",0.045,http://www.statiz.co.kr/player.php?name=백정현
김효남,2012,삼성,"3,000",0.296,http://www.statiz.co.kr/player.php?name=김효남
이지영,2012,삼성,"3,000",0.870,http://www.statiz.co.kr/player.php?name=이지영
박민규,2012,삼성,"2,800",,http://www.statiz.co.kr/player.php?name=박민규
김종호,2012,삼성,"2,800",0.059,http://www.statiz.co.kr/player.php?name=김종호
김정혁,2012,삼성,"2,700",,http://www.statiz.co.kr/player.php?name=김정혁
김헌곤,2012,삼성,"2,500",-0.226,http://www.statiz.co.kr/player.php?name=김헌곤
박정태,2012,삼성,"2,500",,http://www.statiz.co.kr/player.php?name=박정태
이동걸,2012,삼성,"2,500",0.011,http://www.statiz.co.kr/player.php?name=이동걸
명재철,2012,삼성,"2,500",,http://www.statiz.co.kr/player.php?name=명재철
김동명,2012,삼성,"2,500",0.018,http://www.statiz.co.kr/player.php?name=김동명
김경모,2012,삼성,"2,500",-0.127,http://www.statiz.co.kr/player.php?name=김경모
정우양,2012,삼성,"2,400",,http://www.statiz.co.kr/player.php?name=정우양
김기태,2012,삼성,"2,400",0.021,http://www.statiz.co.kr/player.php?name=김기태
오태선,2012,삼성,"2,400",,http://www.statiz.co.kr/player.php?name=오태선
심창민,2012,삼성,"2,400",1.461,http://www.statiz.co.kr/player.php?name=심창민
우병걸,2012,삼성,"2,400",,http://www.statiz.co.kr/player.php?name=우병걸
김건필,2012,삼성,"2,400",,http://www.statiz.co.kr/player.php?name=김건필
