선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
고영창,63628,KIA,-,2,0,0,0,0,-,0,4,0,1,1,0,6,6,-,0,0,0,0,6,22,1.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,1.000,11.0,-,-,-,0.00,1.000,1.500,2.500
박준표,63638,KIA,0.00,1,0,0,0,0,-,2,0,0,2,0,2,0,0,1.00,0,0,0,0,8,35,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3.00,0.000,35.0,17.5,9.00,9.00,1.00,0.250,0.000,0.250
임기준,60634,KIA,3.54,55,5,1,2,8,0.833,56,59,7,23,3,45,27,22,1.46,0,0,0,2,243,942,0.276,5,1,1,2,0,3,1,0,0,5,7,15,1,5,61,51,1.20,0.317,17.1,16.8,7.23,3.70,1.96,0.351,0.407,0.758
김윤동,62648,KIA,3.70,64,7,6,4,18,0.538,82 2/3,71,9,54,2,79,39,34,1.51,0,0,0,2,369,1480,0.234,13,1,7,3,7,7,0,0,0,7,12,20,1,7,81,75,1.08,0.284,23.1,17.9,8.60,5.88,1.46,0.351,0.373,0.724
양현종,77637,KIA,4.15,29,13,11,0,0,0.542,184 1/3,199,21,43,2,152,88,85,1.31,3,0,17,0,772,2883,0.278,33,0,9,3,1,5,0,29,13,0,3,0,0,19,163,204,0.80,0.327,99.4,15.6,7.42,2.10,3.53,0.320,0.413,0.733
유승철,67640,KIA,4.37,39,1,0,1,3,1.000,47 1/3,49,5,29,4,44,25,23,1.65,0,0,0,0,220,955,0.272,10,1,5,2,3,4,0,0,0,1,13,2,0,3,36,53,0.68,0.331,24.5,20.2,8.37,5.51,1.52,0.381,0.422,0.803
헥터,66643,KIA,4.60,29,11,10,0,0,0.524,174,209,25,36,4,137,102,89,1.41,1,0,18,0,753,2871,0.298,31,0,7,5,2,4,1,29,11,0,1,1,0,14,165,195,0.85,0.338,99.0,16.5,7.09,1.86,3.81,0.334,0.449,0.783
문경찬,65643,KIA,4.72,32,0,3,0,0,0.000,55 1/3,62,10,17,2,46,29,29,1.43,0,0,0,1,240,872,0.281,13,0,0,0,2,3,1,0,0,0,11,3,0,4,37,76,0.49,0.315,27.3,15.8,7.48,2.77,2.71,0.338,0.475,0.813
황인준,65618,KIA,4.96,37,3,1,0,1,0.750,52 2/3,58,9,12,6,35,31,29,1.33,0,0,0,0,229,835,0.282,13,1,0,5,0,0,0,2,0,3,16,2,0,5,57,61,0.93,0.293,22.6,15.9,5.98,2.05,2.92,0.332,0.485,0.817
임창용,95657,KIA,5.42,37,5,5,4,4,0.500,86 1/3,92,16,29,11,84,54,52,1.40,0,0,3,4,388,1526,0.271,24,1,5,3,1,5,0,12,3,2,10,12,0,2,81,86,0.94,0.313,41.2,17.7,8.76,3.02,2.90,0.345,0.488,0.833
박경태,76653,KIA,5.68,4,0,0,0,0,-,6 1/3,7,0,2,1,6,5,4,1.42,0,0,0,0,29,84,0.269,2,0,0,0,0,1,0,0,0,0,2,0,0,1,6,7,0.86,0.350,21.0,13.3,8.53,2.84,3.00,0.345,0.346,0.691
한승혁,61666,KIA,5.83,21,7,3,0,0,0.700,88,105,8,44,4,65,62,57,1.69,0,0,4,0,406,1546,0.298,18,3,1,5,1,16,0,19,7,0,0,0,0,8,118,69,1.71,0.342,73.6,17.6,6.65,4.50,1.48,0.378,0.435,0.813
전상현,66609,KIA,6.10,5,0,0,0,0,-,10 1/3,19,1,5,0,7,7,7,2.32,0,0,0,0,55,219,0.380,4,0,0,0,0,0,0,2,0,0,0,0,0,0,11,13,0.85,0.429,43.8,21.2,6.10,4.35,1.40,0.436,0.520,0.956
임기영,62754,KIA,6.26,29,8,9,0,2,0.471,105,145,20,34,12,68,79,73,1.70,0,0,2,1,491,1865,0.332,24,0,3,5,2,2,0,19,6,2,0,1,0,12,107,122,0.88,0.353,64.3,17.8,5.83,2.91,2.00,0.391,0.524,0.915
팻딘,67645,KIA,6.26,36,6,7,0,2,0.462,129 1/3,174,23,27,4,101,96,90,1.55,0,0,6,2,588,2191,0.318,29,1,1,8,2,3,0,21,2,4,3,5,0,7,135,146,0.92,0.350,60.9,16.9,7.03,1.88,3.74,0.349,0.500,0.849
