선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이윤학,71641,KIA,0.00,2,0,0,0,0,-,2 1/3,1,0,4,0,1,0,0,2.14,0,0,0,0,12,49,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1.00,0.143,24.5,21.0,3.86,15.43,0.25,0.417,0.125,0.542
가내영,90312,KIA,2.52,13,1,0,0,1,1.000,25,32,2,8,2,18,11,7,1.60,0,0,0,0,115,408,0.308,6,0,1,0,0,1,0,3,1,0,3,1,0,2,30,24,1.25,0.357,31.4,16.3,6.48,2.88,2.25,0.368,0.423,0.791
리오스,72659,KIA,3.14,54,14,5,13,1,0.737,157 2/3,140,14,44,24,102,59,55,1.17,3,0,9,0,662,2365,0.237,18,0,2,2,2,5,0,13,8,6,39,24,4,10,214,136,1.57,0.265,43.8,15.0,5.82,2.51,2.32,0.315,0.339,0.654
이강철,89620,KIA,3.17,66,5,2,17,8,0.714,105,82,12,36,10,97,41,37,1.12,0,0,0,0,441,1716,0.214,13,1,5,6,4,0,0,0,0,5,26,28,2,1,93,117,0.79,0.250,26.0,16.3,8.31,3.09,2.69,0.294,0.347,0.641
오봉옥,92403,KIA,3.31,40,1,3,0,3,0.250,54 1/3,62,10,24,2,33,22,20,1.58,0,0,0,0,238,897,0.297,9,0,3,0,1,3,0,0,0,1,12,6,0,11,65,49,1.33,0.313,22.4,16.5,5.47,3.98,1.38,0.374,0.483,0.857
키퍼,72653,KIA,3.34,32,19,9,0,0,0.679,202 1/3,172,24,52,16,135,84,75,1.11,2,0,20,0,823,3144,0.233,21,1,10,7,2,12,0,32,19,0,2,0,0,13,171,267,0.64,0.253,98.3,15.5,6.00,2.31,2.60,0.295,0.362,0.657
신용운,72649,KIA,3.55,28,2,0,0,0,1.000,38,33,3,10,5,30,16,15,1.13,0,0,0,0,157,632,0.239,5,1,3,1,1,0,0,0,0,2,4,2,0,2,38,38,1.00,0.283,22.6,16.6,7.11,2.37,3.00,0.312,0.355,0.667
손혁,96138,KIA,3.72,5,2,1,0,0,0.667,19 1/3,19,4,7,1,11,11,8,1.34,0,0,1,0,85,302,0.253,5,0,1,1,0,0,0,5,2,0,0,0,0,1,18,28,0.64,0.246,60.4,15.6,5.12,3.26,1.57,0.321,0.480,0.801
이병석,91011,KIA,3.86,9,1,0,0,0,1.000,7,5,2,3,0,5,4,3,1.14,0,0,0,0,28,116,0.208,1,0,1,0,0,0,0,0,0,1,3,1,0,0,4,10,0.40,0.176,12.9,16.6,6.43,3.86,1.67,0.296,0.500,0.796
박충식,93417,KIA,3.97,48,5,3,8,12,0.625,47 2/3,46,5,5,3,33,21,21,1.07,0,0,0,0,191,691,0.253,2,1,0,1,2,0,0,0,0,5,14,23,4,3,63,41,1.54,0.283,14.4,14.5,6.23,0.94,6.60,0.283,0.357,0.640
박진철,93628,KIA,4.00,7,1,3,0,0,0.250,27,21,2,10,4,7,15,12,1.15,0,0,1,0,114,404,0.214,3,0,2,0,0,1,0,6,1,0,0,0,0,3,48,22,2.18,0.213,57.7,15.0,2.33,3.33,0.70,0.313,0.306,0.619
