선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
손영민,76639,KIA,0.00,2,0,0,0,0,-,2,1,0,3,1,1,0,0,2.00,0,0,0,0,11,37,0.143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,1.50,0.167,18.5,18.5,4.50,13.50,0.33,0.455,0.143,0.598
윤형진,70655,KIA,0.00,3,0,0,0,0,-,3,1,0,0,1,1,0,0,0.33,0,0,0,0,11,31,0.100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,1.67,0.111,10.3,10.3,3.00,0.00,-,0.182,0.100,0.282
신용운,72649,KIA,0.72,18,4,0,0,2,1.000,37 2/3,25,1,7,1,17,4,3,0.85,0,0,0,0,142,531,0.191,7,1,1,2,0,0,0,0,0,4,2,2,0,4,45,46,0.98,0.209,29.5,14.1,4.06,1.67,2.43,0.234,0.282,0.516
정원,71636,KIA,1.88,30,3,1,0,4,0.750,38 1/3,30,1,15,1,24,9,8,1.17,0,0,0,0,155,615,0.224,8,0,4,1,3,0,0,0,0,3,8,3,0,5,48,33,1.45,0.264,20.5,16.0,5.63,3.52,1.60,0.305,0.306,0.611
윤석민,75620,KIA,2.28,63,5,6,19,9,0.455,94 2/3,81,5,27,4,75,26,24,1.14,0,0,0,2,381,1375,0.235,12,2,6,0,3,5,0,0,0,5,38,27,3,9,101,87,1.16,0.288,21.8,14.5,7.13,2.57,2.78,0.299,0.326,0.625
김진우,72641,KIA,2.69,20,10,4,0,0,0.714,117,94,3,51,12,65,38,35,1.24,0,0,10,0,489,1893,0.225,20,1,8,0,1,8,0,19,10,0,1,0,0,12,163,96,1.70,0.260,94.7,16.2,5.00,3.92,1.27,0.326,0.299,0.625
강철민,72627,KIA,2.76,10,3,2,0,0,0.600,58 2/3,54,5,36,1,32,19,18,1.53,0,0,4,0,263,1052,0.243,5,0,4,0,1,3,0,10,3,0,0,0,0,4,59,77,0.77,0.265,105.2,17.9,4.91,5.52,0.89,0.351,0.333,0.684
그레이싱어,75659,KIA,3.02,29,14,12,0,0,0.538,188,151,10,47,12,164,65,63,1.05,2,0,19,0,753,2958,0.223,26,1,14,2,0,3,0,29,14,0,2,0,0,13,197,168,1.17,0.279,102.0,15.7,7.85,2.25,3.49,0.284,0.308,0.592
한기주,76610,KIA,3.26,44,10,11,1,8,0.476,140 2/3,117,8,52,12,78,57,51,1.20,0,0,5,1,584,2207,0.232,20,0,14,2,1,8,0,17,3,7,7,6,0,19,179,132,1.36,0.260,50.2,15.7,4.99,3.33,1.50,0.318,0.319,0.637
박정태,74630,KIA,3.57,33,1,0,0,4,1.000,40 1/3,35,2,24,4,29,18,16,1.46,0,0,0,0,180,743,0.235,5,0,1,2,1,2,0,3,1,0,4,5,0,2,40,47,0.85,0.275,22.5,18.4,6.47,5.36,1.21,0.352,0.309,0.661
이상화,74647,KIA,3.87,45,5,6,0,0,0.455,121,119,15,43,11,50,60,52,1.34,0,0,4,1,517,1974,0.266,14,0,12,4,2,1,0,14,3,2,8,3,0,13,143,139,1.03,0.269,43.9,16.3,3.72,3.20,1.16,0.343,0.398,0.741
차정민,75663,KIA,4.24,15,0,0,0,1,-,17,19,4,6,3,16,8,8,1.47,0,0,0,0,76,279,0.288,2,1,1,0,1,1,0,0,0,0,5,0,0,3,13,18,0.72,0.326,18.6,16.4,8.47,3.18,2.67,0.373,0.530,0.903
전병두,73228,KIA,4.35,44,5,8,0,1,0.385,101 1/3,89,8,55,5,94,51,49,1.42,0,0,5,1,439,1779,0.242,17,0,8,2,1,5,0,15,5,0,9,3,0,11,69,118,0.58,0.302,40.4,17.6,8.35,4.88,1.71,0.347,0.353,0.700
장문석,97126,KIA,4.36,29,1,3,15,0,0.250,53 2/3,51,4,26,3,36,26,26,1.43,0,0,0,3,235,939,0.252,7,0,4,0,2,0,1,8,0,1,19,18,2,7,64,51,1.25,0.290,32.4,17.5,6.04,4.36,1.38,0.346,0.347,0.693
김건한,71851,KIA,4.50,11,0,1,0,0,0.000,18,23,1,10,0,7,12,9,1.83,0,0,0,0,84,280,0.315,5,0,0,1,0,1,0,2,0,0,5,0,0,3,22,22,1.00,0.333,25.5,15.6,3.50,5.00,0.70,0.393,0.425,0.818
이동현,74620,KIA,4.62,23,2,4,0,0,0.333,48 2/3,49,4,26,4,34,28,25,1.54,0,0,2,0,219,873,0.268,11,1,2,4,0,3,0,9,1,1,4,1,0,5,47,57,0.82,0.302,38.0,17.9,6.29,4.81,1.31,0.364,0.404,0.768
조태수,73657,KIA,5.10,19,1,1,0,0,0.500,30,37,0,9,2,8,17,17,1.53,0,0,0,0,134,463,0.311,8,0,2,2,0,3,1,0,0,1,6,0,0,4,46,30,1.53,0.327,24.4,15.4,2.40,2.70,0.89,0.364,0.378,0.742
진민호,76650,KIA,11.57,4,0,0,0,0,-,4 2/3,12,0,2,0,1,6,6,3.00,0,0,0,0,27,96,0.500,4,0,0,1,0,0,0,0,0,0,1,0,0,1,3,9,0.33,0.500,24.0,20.6,1.93,3.86,0.50,0.519,0.667,1.186
임준혁,73632,KIA,16.88,4,0,0,0,0,-,2 2/3,7,1,2,1,2,5,5,3.38,0,0,0,0,18,65,0.467,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,5,0.20,0.500,16.3,24.4,6.75,6.75,1.00,0.556,0.733,1.289
이대진,93626,KIA,18.00,1,0,0,0,0,-,1,3,1,1,0,1,2,2,4.00,0,0,0,0,7,26,0.500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.00,0.500,26.0,26.0,9.00,9.00,1.00,0.571,1.000,1.571
