선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
황윤호,62908,KIA,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00,0,0,0,0,1,4,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00,0.000,4.0,12.0,0.00,0.00,-,0.000,0.000,0.000
박준표,63638,KIA,1.57,50,7,1,6,11,0.875,51 2/3,41,3,8,0,44,16,9,0.95,0,0,0,5,205,793,0.211,3,0,2,1,2,2,0,0,0,7,15,27,1,5,72,38,1.89,0.257,15.9,15.3,7.66,1.39,5.50,0.241,0.273,0.514
전상현,66609,KIA,2.45,47,2,2,15,13,0.500,47 2/3,35,4,22,0,64,21,13,1.20,0,0,0,2,198,792,0.207,6,1,3,4,0,2,0,0,0,2,24,30,2,5,28,46,0.61,0.295,16.9,16.6,12.08,4.15,2.91,0.292,0.325,0.617
브룩스,50636,KIA,2.50,23,11,4,0,0,0.733,151 1/3,131,4,24,3,130,43,42,1.02,1,1,16,0,586,2218,0.238,18,0,5,3,0,3,1,23,11,0,1,0,0,20,217,76,2.86,0.302,96.4,14.7,7.73,1.43,5.42,0.272,0.292,0.564
정해영,50662,KIA,3.29,47,5,4,1,11,0.556,38 1/3,41,2,24,2,32,15,14,1.70,0,0,0,3,172,681,0.297,5,1,5,3,2,7,0,0,0,5,14,17,0,2,32,36,0.89,0.364,14.5,17.8,7.51,5.63,1.33,0.401,0.391,0.792
변시원,62263,KIA,3.60,4,1,0,0,0,1.000,5,8,0,3,0,1,4,2,2.20,0,0,0,0,25,94,0.381,1,0,0,1,0,0,0,0,0,1,0,0,0,2,10,3,3.33,0.381,23.5,18.8,1.80,5.40,0.33,0.440,0.429,0.869
남재현,66660,KIA,4.02,8,0,0,0,0,-,15 2/3,20,1,11,1,8,12,7,1.98,0,0,0,0,79,314,0.313,5,1,1,2,0,0,0,0,0,0,5,0,0,3,16,22,0.73,0.333,39.3,20.0,4.60,6.32,0.73,0.410,0.469,0.879
가뇽,50640,KIA,4.34,28,11,8,0,0,0.579,159 2/3,162,7,64,9,141,86,77,1.42,0,0,13,0,702,2809,0.264,33,8,6,10,0,13,0,28,11,0,0,0,0,14,162,158,1.03,0.326,100.3,17.6,7.95,3.61,2.20,0.338,0.378,0.716
황인준,65618,KIA,4.50,3,0,0,0,0,-,4,6,1,2,0,1,2,2,2.00,0,0,0,0,18,68,0.400,1,0,1,0,0,0,0,0,0,0,2,0,0,1,4,4,1.00,0.385,22.7,17.0,2.25,4.50,0.50,0.471,0.667,1.138
양현종,77637,KIA,4.70,31,11,10,0,0,0.524,172 1/3,180,13,64,5,149,99,90,1.42,0,0,15,0,746,2950,0.271,40,4,9,3,0,7,0,31,11,0,0,0,0,15,157,182,0.86,0.330,95.2,17.1,7.78,3.34,2.33,0.338,0.402,0.740
