선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이민우,65616,KIA,2.84,4,1,1,0,0,0.500,12 2/3,14,2,0,1,9,4,4,1.11,0,0,1,0,53,211,0.269,2,0,0,0,0,0,0,2,1,0,1,0,0,0,11,18,0.61,0.293,52.8,16.7,6.39,0.00,-,0.283,0.423,0.706
임기준,60634,KIA,3.27,15,0,1,1,2,0.000,22,25,1,15,0,12,9,8,1.82,0,0,0,0,104,419,0.284,3,0,1,0,0,0,2,4,0,0,3,2,1,1,30,21,1.43,0.320,27.9,19.0,4.91,6.14,0.80,0.388,0.352,0.740
양현종,77637,KIA,3.44,31,20,6,0,0,0.769,193 1/3,209,17,45,0,158,88,74,1.31,1,0,20,0,808,3085,0.278,32,2,7,3,0,14,0,31,20,0,1,0,0,22,190,199,0.95,0.330,99.5,16.0,7.36,2.09,3.51,0.317,0.393,0.710
헥터,66643,KIA,3.48,30,20,5,0,0,0.800,201 2/3,221,21,45,5,149,83,78,1.32,1,0,23,0,854,3161,0.279,36,4,4,6,1,7,0,30,20,0,1,0,0,17,225,204,1.10,0.318,105.4,15.7,6.65,2.01,3.31,0.319,0.414,0.733
김명찬,65696,KIA,3.60,6,0,0,0,1,-,5,5,0,2,0,2,2,2,1.40,0,0,0,0,22,80,0.263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,3.00,0.294,13.3,16.0,3.60,3.60,1.00,0.333,0.263,0.596
임기영,62754,KIA,3.65,23,8,6,0,0,0.571,118 1/3,138,9,18,6,73,54,48,1.32,2,2,11,0,497,1893,0.294,25,1,1,2,1,2,0,19,8,0,3,1,0,14,142,119,1.19,0.331,82.3,16.0,5.55,1.37,4.06,0.327,0.409,0.736
임창용,95657,KIA,3.78,51,8,6,7,9,0.571,50,51,3,22,5,58,22,21,1.46,0,0,0,5,225,846,0.263,7,1,2,2,2,2,0,0,0,8,23,20,1,3,45,42,1.07,0.356,16.6,16.9,10.44,3.96,2.64,0.350,0.356,0.706
팻딘,67645,KIA,4.14,30,9,7,0,0,0.563,176,211,22,39,16,143,86,81,1.42,1,0,17,0,770,2929,0.304,39,3,15,5,1,3,0,29,9,0,1,0,0,21,173,173,1.00,0.353,97.6,16.6,7.31,1.99,3.67,0.352,0.463,0.815
고효준,72523,KIA,4.28,40,3,1,0,4,0.750,40,44,1,22,5,35,19,19,1.65,0,0,0,0,186,775,0.280,7,1,2,0,0,2,1,1,0,3,4,4,0,4,41,37,1.11,0.355,19.4,19.4,7.88,4.95,1.59,0.386,0.357,0.743
김윤동,62648,KIA,4.59,65,7,4,11,6,0.636,80 1/3,70,10,47,5,66,41,41,1.46,0,0,0,6,356,1484,0.234,8,1,3,2,3,7,1,1,0,7,28,27,3,6,78,87,0.90,0.267,22.8,18.5,7.39,5.27,1.40,0.346,0.368,0.714
김세현,76350,KIA,5.40,48,1,5,18,7,0.167,50,65,4,15,2,47,31,30,1.60,0,0,0,8,230,881,0.310,10,1,2,1,2,3,0,0,0,1,29,33,3,3,48,51,0.94,0.381,18.4,17.6,8.46,2.70,3.13,0.360,0.424,0.784
심동섭,60636,KIA,5.68,52,2,2,2,11,0.500,50 2/3,64,6,21,0,50,34,32,1.68,0,0,0,1,233,962,0.311,13,1,4,2,4,1,0,2,1,1,6,18,1,2,41,53,0.77,0.382,18.5,19.0,8.88,3.73,2.38,0.371,0.471,0.842
정용운,79617,KIA,5.92,25,3,2,0,0,0.600,59 1/3,56,7,37,7,32,41,39,1.57,0,0,1,0,271,1086,0.255,8,0,2,5,0,2,0,11,3,0,5,0,0,10,52,85,0.61,0.263,43.4,18.3,4.85,5.61,0.86,0.372,0.386,0.758
홍건희,61643,KIA,6.41,31,1,1,0,0,0.500,59,83,5,21,2,41,44,42,1.76,0,0,0,0,270,1089,0.346,17,2,3,4,0,7,0,2,0,1,4,2,0,11,50,70,0.71,0.394,35.1,18.5,6.25,3.20,1.95,0.397,0.496,0.893
박진태,67646,KIA,6.55,38,0,1,3,2,0.000,57 2/3,76,5,19,10,24,45,42,1.65,0,0,0,0,270,1002,0.319,12,1,0,3,3,0,0,2,0,0,10,7,0,7,74,67,1.10,0.335,26.4,17.4,3.75,2.97,1.26,0.389,0.441,0.830
박지훈,62637,KIA,7.07,18,1,1,0,4,0.500,14,16,1,9,1,10,12,11,1.79,0,0,0,0,66,256,0.291,1,1,0,1,0,1,0,0,0,1,3,6,0,2,16,14,1.14,0.333,14.2,18.3,6.43,5.79,1.11,0.394,0.400,0.794
한승혁,61666,KIA,7.15,36,1,1,1,3,0.500,39,46,4,23,1,42,32,31,1.77,0,0,0,2,186,749,0.297,10,1,2,5,2,10,0,0,0,1,13,6,1,3,43,29,1.48,0.368,20.8,19.2,9.69,5.31,1.83,0.380,0.452,0.832
김진우,72641,KIA,7.93,14,2,6,0,0,0.250,36 1/3,52,5,23,7,21,33,32,2.06,0,0,2,1,183,712,0.347,7,0,2,1,2,5,0,8,1,1,1,1,0,5,43,35,1.23,0.376,50.9,19.6,5.20,5.70,0.91,0.453,0.493,0.946
박경태,76653,KIA,9.00,3,0,0,0,0,-,4,7,0,3,0,3,6,4,2.50,0,0,0,0,24,103,0.350,2,0,0,1,0,1,0,0,0,0,1,1,0,0,6,5,1.20,0.389,34.3,25.8,6.75,6.75,1.00,0.417,0.450,0.867
손영민,76639,KIA,10.80,15,0,1,0,4,0.000,13 1/3,26,4,3,1,9,16,16,2.18,0,0,0,0,66,239,0.426,3,0,1,0,0,0,0,0,0,0,2,4,0,2,10,16,0.63,0.458,15.9,17.9,6.08,2.03,3.00,0.462,0.672,1.134
정동현,66659,KIA,11.57,1,0,1,0,0,0.000,2 1/3,5,1,2,0,2,3,3,3.00,0,0,0,0,14,58,0.417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4.00,0.444,58.0,24.9,7.71,7.71,1.00,0.500,0.750,1.250
남재현,66660,KIA,11.74,9,0,0,0,0,-,7 2/3,16,1,9,0,8,11,10,3.26,0,0,0,0,48,210,0.421,1,0,0,1,1,1,0,0,0,0,6,0,0,0,3,12,0.25,0.500,23.3,27.4,9.39,10.57,0.89,0.521,0.526,1.047
김광수,70142,KIA,11.76,19,1,0,0,0,1.000,20 2/3,39,6,3,3,10,31,27,2.03,0,0,0,0,110,409,0.379,13,2,0,1,0,1,0,0,0,1,9,1,0,0,23,32,0.72,0.375,21.5,19.8,4.35,1.31,3.33,0.409,0.718,1.127
최영필,97336,KIA,20.25,2,0,0,0,0,-,1 1/3,5,0,0,1,1,3,3,3.75,0,0,0,0,10,31,0.625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0.50,0.625,15.5,23.3,6.75,0.00,-,0.600,0.750,1.350
배힘찬,72321,KIA,29.70,2,0,1,0,0,0.000,3 1/3,12,3,0,0,4,11,11,3.60,0,0,0,0,21,71,0.571,2,0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,1.50,0.643,35.5,21.3,10.80,0.00,-,0.571,1.095,1.666
김종훈,62696,KIA,36.00,1,0,0,0,0,-,1,4,1,2,0,2,4,4,6.00,0,0,0,0,9,41,0.571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00,0.750,41.0,41.0,18.00,18.00,1.00,0.667,1.143,1.810
