선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
곽현희,98617,KIA,0.00,1,0,0,0,0,-,1/3,1,0,1,0,0,0,0,6.00,0,0,0,0,3,12,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.500,12.0,36.0,0.00,27.00,0.00,0.667,0.500,1.167
오철민,97621,KIA,1.78,28,0,0,0,3,-,25 1/3,20,2,8,0,19,6,5,1.11,0,0,0,0,104,408,0.208,5,0,0,0,0,1,0,0,0,0,5,5,0,3,33,24,1.38,0.240,14.6,16.1,6.75,2.84,2.38,0.269,0.323,0.592
이강철,89620,KIA,1.98,67,6,4,9,14,0.600,68 1/3,42,7,23,8,57,21,15,0.95,0,0,0,0,273,1142,0.179,4,1,6,2,2,1,1,0,0,6,24,23,2,4,57,80,0.71,0.203,17.0,16.7,7.51,3.03,2.48,0.273,0.295,0.568
이경원,96142,KIA,2.25,11,1,0,0,0,1.000,4,6,1,2,0,3,1,1,2.00,0,0,0,0,19,62,0.353,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,1.00,0.385,5.6,15.5,6.75,4.50,1.50,0.421,0.588,1.009
존슨,73653,KIA,3.00,18,8,1,3,1,0.889,69,49,8,31,2,53,24,23,1.16,1,0,6,0,281,1100,0.201,7,0,4,0,0,4,0,10,8,0,6,6,0,5,96,46,2.09,0.224,61.1,15.9,6.91,4.04,1.71,0.296,0.328,0.624
진필중,95235,KIA,3.08,46,4,4,19,0,0.500,64 1/3,64,11,22,2,71,24,22,1.34,0,0,0,0,271,1076,0.262,7,0,3,0,2,2,0,2,1,3,37,28,4,3,65,44,1.48,0.327,23.4,16.7,9.93,3.08,3.23,0.328,0.426,0.754
이원식,95601,KIA,3.08,16,2,1,0,1,0.667,38,34,5,7,3,24,15,13,1.08,0,0,0,0,153,611,0.241,7,0,2,0,1,1,0,7,2,0,4,1,0,1,36,47,0.77,0.259,38.2,16.1,5.68,1.66,3.43,0.291,0.397,0.688
김진우,72641,KIA,3.45,24,11,5,0,0,0.688,169 1/3,150,9,63,12,146,68,65,1.26,4,2,17,0,707,2700,0.244,20,2,14,3,1,10,0,24,11,0,4,0,0,16,213,109,1.95,0.305,112.5,15.9,7.76,3.35,2.32,0.325,0.327,0.652
최상덕,94330,KIA,3.56,22,11,5,0,0,0.688,126 1/3,128,16,38,5,63,53,50,1.31,2,1,11,0,534,1969,0.269,9,2,12,4,0,0,0,22,11,0,1,0,0,15,152,136,1.12,0.280,89.5,15.6,4.49,2.71,1.66,0.328,0.398,0.726
신용운,72649,KIA,3.63,70,11,3,4,11,0.786,119,111,15,35,9,96,51,48,1.23,0,0,0,0,500,1999,0.250,23,0,11,1,2,3,0,0,0,11,21,17,1,9,115,123,0.93,0.287,28.6,16.8,7.26,2.65,2.74,0.317,0.403,0.720
