선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
차정민,75663,KIA,0.00,2,0,1,0,0,0.000,1 2/3,1,0,1,0,1,1,0,1.20,0,0,0,0,7,25,0.200,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1.00,0.200,12.5,15.0,5.40,5.40,1.00,0.286,0.200,0.486
유동훈,99639,KIA,2.85,48,3,2,14,1,0.600,47 1/3,46,1,10,7,32,20,15,1.18,0,0,0,6,196,691,0.264,7,2,5,0,4,0,0,0,0,3,29,22,5,5,69,27,2.56,0.319,14.4,14.6,6.08,1.90,3.20,0.330,0.345,0.675
이상화,74647,KIA,3.12,9,0,1,0,0,0.000,8 2/3,9,0,6,0,7,6,3,1.73,0,0,0,0,43,172,0.265,1,0,2,1,1,0,0,0,0,0,3,1,0,0,14,5,2.80,0.321,19.1,19.8,7.27,6.23,1.17,0.366,0.294,0.660
서재응,78640,KIA,3.34,24,9,7,0,0,0.563,140,134,10,29,11,68,53,52,1.16,0,0,13,1,572,2131,0.256,29,2,9,0,1,1,0,23,9,0,1,1,0,17,182,139,1.31,0.279,88.8,15.2,4.37,1.86,2.34,0.309,0.377,0.686
박성호,79760,KIA,3.81,23,0,0,0,0,-,28 1/3,28,4,8,1,38,15,12,1.27,0,0,0,1,122,472,0.252,7,0,1,1,0,7,0,0,0,0,6,3,0,3,17,29,0.59,0.343,20.5,16.7,12.07,2.54,4.75,0.306,0.423,0.729
윤석민,75620,KIA,3.83,23,6,3,3,0,0.667,101,95,5,36,3,94,48,43,1.30,1,0,8,1,432,1679,0.249,17,1,10,1,0,3,0,13,4,2,8,4,0,4,102,92,1.11,0.317,73.0,16.6,8.38,3.21,2.61,0.318,0.338,0.656
콜론,60697,KIA,3.91,21,8,7,0,0,0.533,103 2/3,97,6,41,9,57,51,45,1.33,1,0,6,0,454,1649,0.247,23,0,9,2,0,14,1,21,8,0,1,0,0,8,145,96,1.51,0.274,78.5,15.9,4.95,3.56,1.39,0.330,0.351,0.681
조태수,73657,KIA,3.95,31,0,0,0,0,-,43 1/3,55,2,11,1,23,21,19,1.52,0,0,0,0,190,696,0.314,6,2,2,1,1,3,0,0,0,0,19,0,0,7,52,46,1.13,0.351,22.5,16.1,4.78,2.28,2.09,0.356,0.406,0.762
양현종,77637,KIA,4.25,30,16,8,0,0,0.667,169 1/3,169,9,98,6,145,84,80,1.58,1,1,14,0,748,3072,0.272,29,1,17,6,0,3,0,30,16,0,1,0,0,13,152,161,0.94,0.338,102.4,18.1,7.71,5.21,1.48,0.373,0.366,0.739
손영민,76639,KIA,4.63,67,3,5,1,18,0.375,68,73,8,25,7,48,36,35,1.44,0,0,0,5,295,1166,0.287,12,0,6,3,3,1,0,0,0,3,6,20,0,9,65,71,0.92,0.323,17.4,17.1,6.35,3.31,1.92,0.363,0.429,0.792
