선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김성계,74651,KIA,0.00,1,0,0,0,0,-,1,1,0,0,0,0,0,0,1.00,0,0,0,0,3,10,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-,0.333,10.0,10.0,0.00,0.00,-,0.333,0.333,0.666
박준수,70349,KIA,0.00,2,0,0,0,1,-,1 1/3,1,0,0,0,0,0,0,0.75,0,0,0,0,5,18,0.200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.33,0.200,9.0,13.5,0.00,0.00,-,0.200,0.200,0.400
오준형,77641,KIA,0.00,1,0,0,0,0,-,2,1,0,0,0,0,0,0,0.50,0,0,0,0,7,26,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.20,0.143,26.0,13.0,0.00,0.00,-,0.143,0.143,0.286
서재응,78640,KIA,2.59,29,9,8,0,0,0.529,160,143,7,51,7,97,51,46,1.21,2,2,16,0,663,2465,0.242,23,1,13,2,5,0,0,27,9,0,2,1,0,16,173,179,0.97,0.279,85.0,15.4,5.46,2.87,1.90,0.309,0.320,0.629
김진우,72641,KIA,2.90,24,10,5,0,0,0.667,133 2/3,110,2,50,10,101,47,43,1.20,2,1,12,0,558,2137,0.228,20,0,10,5,0,5,1,22,10,0,3,0,0,11,181,96,1.89,0.281,89.0,16.0,6.80,3.37,2.02,0.310,0.282,0.592
윤석민,75620,KIA,3.12,28,9,8,0,0,0.529,153,120,9,33,8,137,60,53,1.00,3,2,15,0,619,2377,0.215,26,7,16,3,0,4,2,24,9,0,4,0,0,4,134,171,0.78,0.267,84.9,15.5,8.06,1.94,4.15,0.267,0.335,0.602
한기주,76610,KIA,3.20,16,1,1,7,0,0.500,19 2/3,20,1,8,2,13,8,7,1.42,0,0,0,2,88,299,0.267,6,0,2,1,1,2,0,0,0,1,10,10,0,0,22,21,1.05,0.306,18.7,15.2,5.95,3.66,1.63,0.349,0.387,0.736
박지훈,62637,KIA,3.38,50,3,3,2,10,0.500,61 1/3,55,3,30,5,37,25,23,1.39,0,0,0,4,268,1015,0.251,11,1,8,6,1,7,0,0,0,3,10,13,0,3,64,69,0.93,0.281,20.3,16.5,5.43,4.40,1.23,0.346,0.352,0.698
홍성민,62655,KIA,3.38,48,0,0,1,3,-,56,61,5,25,5,32,22,21,1.54,0,0,0,2,245,951,0.290,18,2,5,0,1,2,0,0,0,0,13,8,1,8,59,58,1.02,0.324,19.8,17.0,5.14,4.02,1.28,0.379,0.467,0.846
소사,62698,KIA,3.54,23,9,8,0,0,0.529,147 1/3,137,9,39,8,104,62,58,1.19,4,1,17,0,614,2279,0.252,19,3,17,6,1,3,1,23,9,0,4,0,0,11,174,135,1.29,0.293,99.1,15.5,6.35,2.38,2.67,0.308,0.347,0.655
앤서니,62644,KIA,3.83,32,11,13,1,0,0.458,171 2/3,174,15,67,7,94,84,73,1.40,0,0,14,0,745,2940,0.265,30,4,10,5,2,5,1,27,10,1,1,1,0,18,231,162,1.43,0.288,91.9,17.1,4.93,3.51,1.40,0.337,0.392,0.729
라미레즈,62699,KIA,3.86,10,2,1,0,1,0.667,11 2/3,15,1,3,0,5,5,5,1.54,0,0,0,0,51,189,0.333,3,0,3,0,1,1,0,0,0,2,4,1,0,2,19,6,3.17,0.359,18.9,16.2,3.86,2.31,1.67,0.375,0.467,0.842
최향남,90687,KIA,3.98,24,1,3,9,2,0.250,20 1/3,19,0,6,1,20,10,9,1.23,0,0,0,3,85,336,0.253,3,1,1,2,0,0,0,0,0,1,18,14,0,0,11,27,0.41,0.333,14.0,16.5,8.85,2.66,3.33,0.310,0.320,0.630
양현종,77637,KIA,5.05,28,1,2,0,2,0.333,41,51,3,31,4,26,25,23,2.00,0,0,0,1,201,800,0.327,11,1,8,2,1,5,0,5,0,1,7,5,0,6,47,34,1.38,0.372,28.6,19.5,5.71,6.80,0.84,0.446,0.468,0.914
진해수,76650,KIA,5.27,56,1,2,0,6,0.333,41,48,3,19,2,24,29,24,1.63,0,0,0,4,185,624,0.304,8,0,5,1,0,4,0,0,0,1,6,13,0,8,56,31,1.81,0.341,11.1,15.2,5.27,4.17,1.26,0.383,0.411,0.794
유동훈,99639,KIA,5.29,43,1,0,6,5,1.000,34,33,0,10,2,29,20,20,1.26,0,0,0,2,141,501,0.262,9,1,2,1,0,0,0,0,0,1,15,15,1,5,37,28,1.32,0.337,11.7,14.7,7.68,2.65,2.90,0.324,0.349,0.673
고우석,73629,KIA,5.40,5,1,0,0,0,1.000,6 2/3,9,0,5,0,9,4,4,2.10,0,0,0,0,33,142,0.321,3,0,0,0,0,0,0,0,0,1,2,0,0,0,5,5,1.00,0.474,28.4,21.3,12.15,6.75,1.80,0.424,0.429,0.853
심동섭,60636,KIA,6.23,10,0,2,0,1,0.000,17 1/3,22,2,13,0,10,17,12,2.02,0,0,0,0,86,334,0.314,6,0,3,0,0,4,1,3,0,0,0,1,0,1,20,18,1.11,0.345,33.4,19.3,5.19,6.75,0.77,0.422,0.486,0.908
