선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
전태현,78650,KIA,-,1,0,0,0,0,-,0,3,0,0,0,0,3,3,-,0,0,0,0,3,14,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,14.0,-,-,-,-,1.000,1.000,2.000
한기주,76610,KIA,1.71,46,3,2,26,0,0.600,58,44,1,16,2,46,11,11,1.03,0,0,0,3,225,839,0.220,6,0,3,4,1,0,0,0,0,3,39,30,8,8,77,37,2.08,0.274,18.2,14.5,7.14,2.48,2.88,0.279,0.265,0.544
윤석민,75620,KIA,2.33,24,14,5,0,1,0.737,154 2/3,121,10,42,4,119,45,40,1.05,1,0,18,0,612,2305,0.214,13,3,1,0,0,2,0,23,14,0,1,1,0,12,170,155,1.10,0.255,96.0,14.9,6.92,2.44,2.83,0.273,0.301,0.574
디아즈,78665,KIA,2.98,12,0,2,0,0,0.000,45 1/3,43,2,19,4,23,18,15,1.37,0,0,4,0,191,735,0.261,13,0,1,2,0,3,0,8,0,0,1,1,0,9,56,45,1.24,0.289,61.3,16.2,4.57,3.77,1.21,0.347,0.376,0.723
이범석,75635,KIA,3.08,28,7,10,0,1,0.412,119 2/3,93,10,47,3,89,53,41,1.17,2,1,8,1,490,1833,0.215,16,3,3,3,0,13,3,19,7,0,4,2,0,8,153,101,1.51,0.246,65.5,15.3,6.69,3.53,1.89,0.294,0.335,0.629
유동훈,99639,KIA,3.43,55,6,3,2,8,0.667,78 2/3,65,2,18,9,39,32,30,1.06,0,0,0,2,316,1125,0.230,8,1,2,4,3,0,0,0,0,6,12,14,0,9,139,44,3.16,0.256,20.5,14.3,4.46,2.06,2.17,0.293,0.286,0.579
곽정철,75668,KIA,3.57,15,1,1,0,0,0.500,35 1/3,38,1,16,1,26,15,14,1.53,0,0,2,0,155,614,0.284,11,0,2,2,0,4,1,3,1,0,5,0,0,4,40,32,1.25,0.339,40.9,17.4,6.62,4.08,1.63,0.359,0.388,0.747
손영민,76639,KIA,3.66,50,5,2,1,5,0.714,64,65,2,22,7,56,27,26,1.36,0,0,0,2,282,1080,0.267,7,2,5,4,2,0,0,0,0,5,5,6,0,1,51,75,0.68,0.333,21.6,16.9,7.88,3.09,2.55,0.341,0.337,0.678
박정규,76638,KIA,3.86,7,0,0,0,0,-,2 1/3,1,0,5,0,1,1,1,2.57,0,0,0,0,13,64,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2.00,0.143,9.1,27.4,3.86,19.29,0.20,0.462,0.125,0.587
데이비스,78648,KIA,3.98,10,2,5,0,0,0.286,61,61,2,31,0,42,29,27,1.51,0,0,6,0,265,987,0.264,13,0,1,2,0,2,0,10,2,0,0,0,0,8,79,51,1.55,0.312,98.7,16.2,6.20,4.57,1.35,0.348,0.346,0.694
서재응,78640,KIA,4.08,16,5,5,0,0,0.500,79 1/3,90,7,25,4,45,37,36,1.45,0,0,5,0,346,1324,0.291,13,2,5,3,0,1,0,14,5,0,0,0,0,6,95,82,1.16,0.319,82.8,16.7,5.11,2.84,1.80,0.349,0.414,0.763
임준혁,73632,KIA,4.59,40,5,5,0,2,0.500,66 2/3,63,3,38,12,48,34,34,1.52,0,0,0,0,309,1224,0.251,8,2,6,2,1,3,0,3,1,4,10,3,0,5,73,69,1.06,0.297,30.6,18.4,6.48,5.13,1.26,0.373,0.335,0.708
이대진,93626,KIA,4.83,20,5,10,0,0,0.333,85 2/3,88,5,50,7,37,49,46,1.61,0,0,6,0,385,1449,0.274,14,1,6,1,1,6,1,17,5,0,2,0,0,10,103,94,1.10,0.296,72.5,16.9,3.89,5.25,0.74,0.383,0.371,0.754
리마,78627,KIA,4.89,14,3,6,0,1,0.333,70,72,5,31,4,28,47,38,1.47,0,0,6,0,308,1120,0.272,20,1,3,5,1,2,0,13,3,0,0,0,0,6,88,82,1.07,0.283,80.0,16.0,3.60,3.99,0.90,0.351,0.411,0.762
진민호,76650,KIA,5.06,24,0,0,0,1,-,10 2/3,12,0,11,1,7,7,6,2.16,0,0,0,1,55,213,0.286,3,0,0,1,0,1,0,0,0,0,2,3,0,2,14,10,1.40,0.333,8.9,20.0,5.91,9.28,0.64,0.436,0.357,0.793
이동현,74620,KIA,5.40,5,0,0,0,0,-,8 1/3,11,0,2,1,5,5,5,1.56,0,0,0,0,39,149,0.314,3,0,1,0,0,2,0,0,0,0,3,0,0,0,11,8,1.38,0.367,29.8,17.9,5.40,2.16,2.50,0.368,0.400,0.768
장문석,97126,KIA,5.40,21,0,0,0,0,-,20,22,0,6,4,11,13,12,1.40,0,0,0,0,91,363,0.282,3,0,3,0,0,3,0,0,0,0,13,0,0,2,29,16,1.81,0.328,17.3,18.2,4.95,2.70,1.83,0.364,0.321,0.685
고우석,73629,KIA,5.49,13,0,0,0,0,-,19 2/3,14,1,8,8,10,12,12,1.12,0,0,0,0,85,296,0.212,1,2,1,2,0,1,0,0,0,0,8,0,0,3,23,21,1.10,0.228,22.8,15.1,4.58,3.66,1.25,0.357,0.333,0.690
양현종,77637,KIA,5.83,48,0,5,0,5,0.000,75 2/3,77,4,48,1,56,49,49,1.65,0,0,2,0,340,1345,0.271,15,1,3,4,0,3,0,9,0,0,7,6,0,6,57,98,0.58,0.320,28.0,17.8,6.66,5.71,1.17,0.374,0.373,0.747
박정태,74630,KIA,6.35,8,0,0,0,0,-,5 2/3,11,1,6,1,2,5,4,3.00,0,0,0,0,35,136,0.407,1,0,1,0,0,0,0,0,0,0,4,1,0,1,5,9,0.56,0.417,17.0,24.0,3.18,9.53,0.33,0.529,0.556,1.085
박경태,76653,KIA,6.92,13,0,0,0,0,-,13,9,1,7,1,8,10,10,1.23,0,0,0,0,54,221,0.200,1,1,1,0,0,0,0,0,0,0,3,2,0,1,16,12,1.33,0.222,17.0,17.0,5.54,4.85,1.14,0.321,0.333,0.654
오준형,77641,KIA,8.49,12,0,2,0,0,0.000,23 1/3,40,3,11,1,10,22,22,2.19,0,0,0,0,118,415,0.385,6,0,0,2,0,1,0,2,0,0,4,0,0,2,27,29,0.93,0.398,34.6,17.8,3.86,4.24,0.91,0.441,0.529,0.970
문수호,72643,KIA,8.74,26,0,2,0,2,0.000,11 1/3,21,3,3,1,10,11,11,2.12,0,0,0,1,60,211,0.389,2,0,2,0,0,0,0,0,0,0,3,2,0,0,15,8,1.88,0.439,8.1,18.6,7.94,2.38,3.33,0.431,0.593,1.024
정민태,92301,KIA,14.73,1,0,1,0,0,0.000,3 2/3,5,1,2,1,3,6,6,1.91,0,0,0,0,19,81,0.313,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,3.00,0.333,81.0,22.1,7.36,4.91,1.50,0.421,0.563,0.984
