선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
전태현,78650,KIA,0.00,3,0,0,0,0,-,4,4,0,1,0,4,0,0,1.25,0,0,0,0,17,60,0.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.00,0.333,20.0,15.0,9.00,2.25,4.00,0.294,0.250,0.544
유동훈,99639,KIA,0.53,57,6,2,22,10,0.750,67 1/3,37,2,13,7,38,6,4,0.74,0,0,0,3,256,952,0.159,3,0,3,0,1,0,0,0,0,6,32,33,5,7,115,43,2.67,0.181,16.7,14.1,5.08,1.74,2.92,0.225,0.197,0.422
손영민,76639,KIA,2.97,63,5,2,1,12,0.714,94,71,5,20,10,65,36,31,0.97,0,0,0,1,363,1385,0.220,8,0,8,3,1,1,0,0,0,5,9,19,0,12,95,94,1.01,0.259,22.0,14.7,6.22,1.91,3.25,0.285,0.292,0.577
로페즈,79644,KIA,3.12,29,14,5,0,0,0.737,190 1/3,200,6,41,10,129,83,66,1.27,4,0,18,0,802,2930,0.271,40,3,7,7,0,3,0,26,14,0,7,0,0,16,251,164,1.53,0.319,101.0,15.4,6.10,1.94,3.15,0.316,0.358,0.674
양현종,77637,KIA,3.15,29,12,5,0,1,0.706,148 2/3,133,14,58,2,139,55,52,1.28,0,0,13,0,627,2491,0.238,28,3,6,3,0,3,0,24,12,0,0,2,0,10,142,147,0.97,0.292,85.9,16.8,8.41,3.51,2.40,0.311,0.375,0.686
구톰슨,79650,KIA,3.24,26,13,4,0,0,0.765,161 1/3,149,15,46,8,95,61,58,1.21,0,0,13,0,667,2476,0.246,26,5,7,1,2,0,0,25,13,0,0,0,0,16,198,164,1.21,0.270,95.2,15.3,5.30,2.57,2.07,0.308,0.380,0.688
윤석민,75620,KIA,3.46,27,9,4,7,0,0.692,119 2/3,110,9,44,8,117,52,46,1.29,0,0,10,2,510,1988,0.243,21,2,2,3,1,1,0,16,8,1,9,9,0,4,134,94,1.43,0.306,73.6,16.6,8.80,3.31,2.66,0.319,0.358,0.677
고우석,73629,KIA,3.75,8,0,0,1,0,-,12,14,2,9,3,12,5,5,1.92,0,0,0,0,57,230,0.311,0,0,0,0,0,0,0,0,0,0,4,1,0,3,10,9,1.11,0.387,28.8,19.2,9.00,6.75,1.33,0.456,0.444,0.900
곽정철,75668,KIA,4.05,41,5,4,2,7,0.556,95 2/3,90,6,47,6,70,50,43,1.43,0,0,2,0,427,1613,0.246,28,0,4,4,5,4,1,9,4,1,15,8,0,7,119,91,1.31,0.286,39.3,16.9,6.59,4.42,1.49,0.338,0.372,0.710
한기주,76610,KIA,4.24,26,4,5,4,0,0.444,34,39,6,15,1,30,20,16,1.59,0,0,0,8,156,615,0.287,8,0,2,2,2,1,0,0,0,4,12,14,0,3,42,27,1.56,0.324,23.7,18.1,7.94,3.97,2.00,0.357,0.478,0.835
오준형,77641,KIA,5.40,20,1,0,0,0,1.000,30,37,4,10,3,18,20,18,1.57,0,0,0,0,139,530,0.296,7,0,1,0,0,1,1,0,0,1,11,0,0,2,30,40,0.75,0.320,26.5,17.7,5.40,3.00,1.80,0.362,0.448,0.810
박경태,76653,KIA,5.45,36,1,2,0,2,0.333,34 2/3,37,7,21,1,32,24,21,1.67,0,0,0,0,161,633,0.272,4,0,1,2,1,0,0,1,0,1,6,5,0,3,29,40,0.73,0.303,17.6,18.3,8.31,5.45,1.52,0.369,0.456,0.825
서재응,78640,KIA,6.13,21,5,4,0,0,0.556,79 1/3,101,12,30,8,53,56,54,1.65,0,0,6,0,367,1352,0.314,15,0,4,3,1,2,0,15,4,1,3,1,0,6,86,85,1.01,0.342,64.4,17.0,6.01,3.40,1.77,0.383,0.472,0.855
이대진,93626,KIA,6.33,10,3,5,0,0,0.375,42 2/3,45,6,22,5,25,31,30,1.57,0,0,0,0,192,729,0.283,7,0,4,2,1,2,0,10,3,0,0,0,0,3,43,48,0.90,0.300,72.9,17.1,5.27,4.64,1.14,0.383,0.440,0.823
임준혁,73632,KIA,6.75,29,2,1,1,1,0.667,38 2/3,49,3,27,2,32,32,29,1.97,0,0,0,0,190,734,0.308,8,1,1,1,3,1,0,1,0,2,11,4,0,3,40,39,1.03,0.368,25.3,19.0,7.45,6.28,1.19,0.413,0.428,0.841
이범석,75635,KIA,7.27,4,0,1,0,0,0.000,8 2/3,11,2,6,0,4,8,7,1.96,0,0,0,0,41,155,0.314,0,1,0,0,0,0,0,2,0,0,1,0,0,3,12,8,1.50,0.310,38.8,17.9,4.15,6.23,0.67,0.415,0.543,0.958
정성철,79621,KIA,7.94,11,0,1,0,0,0.000,11 1/3,13,3,11,3,7,10,10,2.12,0,0,0,0,61,253,0.289,4,0,2,0,2,0,0,1,0,0,7,0,0,1,9,16,0.56,0.286,23.0,22.3,5.56,8.74,0.64,0.458,0.578,1.036
김영수,97236,KIA,8.31,21,0,1,0,3,0.000,8 2/3,11,3,3,3,10,8,8,1.62,0,0,0,0,43,167,0.306,3,1,0,1,0,2,0,0,0,0,1,3,0,0,13,3,4.33,0.333,8.0,19.3,10.38,3.12,3.33,0.395,0.694,1.089
박정규,76638,KIA,9.00,5,0,0,0,0,-,2,4,0,1,0,2,2,2,2.50,0,0,0,0,11,47,0.400,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1.00,0.500,9.4,23.5,9.00,4.50,2.00,0.455,0.400,0.855
진민호,76650,KIA,10.38,7,1,2,0,0,0.333,8 2/3,11,1,8,2,7,10,10,2.19,0,0,0,0,46,180,0.324,2,1,0,2,0,0,0,2,0,1,2,0,0,2,13,5,2.60,0.357,25.7,20.8,7.27,8.31,0.88,0.457,0.529,0.986
정용운,79617,KIA,10.80,4,0,0,0,0,-,3 1/3,4,0,5,0,1,4,4,2.70,0,0,0,0,19,76,0.286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2.00,0.308,19.0,22.8,2.70,13.50,0.20,0.474,0.286,0.760
조태수,73657,KIA,18.00,3,0,0,0,0,-,4,8,2,3,1,3,8,8,2.75,0,0,0,0,24,103,0.400,2,0,0,0,2,1,0,0,0,0,2,0,0,0,5,4,1.25,0.400,34.3,25.8,6.75,6.75,1.00,0.500,0.800,1.300
