선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김윤동,62648,KIA,-,1,0,0,0,0,-,0,3,0,2,0,0,2,2,-,0,0,0,0,5,15,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,15.0,-,-,-,0.00,1.000,1.000,2.000
유동훈,99639,KIA,2.92,49,1,3,0,5,0.250,52 1/3,56,3,11,8,38,22,17,1.28,0,0,0,0,226,858,0.279,14,1,5,1,1,1,0,0,0,1,10,8,0,4,64,44,1.45,0.329,17.5,16.4,6.54,1.89,3.45,0.339,0.403,0.742
양현종,77637,KIA,3.10,19,9,3,0,0,0.750,104 2/3,99,10,43,6,95,38,36,1.36,1,0,9,0,443,1732,0.258,14,1,8,3,0,3,1,17,8,1,1,0,0,10,93,99,0.94,0.317,91.2,16.5,8.17,3.70,2.21,0.340,0.379,0.719
심동섭,60636,KIA,3.24,28,0,2,0,3,0.000,25,20,1,19,4,27,13,9,1.56,0,0,0,0,118,507,0.217,3,1,1,2,0,6,0,0,0,0,4,3,0,0,18,29,0.62,0.288,18.1,20.3,9.72,6.84,1.42,0.368,0.304,0.672
박준표,63638,KIA,3.72,11,1,1,0,2,0.500,9 2/3,7,2,3,0,6,4,4,1.03,0,0,0,0,37,139,0.206,3,0,0,0,0,0,0,0,0,1,1,4,0,2,7,14,0.50,0.192,12.6,14.4,5.59,2.79,2.00,0.270,0.471,0.741
윤석민,75620,KIA,4.00,30,3,6,7,2,0.333,87 2/3,91,9,28,1,76,41,39,1.36,1,0,5,1,372,1492,0.274,18,3,9,2,0,0,1,11,1,2,16,9,0,5,79,88,0.90,0.329,49.7,17.0,7.80,2.87,2.71,0.331,0.428,0.759
빌로우,62688,KIA,4.02,11,3,2,1,0,0.600,47,45,1,26,1,38,26,21,1.51,0,0,3,0,208,840,0.256,15,0,2,3,1,2,0,8,2,1,1,0,1,1,46,50,0.92,0.314,76.4,17.9,7.28,4.98,1.46,0.350,0.358,0.708
이대환,72333,KIA,4.11,12,0,0,0,0,-,15 1/3,17,0,7,1,12,7,7,1.57,0,0,0,0,67,274,0.298,5,0,1,1,1,0,0,0,0,0,9,0,0,1,10,19,0.53,0.370,22.8,17.9,7.04,4.11,1.71,0.379,0.386,0.765
최향남,90687,KIA,4.45,26,2,2,0,8,0.500,30 1/3,28,2,8,1,24,16,15,1.19,0,0,0,0,125,502,0.252,11,1,2,3,0,1,1,0,0,2,0,8,0,2,23,39,0.59,0.295,19.3,16.5,7.12,2.37,3.00,0.301,0.423,0.724
박경태,76653,KIA,4.48,42,1,5,0,4,0.167,62 1/3,70,2,32,2,53,33,31,1.64,0,0,1,1,283,1108,0.285,12,2,2,1,0,3,0,5,1,0,9,6,0,5,61,63,0.97,0.354,26.4,17.8,7.65,4.62,1.66,0.370,0.374,0.744
앤서니,62644,KIA,4.50,30,0,3,20,0,0.000,36,42,1,15,3,25,18,18,1.58,0,0,0,4,159,615,0.304,8,0,1,2,0,0,0,0,0,0,25,24,4,2,44,29,1.52,0.360,20.5,17.1,6.25,3.75,1.67,0.380,0.384,0.764
한승혁,61666,KIA,4.74,11,0,0,0,0,-,19,24,0,8,2,15,10,10,1.68,0,0,0,0,92,346,0.296,1,0,0,1,0,3,0,0,0,0,5,0,0,1,17,26,0.65,0.358,31.5,18.2,7.11,3.79,1.88,0.370,0.309,0.679
신승현,70839,KIA,4.88,55,1,1,0,8,0.500,51 2/3,49,5,35,8,55,35,28,1.63,0,0,0,1,244,1008,0.245,13,1,1,0,2,4,0,0,0,1,7,8,0,4,53,43,1.23,0.314,18.3,19.5,9.58,6.10,1.57,0.379,0.395,0.774
김진우,72641,KIA,4.99,24,9,10,1,0,0.474,126 1/3,147,8,49,13,130,77,70,1.55,0,0,11,1,577,2174,0.292,21,0,9,3,0,13,1,21,9,0,3,1,1,10,153,76,2.01,0.378,90.6,17.2,9.26,3.49,2.65,0.368,0.382,0.750
임준섭,62611,KIA,5.23,36,4,8,0,2,0.333,105,116,10,67,8,55,66,61,1.74,0,0,4,0,487,1906,0.291,21,2,10,3,0,6,0,18,4,0,3,3,0,14,140,91,1.54,0.315,52.9,18.2,4.71,5.74,0.82,0.400,0.429,0.829
소사,62698,KIA,5.47,29,9,9,0,1,0.500,164 2/3,196,11,68,9,143,111,100,1.60,0,0,10,0,748,2941,0.298,28,9,8,5,3,10,1,28,9,0,0,0,0,13,157,167,0.94,0.363,101.4,17.9,7.82,3.72,2.10,0.369,0.418,0.787
신창호,76140,KIA,5.91,18,0,2,0,0,0.000,21 1/3,29,3,15,0,17,14,14,2.06,0,0,0,0,109,450,0.319,4,1,2,1,0,1,0,0,0,0,9,0,0,0,16,30,0.53,0.361,25.0,21.1,7.17,6.33,1.13,0.411,0.484,0.895
서재응,78640,KIA,6.54,19,5,9,0,0,0.357,84,116,5,33,4,36,69,61,1.77,0,0,4,0,394,1437,0.340,28,3,8,8,3,3,0,16,5,0,0,0,0,4,76,121,0.63,0.360,75.6,17.1,3.86,3.54,1.09,0.396,0.484,0.880
오준형,77641,KIA,7.20,3,0,0,0,0,-,5,8,1,1,1,5,4,4,1.80,0,0,0,0,25,82,0.348,3,0,0,0,0,2,0,0,0,0,3,0,0,0,2,8,0.25,0.412,27.3,16.4,9.00,1.80,5.00,0.400,0.609,1.009
송은범,73801,KIA,7.35,41,1,7,5,6,0.125,49,71,4,27,0,29,41,40,2.00,0,0,1,3,240,934,0.351,15,2,6,5,1,9,0,4,0,1,18,16,1,2,52,55,0.95,0.385,22.8,19.1,5.33,4.96,1.07,0.419,0.505,0.924
박지훈,62637,KIA,10.92,35,2,1,1,4,0.667,29 2/3,48,6,22,1,27,36,36,2.36,0,0,0,1,155,605,0.372,12,0,2,1,1,5,0,0,0,2,6,7,0,4,27,28,0.96,0.433,17.3,20.4,8.19,6.67,1.23,0.464,0.605,1.069
손동욱,63619,KIA,12.34,13,0,0,0,0,-,11 2/3,15,2,10,2,10,16,16,2.14,0,0,0,0,61,234,0.341,6,1,1,4,0,1,1,0,0,0,2,0,0,0,11,12,0.92,0.361,18.0,20.1,7.71,7.71,1.00,0.450,0.659,1.109
임준혁,73632,KIA,27.00,1,0,0,0,0,-,1,4,0,1,0,1,3,3,5.00,0,0,0,0,8,26,0.571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.00,0.667,26.0,26.0,9.00,9.00,1.00,0.625,1.000,1.625
