선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
문경찬,65643,KIA,1.31,54,1,2,24,0,0.333,55,45,2,10,0,50,9,8,1.00,0,0,0,4,217,761,0.222,9,1,0,4,1,0,0,0,0,1,43,28,0,2,38,74,0.51,0.277,14.1,13.8,8.18,1.64,5.00,0.253,0.305,0.558
박준표,63638,KIA,2.09,49,5,2,0,15,0.714,56,42,4,6,4,30,15,13,0.86,0,0,0,1,210,776,0.211,5,1,1,0,1,1,0,0,0,5,6,12,0,8,86,41,2.10,0.230,15.8,13.9,4.82,0.96,5.00,0.249,0.307,0.556
양현종,77637,KIA,2.29,29,16,8,0,0,0.667,184 2/3,165,6,33,2,163,56,47,1.07,2,2,22,0,731,2699,0.241,32,1,3,9,0,1,0,29,16,0,2,0,0,14,164,201,0.82,0.303,93.1,14.6,7.94,1.61,4.94,0.275,0.317,0.592
전상현,66609,KIA,3.12,57,1,4,0,15,0.200,60 2/3,45,3,21,2,62,21,21,1.09,0,0,0,3,245,929,0.205,8,1,1,1,2,2,0,0,0,1,15,21,0,3,39,75,0.52,0.269,16.3,15.3,9.20,3.12,2.95,0.279,0.291,0.570
임기준,60634,KIA,3.44,52,2,2,0,6,0.500,36 2/3,32,1,16,4,24,17,14,1.31,0,0,0,1,162,569,0.237,5,0,3,4,0,2,0,0,0,2,10,9,0,3,47,36,1.31,0.272,10.9,15.5,5.89,3.93,1.50,0.327,0.296,0.623
고영창,63628,KIA,3.50,55,1,3,1,10,0.250,54,63,2,14,8,22,22,21,1.43,0,0,0,1,243,921,0.288,8,3,2,0,2,2,0,0,0,1,8,11,0,9,85,49,1.73,0.313,16.7,17.1,3.67,2.33,1.57,0.353,0.379,0.732
박진태,67646,KIA,4.32,2,0,1,0,0,0.000,8 1/3,10,0,6,3,5,4,4,1.92,0,0,0,0,42,183,0.303,1,0,0,0,0,0,0,2,0,0,0,0,0,2,10,8,1.25,0.357,91.5,22.0,5.40,6.48,0.83,0.452,0.333,0.785
차명진,64615,KIA,4.36,9,3,1,0,0,0.750,33,35,1,18,2,19,17,16,1.61,0,0,0,0,151,583,0.273,9,0,2,1,0,3,0,6,3,0,1,0,0,3,28,47,0.60,0.312,64.8,17.7,5.18,4.91,1.06,0.369,0.367,0.736
윌랜드,69656,KIA,4.75,28,8,10,0,0,0.444,165,191,17,59,5,137,95,87,1.52,0,0,14,0,726,2764,0.295,41,1,7,7,1,4,0,28,8,0,0,0,0,15,164,163,1.01,0.347,98.7,16.8,7.47,3.22,2.32,0.355,0.440,0.795
하준영,68639,KIA,4.96,59,6,2,0,15,0.750,52 2/3,59,5,31,0,51,31,29,1.71,0,0,0,2,243,982,0.288,9,1,3,4,2,1,0,0,0,6,8,14,0,2,40,59,0.68,0.353,16.6,18.6,8.72,5.30,1.65,0.375,0.415,0.790
이민우,65616,KIA,5.43,32,2,6,1,2,0.250,61 1/3,74,4,26,4,56,42,37,1.63,0,0,1,0,283,1056,0.302,11,2,4,4,1,3,0,6,1,1,13,3,0,3,57,62,0.92,0.370,33.0,17.2,8.22,3.82,2.15,0.373,0.412,0.785
터너,69640,KIA,5.46,28,7,13,0,0,0.350,153 1/3,179,12,58,17,121,107,93,1.55,1,0,11,0,714,2692,0.284,34,3,2,6,0,14,0,28,7,0,1,0,0,11,190,147,1.29,0.331,96.1,17.6,7.10,3.40,2.09,0.357,0.404,0.761
김기훈,69620,KIA,5.56,19,3,6,0,0,0.333,79 1/3,64,11,65,9,49,55,49,1.63,0,0,3,0,368,1551,0.224,15,2,2,6,0,5,0,16,3,0,0,0,0,5,52,127,0.41,0.228,81.6,19.6,5.56,7.37,0.75,0.377,0.406,0.783
임기영,62754,KIA,5.73,12,2,4,0,0,0.333,48 2/3,67,7,19,2,37,33,31,1.77,0,0,3,0,225,845,0.330,14,1,0,1,0,0,0,8,2,0,2,0,0,6,54,46,1.17,0.375,70.4,17.4,6.84,3.51,1.95,0.391,0.512,0.903
김세현,76350,KIA,6.23,10,0,2,0,0,0.000,8 2/3,11,0,9,2,5,8,6,2.31,0,0,0,0,48,175,0.314,4,0,0,2,1,0,0,0,0,0,1,0,0,2,8,13,0.62,0.344,17.5,20.2,5.19,9.35,0.56,0.458,0.429,0.887
이준영,65665,KIA,6.35,37,1,0,0,1,1.000,51,64,3,26,2,43,42,36,1.76,0,0,0,0,244,932,0.302,7,2,0,4,2,0,1,1,0,1,8,0,0,5,46,63,0.73,0.359,25.2,18.3,7.59,4.59,1.65,0.377,0.396,0.773
황인준,65618,KIA,6.35,5,0,0,0,0,-,11 1/3,14,2,5,0,11,8,8,1.68,0,0,0,0,53,211,0.304,5,1,0,2,1,2,0,2,0,0,1,0,0,0,12,11,1.09,0.343,42.2,18.6,8.74,3.97,2.20,0.358,0.587,0.945
김윤동,62648,KIA,6.55,11,1,2,4,0,0.333,11,12,1,11,0,12,8,8,2.09,0,0,0,1,55,248,0.273,1,1,0,0,2,1,0,0,0,1,8,6,1,1,9,11,0.82,0.355,22.5,22.5,9.82,9.00,1.09,0.418,0.409,0.827
