선수명,연도,소속팀명,연봉,WAR,상세url
송진우,2006,한화,"30,000",2.876,http://www.statiz.co.kr/player.php?name=송진우
정민철,2006,한화,"25,000",0.944,http://www.statiz.co.kr/player.php?name=정민철
김태균,2006,한화,"24,000",4.412,http://www.statiz.co.kr/player.php?name=김태균
김민재,2006,한화,"19,000",0.771,http://www.statiz.co.kr/player.php?name=김민재
이범호,2006,한화,"16,000",4.752,http://www.statiz.co.kr/player.php?name=이범호
문동환,2006,한화,"15,000",3.605,http://www.statiz.co.kr/player.php?name=문동환
조원우,2006,한화,"15,000",0.781,http://www.statiz.co.kr/player.php?name=조원우
권준헌,2006,한화,"12,000",0.648,http://www.statiz.co.kr/player.php?name=권준헌
이도형,2006,한화,"11,500",1.476,http://www.statiz.co.kr/player.php?name=이도형
조성민,2006,한화,"10,110",-0.088,http://www.statiz.co.kr/player.php?name=조성민
오봉옥,2006,한화,"10,000",-0.065,http://www.statiz.co.kr/player.php?name=오봉옥
차명주,2006,한화,"9,500",0.364,http://www.statiz.co.kr/player.php?name=차명주
신경현,2006,한화,"9,000",1.260,http://www.statiz.co.kr/player.php?name=신경현
최영필,2006,한화,"8,500",1.167,http://www.statiz.co.kr/player.php?name=최영필
지연규,2006,한화,"7,200",0.185,http://www.statiz.co.kr/player.php?name=지연규
김해님,2006,한화,"6,700",0.521,http://www.statiz.co.kr/player.php?name=김해님
김수연,2006,한화,"6,600",-0.385,http://www.statiz.co.kr/player.php?name=김수연
임수민,2006,한화,"6,000",-0.045,http://www.statiz.co.kr/player.php?name=임수민
윤규진,2006,한화,"6,000",,http://www.statiz.co.kr/player.php?name=윤규진
백재호,2006,한화,"5,700",1.200,http://www.statiz.co.kr/player.php?name=백재호
김인철,2006,한화,"5,400",-0.048,http://www.statiz.co.kr/player.php?name=김인철
심광호,2006,한화,"5,000",0.865,http://www.statiz.co.kr/player.php?name=심광호
고동진,2006,한화,"4,500",0.775,http://www.statiz.co.kr/player.php?name=고동진
한상훈,2006,한화,"4,000",0.348,http://www.statiz.co.kr/player.php?name=한상훈
송창식,2006,한화,"3,400",0.061,http://www.statiz.co.kr/player.php?name=송창식
윤근영,2006,한화,"3,000",,http://www.statiz.co.kr/player.php?name=윤근영
안영명,2006,한화,"3,000",1.285,http://www.statiz.co.kr/player.php?name=안영명
신주영,2006,한화,"2,800",0.092,http://www.statiz.co.kr/player.php?name=신주영
양훈,2006,한화,"2,700",0.545,http://www.statiz.co.kr/player.php?name=양훈
백승룡,2006,한화,"2,470",0.048,http://www.statiz.co.kr/player.php?name=백승룡
김창훈,2006,한화,"2,400",,http://www.statiz.co.kr/player.php?name=김창훈
전현태,2006,한화,"2,300",,http://www.statiz.co.kr/player.php?name=전현태
서민욱,2006,한화,"2,200",0.646,http://www.statiz.co.kr/player.php?name=서민욱
이양기,2006,한화,"2,200",,http://www.statiz.co.kr/player.php?name=이양기
박정근,2006,한화,"2,200",-0.158,http://www.statiz.co.kr/player.php?name=박정근
조윤채,2006,한화,"2,200",,http://www.statiz.co.kr/player.php?name=조윤채
권영근,2006,한화,"2,100",,http://www.statiz.co.kr/player.php?name=권영근
김백만,2006,한화,"2,100",0.101,http://www.statiz.co.kr/player.php?name=김백만
정희상,2006,한화,"2,100",,http://www.statiz.co.kr/player.php?name=정희상
정종민,2006,한화,"2,000",,http://www.statiz.co.kr/player.php?name=정종민
오승택,2006,한화,"2,000",,http://www.statiz.co.kr/player.php?name=오승택
최민준,2006,한화,"2,000",,http://www.statiz.co.kr/player.php?name=최민준
김동영,2006,한화,"2,000",,http://www.statiz.co.kr/player.php?name=김동영
