선수명,연도,소속팀명,연봉,WAR,상세url
송진우,2003,한화,"30,000",4.429,http://www.statiz.co.kr/player.php?name=송진우
정민철,2003,한화,"30,000",2.724,http://www.statiz.co.kr/player.php?name=정민철
이영우,2003,한화,"18,000",4.720,http://www.statiz.co.kr/player.php?name=이영우
송지만,2003,한화,"18,000",1.614,http://www.statiz.co.kr/player.php?name=송지만
한용덕,2003,한화,"10,000",1.062,http://www.statiz.co.kr/player.php?name=한용덕
강석천,2003,한화,"10,000",-0.094,http://www.statiz.co.kr/player.php?name=강석천
장종훈,2003,한화,"9,800",-0.168,http://www.statiz.co.kr/player.php?name=장종훈
김정수,2003,한화,"8,500",,http://www.statiz.co.kr/player.php?name=김정수
김종석,2003,한화,"7,000",0.110,http://www.statiz.co.kr/player.php?name=김종석
이도형,2003,한화,"6,500",2.860,http://www.statiz.co.kr/player.php?name=이도형
이상목,2003,한화,"6,500",5.663,http://www.statiz.co.kr/player.php?name=이상목
조규수,2003,한화,"5,500",1.212,http://www.statiz.co.kr/player.php?name=조규수
백재호,2003,한화,"5,400",0.772,http://www.statiz.co.kr/player.php?name=백재호
고지행,2003,한화,"5,000",,http://www.statiz.co.kr/player.php?name=고지행
조경택,2003,한화,"4,500",-0.117,http://www.statiz.co.kr/player.php?name=조경택
임수민,2003,한화,"4,500",1.288,http://www.statiz.co.kr/player.php?name=임수민
허준,2003,한화,"4,100",,http://www.statiz.co.kr/player.php?name=허준
김홍집,2003,한화,"3,700",-0.315,http://www.statiz.co.kr/player.php?name=김홍집
이범호,2003,한화,"3,500",1.707,http://www.statiz.co.kr/player.php?name=이범호
김태균,2003,한화,"3,500",6.004,http://www.statiz.co.kr/player.php?name=김태균
김수연,2003,한화,"3,500",1.408,http://www.statiz.co.kr/player.php?name=김수연
지연규,2003,한화,"3,300",0.149,http://www.statiz.co.kr/player.php?name=지연규
최영필,2003,한화,"3,200",0.047,http://www.statiz.co.kr/player.php?name=최영필
마정길,2003,한화,"3,100",1.256,http://www.statiz.co.kr/player.php?name=마정길
박정진,2003,한화,"3,000",2.043,http://www.statiz.co.kr/player.php?name=박정진
황우구,2003,한화,"2,800",0.818,http://www.statiz.co.kr/player.php?name=황우구
신재웅,2003,한화,"2,300",,http://www.statiz.co.kr/player.php?name=신재웅
지승민,2003,한화,"2,300",,http://www.statiz.co.kr/player.php?name=지승민
조효상,2003,한화,"2,100",,http://www.statiz.co.kr/player.php?name=조효상
김백만,2003,한화,"2,100",0.313,http://www.statiz.co.kr/player.php?name=김백만
김장백,2003,한화,"2,100",-0.042,http://www.statiz.co.kr/player.php?name=김장백
조윤채,2003,한화,"2,000",0.168,http://www.statiz.co.kr/player.php?name=조윤채
조현수,2003,한화,"2,000",0.406,http://www.statiz.co.kr/player.php?name=조현수
조정권,2003,한화,"1,800",-0.103,http://www.statiz.co.kr/player.php?name=조정권
송혁,2003,한화,"1,800",-0.080,http://www.statiz.co.kr/player.php?name=송혁
채상병,2003,한화,"1,800",-0.079,http://www.statiz.co.kr/player.php?name=채상병
허진석,2003,한화,"1,700",-0.141,http://www.statiz.co.kr/player.php?name=허진석
유영민,2003,한화,"1,700",,http://www.statiz.co.kr/player.php?name=유영민
고상천,2003,한화,"1,700",-0.025,http://www.statiz.co.kr/player.php?name=고상천
정성열,2003,한화,"1,700",-0.092,http://www.statiz.co.kr/player.php?name=정성열
이송영,2003,한화,"1,700",,http://www.statiz.co.kr/player.php?name=이송영
신주영,2003,한화,"1,700",-0.106,http://www.statiz.co.kr/player.php?name=신주영
김무성,2003,한화,"1,700",-0.023,http://www.statiz.co.kr/player.php?name=김무성
정병희,2003,한화,"1,700",-0.121,http://www.statiz.co.kr/player.php?name=정병희
유혜정,2003,한화,"1,700",0.126,http://www.statiz.co.kr/player.php?name=유혜정
