선수명,연도,소속팀명,연봉,WAR,상세url
이브랜드,2013,한화,"900,000",2.518,http://www.statiz.co.kr/player.php?name=이브랜드
김태균,2013,한화,"150,000",3.684,http://www.statiz.co.kr/player.php?name=김태균
신경현,2013,한화,"20,000",,http://www.statiz.co.kr/player.php?name=신경현
마일영,2013,한화,"15,000",0.008,http://www.statiz.co.kr/player.php?name=마일영
강동우,2013,한화,"15,000",-0.089,http://www.statiz.co.kr/player.php?name=강동우
최진행,2013,한화,"14,000",2.757,http://www.statiz.co.kr/player.php?name=최진행
박정진,2013,한화,"14,000",0.137,http://www.statiz.co.kr/player.php?name=박정진
이대수,2013,한화,"14,000",1.993,http://www.statiz.co.kr/player.php?name=이대수
김태완,2013,한화,"14,000",0.608,http://www.statiz.co.kr/player.php?name=김태완
김혁민,2013,한화,"11,400",0.525,http://www.statiz.co.kr/player.php?name=김혁민
한상훈,2013,한화,"11,000",1.849,http://www.statiz.co.kr/player.php?name=한상훈
안승민,2013,한화,"10,600",-0.265,http://www.statiz.co.kr/player.php?name=안승민
오선진,2013,한화,"8,800",0.476,http://www.statiz.co.kr/player.php?name=오선진
송창식,2013,한화,"8,500",2.222,http://www.statiz.co.kr/player.php?name=송창식
고동진,2013,한화,"8,000",0.447,http://www.statiz.co.kr/player.php?name=고동진
김광수,2013,한화,"7,000",0.816,http://www.statiz.co.kr/player.php?name=김광수
유창식,2013,한화,"6,400",-0.055,http://www.statiz.co.kr/player.php?name=유창식
김경언,2013,한화,"5,000",1.087,http://www.statiz.co.kr/player.php?name=김경언
연경흠,2013,한화,"5,000",-0.144,http://www.statiz.co.kr/player.php?name=연경흠
정현석,2013,한화,"5,000",2.116,http://www.statiz.co.kr/player.php?name=정현석
최승환,2013,한화,"5,000",-0.140,http://www.statiz.co.kr/player.php?name=최승환
이여상,2013,한화,"5,000",-0.413,http://www.statiz.co.kr/player.php?name=이여상
윤근영,2013,한화,"4,600",0.258,http://www.statiz.co.kr/player.php?name=윤근영
추승우,2013,한화,"4,500",1.122,http://www.statiz.co.kr/player.php?name=추승우
김일엽,2013,한화,"4,300",-0.106,http://www.statiz.co.kr/player.php?name=김일엽
정범모,2013,한화,"4,100",0.594,http://www.statiz.co.kr/player.php?name=정범모
이양기,2013,한화,"3,700",1.166,http://www.statiz.co.kr/player.php?name=이양기
이학준,2013,한화,"3,600",,http://www.statiz.co.kr/player.php?name=이학준
임익준,2013,한화,"3,500",-0.117,http://www.statiz.co.kr/player.php?name=임익준
전현태,2013,한화,"3,500",0.059,http://www.statiz.co.kr/player.php?name=전현태
정재원,2013,한화,"3,500",0.020,http://www.statiz.co.kr/player.php?name=정재원
백승룡,2013,한화,"3,500",0.000,http://www.statiz.co.kr/player.php?name=백승룡
박노민,2013,한화,"3,500",-0.078,http://www.statiz.co.kr/player.php?name=박노민
오재필,2013,한화,"3,400",-0.166,http://www.statiz.co.kr/player.php?name=오재필
이준수,2013,한화,"3,400",-0.081,http://www.statiz.co.kr/player.php?name=이준수
하주석,2013,한화,"3,200",-0.202,http://www.statiz.co.kr/player.php?name=하주석
정민혁,2013,한화,"3,100",-0.081,http://www.statiz.co.kr/player.php?name=정민혁
이상훈,2013,한화,"3,000",,http://www.statiz.co.kr/player.php?name=이상훈
황재규,2013,한화,"3,000",0.601,http://www.statiz.co.kr/player.php?name=황재규
양성우,2013,한화,"2,800",-0.045,http://www.statiz.co.kr/player.php?name=양성우
정대훈,2013,한화,"2,700",0.226,http://www.statiz.co.kr/player.php?name=정대훈
송우석,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=송우석
김경태,2013,한화,"2,400",-0.178,http://www.statiz.co.kr/player.php?name=김경태
김용주,2013,한화,"2,400",0.126,http://www.statiz.co.kr/player.php?name=김용주
이태양,2013,한화,"2,400",-0.021,http://www.statiz.co.kr/player.php?name=이태양
임신호,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=임신호
임세업,2013,한화,"2,400",-0.080,http://www.statiz.co.kr/player.php?name=임세업
박건우,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=박건우
장재훈,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=장재훈
임기영,2013,한화,"2,400",0.415,http://www.statiz.co.kr/player.php?name=임기영
윤승열,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=윤승열
김강석,2013,한화,"2,400",,http://www.statiz.co.kr/player.php?name=김강석
박상규,2013,한화,"2,400",-0.034,http://www.statiz.co.kr/player.php?name=박상규
