선수명,연도,소속팀명,연봉,WAR,상세url
정민철,2004,한화,"35,000",-0.440,http://www.statiz.co.kr/player.php?name=정민철
송진우,2004,한화,"30,000",4.324,http://www.statiz.co.kr/player.php?name=송진우
이영우,2004,한화,"25,000",5.051,http://www.statiz.co.kr/player.php?name=이영우
권준헌,2004,한화,"11,000",2.041,http://www.statiz.co.kr/player.php?name=권준헌
김태균,2004,한화,"10,500",5.148,http://www.statiz.co.kr/player.php?name=김태균
장종훈,2004,한화,"10,000",0.270,http://www.statiz.co.kr/player.php?name=장종훈
한용덕,2004,한화,"10,000",-0.192,http://www.statiz.co.kr/player.php?name=한용덕
이도형,2004,한화,"8,500",1.067,http://www.statiz.co.kr/player.php?name=이도형
김종석,2004,한화,"6,700",0.059,http://www.statiz.co.kr/player.php?name=김종석
문동환,2004,한화,"6,500",0.375,http://www.statiz.co.kr/player.php?name=문동환
박정진,2004,한화,"6,000",0.089,http://www.statiz.co.kr/player.php?name=박정진
조규수,2004,한화,"6,000",-0.264,http://www.statiz.co.kr/player.php?name=조규수
임수민,2004,한화,"5,500",0.524,http://www.statiz.co.kr/player.php?name=임수민
백재호,2004,한화,"5,400",-0.337,http://www.statiz.co.kr/player.php?name=백재호
마정길,2004,한화,"5,300",0.357,http://www.statiz.co.kr/player.php?name=마정길
임재철,2004,한화,"5,000",,http://www.statiz.co.kr/player.php?name=임재철
오봉옥,2004,한화,"5,000",0.484,http://www.statiz.co.kr/player.php?name=오봉옥
이범호,2004,한화,"4,500",5.611,http://www.statiz.co.kr/player.php?name=이범호
김수연,2004,한화,"4,500",-0.760,http://www.statiz.co.kr/player.php?name=김수연
김승권,2004,한화,"4,200",-0.237,http://www.statiz.co.kr/player.php?name=김승권
지연규,2004,한화,"4,000",0.091,http://www.statiz.co.kr/player.php?name=지연규
최영필,2004,한화,"3,300",0.685,http://www.statiz.co.kr/player.php?name=최영필
황우구,2004,한화,"3,300",-0.202,http://www.statiz.co.kr/player.php?name=황우구
안영명,2004,한화,"2,800",0.038,http://www.statiz.co.kr/player.php?name=안영명
심광호,2004,한화,"2,600",0.627,http://www.statiz.co.kr/player.php?name=심광호
조현수,2004,한화,"2,600",0.026,http://www.statiz.co.kr/player.php?name=조현수
김해님,2004,한화,"2,500",0.664,http://www.statiz.co.kr/player.php?name=김해님
한상훈,2004,한화,"2,400",-0.826,http://www.statiz.co.kr/player.php?name=한상훈
신경현,2004,한화,"2,400",1.751,http://www.statiz.co.kr/player.php?name=신경현
신종길,2004,한화,"2,300",-0.001,http://www.statiz.co.kr/player.php?name=신종길
윤규진,2004,한화,"2,300",1.220,http://www.statiz.co.kr/player.php?name=윤규진
문용민,2004,한화,"2,200",0.099,http://www.statiz.co.kr/player.php?name=문용민
조윤채,2004,한화,"2,200",-0.279,http://www.statiz.co.kr/player.php?name=조윤채
김백만,2004,한화,"2,000",,http://www.statiz.co.kr/player.php?name=김백만
유혜정,2004,한화,"1,900",-0.103,http://www.statiz.co.kr/player.php?name=유혜정
유영민,2004,한화,"1,800",0.012,http://www.statiz.co.kr/player.php?name=유영민
고상천,2004,한화,"1,800",-0.063,http://www.statiz.co.kr/player.php?name=고상천
이상현,2004,한화,"1,800",0.028,http://www.statiz.co.kr/player.php?name=이상현
이양기,2004,한화,"1,800",-0.188,http://www.statiz.co.kr/player.php?name=이양기
전경일,2004,한화,"1,800",,http://www.statiz.co.kr/player.php?name=전경일
정병희,2004,한화,"1,800",0.615,http://www.statiz.co.kr/player.php?name=정병희
맹진국,2004,한화,"1,800",0.016,http://www.statiz.co.kr/player.php?name=맹진국
신주영,2004,한화,"1,800",-0.118,http://www.statiz.co.kr/player.php?name=신주영
신민기,2004,한화,"1,800",,http://www.statiz.co.kr/player.php?name=신민기
이송영,2004,한화,"1,800",0.055,http://www.statiz.co.kr/player.php?name=이송영
최민준,2004,한화,"1,800",-0.105,http://www.statiz.co.kr/player.php?name=최민준
