선수명,연도,소속팀명,연봉,WAR,상세url
모건,2015,한화,"900,000",0.405,http://www.statiz.co.kr/player.php?name=모건
마일영,2015,한화,"900,000",-0.041,http://www.statiz.co.kr/player.php?name=마일영
정유철,2015,한화,"900,000",,http://www.statiz.co.kr/player.php?name=정유철
정민혁,2015,한화,"900,000",,http://www.statiz.co.kr/player.php?name=정민혁
허유강,2015,한화,"900,000",-0.054,http://www.statiz.co.kr/player.php?name=허유강
폭스,2015,한화,"900,000",0.117,http://www.statiz.co.kr/player.php?name=폭스
한상훈,2015,한화,"900,000",-0.167,http://www.statiz.co.kr/player.php?name=한상훈
유먼,2015,한화,"900,000",1.128,http://www.statiz.co.kr/player.php?name=유먼
탈보트,2015,한화,"900,000",1.982,http://www.statiz.co.kr/player.php?name=탈보트
황재규,2015,한화,"900,000",,http://www.statiz.co.kr/player.php?name=황재규
추승우,2015,한화,"900,000",,http://www.statiz.co.kr/player.php?name=추승우
로저스,2015,한화,"170,000",2.836,http://www.statiz.co.kr/player.php?name=로저스
김태균,2015,한화,"160,000",5.196,http://www.statiz.co.kr/player.php?name=김태균
정우람,2015,한화,"120,000",,http://www.statiz.co.kr/player.php?name=정우람
정근우,2015,한화,"70,000",4.940,http://www.statiz.co.kr/player.php?name=정근우
이용규,2015,한화,"70,000",5.195,http://www.statiz.co.kr/player.php?name=이용규
배영수,2015,한화,"55,000",-1.554,http://www.statiz.co.kr/player.php?name=배영수
송은범,2015,한화,"45,000",-0.529,http://www.statiz.co.kr/player.php?name=송은범
권혁,2015,한화,"45,000",0.875,http://www.statiz.co.kr/player.php?name=권혁
조인성,2015,한화,"40,000",0.241,http://www.statiz.co.kr/player.php?name=조인성
박정진,2015,한화,"30,000",2.807,http://www.statiz.co.kr/player.php?name=박정진
안영명,2015,한화,"28,000",0.920,http://www.statiz.co.kr/player.php?name=안영명
이성열,2015,한화,"25,000",,http://www.statiz.co.kr/player.php?name=이성열
심수창,2015,한화,"25,000",,http://www.statiz.co.kr/player.php?name=심수창
김경언,2015,한화,"20,000",2.671,http://www.statiz.co.kr/player.php?name=김경언
송신영,2015,한화,"19,000",,http://www.statiz.co.kr/player.php?name=송신영
