선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
구본범,79748,한화,0.00,3,0,0,0,0,-,1,0,0,2,0,1,0,0,2.00,0,0,0,0,6,28,0.000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0.00,0.000,9.3,28.0,9.00,18.00,0.50,0.333,0.000,0.333
마일영,70329,한화,0.00,2,0,0,0,0,-,1/3,0,0,1,1,0,1,0,3.00,0,0,0,0,5,22,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-,0.000,11.0,66.0,0.00,27.00,0.00,0.400,0.000,0.400
임경완,98521,한화,-,1,0,0,0,0,-,0,0,0,2,0,0,1,1,-,0,0,0,0,2,12,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,12.0,-,-,-,0.00,1.000,-,1.000
조영우,64768,한화,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,13,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.000,13.0,13.0,0.00,0.00,-,0.000,0.000,0.000
최영환,64718,한화,0.00,1,0,0,0,0,-,1 1/3,2,0,2,0,1,2,0,3.00,0,0,0,0,8,33,0.333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2.00,0.400,33.0,24.8,6.75,13.50,0.50,0.500,0.500,1.000
윤규진,73750,한화,2.66,40,3,2,10,3,0.600,50 2/3,39,3,21,0,48,15,15,1.18,0,0,0,2,205,848,0.217,6,0,4,0,3,2,0,0,0,3,24,15,0,5,41,52,0.79,0.279,21.2,16.7,8.53,3.73,2.29,0.299,0.300,0.599
로저스,65742,한화,2.97,10,6,2,0,0,0.750,75 2/3,62,2,20,4,60,26,25,1.08,4,3,6,0,296,1130,0.229,8,2,0,1,0,1,1,10,6,0,4,0,0,8,102,48,2.13,0.286,113.0,14.9,7.14,2.38,3.00,0.291,0.295,0.586
박정진,99737,한화,3.09,76,6,1,1,15,0.857,96,84,8,39,5,92,37,33,1.28,0,0,0,1,411,1644,0.231,12,1,4,0,3,7,0,0,0,6,4,12,0,6,75,112,0.67,0.289,21.6,17.1,8.63,3.66,2.36,0.314,0.336,0.650
김용주,60764,한화,3.38,2,1,0,0,0,1.000,8,4,0,6,0,3,3,3,1.25,0,0,0,0,33,113,0.160,1,0,2,0,0,0,0,2,1,0,0,0,0,1,11,7,1.57,0.182,56.5,14.1,3.38,6.75,0.50,0.323,0.200,0.523
임준섭,62611,한화,3.72,22,1,0,0,2,1.000,19 1/3,26,1,13,0,18,12,8,2.02,0,0,0,0,95,379,0.325,4,2,2,0,2,1,0,0,0,1,2,1,0,2,19,17,1.12,0.410,17.2,19.6,8.38,6.05,1.38,0.419,0.463,0.882
