선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
정우람,74857,한화,3.33,61,8,5,16,1,0.615,81,64,7,26,4,85,33,30,1.11,0,0,0,7,331,1369,0.222,14,1,10,3,6,5,1,0,0,8,41,24,2,1,58,84,0.69,0.286,22.4,16.9,9.44,2.89,3.27,0.293,0.351,0.644
권혁,72447,한화,3.87,66,6,2,3,13,0.750,95 1/3,93,5,42,7,77,45,41,1.42,0,0,0,3,418,1654,0.263,17,2,10,5,5,2,1,0,0,6,14,15,0,10,80,109,0.73,0.318,25.1,17.3,7.27,3.97,1.83,0.348,0.364,0.712
로저스,65742,한화,4.30,6,2,3,0,0,0.400,37 2/3,42,3,12,2,24,22,18,1.43,1,0,3,0,160,601,0.296,8,0,2,2,0,0,3,6,2,0,1,0,0,2,49,29,1.69,0.333,100.2,16.0,5.73,2.87,2.00,0.354,0.415,0.769
장민재,79764,한화,4.68,48,6,6,0,1,0.500,119 1/3,133,15,67,4,92,66,62,1.68,0,0,2,0,542,2151,0.287,13,2,2,5,0,3,1,13,5,1,9,1,0,15,140,104,1.35,0.326,44.8,18.0,6.94,5.05,1.37,0.378,0.420,0.798
정대훈,78760,한화,4.89,36,1,0,0,0,1.000,38 2/3,47,3,10,1,26,24,21,1.47,0,0,0,0,171,591,0.297,13,0,2,0,1,1,0,0,0,1,12,0,0,2,43,42,1.02,0.341,16.4,15.3,6.05,2.33,2.60,0.343,0.437,0.780
이태양,60768,한화,4.97,29,5,8,1,0,0.385,112 1/3,128,15,62,3,60,66,62,1.69,0,0,6,0,512,1975,0.293,20,0,7,3,1,2,0,25,5,0,1,1,0,16,120,132,0.91,0.310,68.1,17.6,4.81,4.97,0.97,0.382,0.442,0.824
송창식,74731,한화,4.98,66,8,5,0,8,0.615,97 2/3,97,10,45,10,77,61,54,1.45,0,0,0,0,437,1707,0.259,11,2,4,4,0,7,0,1,0,8,4,6,0,6,74,130,0.57,0.299,25.9,17.5,7.10,4.15,1.71,0.351,0.380,0.731
송신영,99314,한화,5.02,11,0,1,0,0,0.000,14 1/3,24,1,2,1,7,8,8,1.81,0,0,0,0,65,226,0.400,5,0,0,2,0,0,0,3,0,0,4,0,0,3,16,15,1.07,0.426,20.5,15.8,4.40,1.26,3.50,0.415,0.533,0.948
송창현,63791,한화,5.06,11,0,0,0,0,-,10 2/3,9,0,6,0,11,6,6,1.41,0,0,0,0,46,185,0.225,2,0,0,0,0,1,0,0,0,0,1,0,0,0,9,11,0.82,0.310,16.8,17.3,9.28,5.06,1.83,0.326,0.275,0.601
이동걸,77452,한화,5.40,5,0,0,0,0,-,5,6,2,2,0,1,3,3,1.60,0,0,0,0,23,80,0.286,1,0,0,0,0,1,0,0,0,0,2,0,0,0,8,6,1.33,0.222,16.0,16.0,1.80,3.60,0.50,0.348,0.619,0.967
박정진,99737,한화,5.57,77,4,4,0,6,0.500,84,96,11,33,2,85,58,52,1.54,0,0,0,1,374,1560,0.292,14,1,7,3,2,9,0,1,0,4,7,7,0,10,76,75,1.01,0.360,20.3,18.6,9.11,3.54,2.58,0.357,0.441,0.798
심수창,74167,한화,5.96,66,5,5,2,6,0.500,113 1/3,138,14,58,4,76,86,75,1.73,0,0,0,0,529,2029,0.307,23,1,12,6,2,6,0,10,1,4,10,6,0,13,122,119,1.03,0.340,30.7,17.9,6.04,4.61,1.31,0.387,0.457,0.844
이재우,71260,한화,6.04,15,0,1,0,0,0.000,25 1/3,34,9,14,3,18,20,17,1.89,0,0,0,0,122,458,0.333,5,1,1,2,1,0,0,3,0,0,6,0,0,4,21,31,0.68,0.325,30.5,18.1,6.39,4.97,1.29,0.421,0.667,1.088
서캠프,66742,한화,6.31,17,2,5,1,0,0.286,41 1/3,54,5,17,5,36,32,29,1.72,0,0,1,1,194,744,0.320,9,0,2,1,0,2,0,8,0,2,2,2,0,0,35,45,0.78,0.380,43.8,18.0,7.84,3.70,2.12,0.396,0.462,0.858
송은범,73801,한화,6.42,30,2,11,0,1,0.154,122,159,13,49,5,85,95,87,1.70,0,0,4,0,562,2176,0.321,21,1,5,7,1,11,0,27,2,0,0,0,0,9,155,104,1.49,0.360,72.5,17.8,6.27,3.61,1.73,0.382,0.446,0.828
카스티요,66750,한화,6.43,20,7,4,0,0,0.636,84,106,7,40,10,60,62,60,1.74,0,0,5,1,393,1515,0.313,14,0,3,1,0,4,0,15,5,2,1,1,0,9,95,79,1.20,0.363,75.8,18.0,6.43,4.29,1.50,0.400,0.416,0.816
윤규진,73750,한화,6.82,41,7,7,1,3,0.500,100 1/3,125,19,54,8,74,78,76,1.78,0,0,2,0,472,1819,0.316,16,2,9,6,3,4,0,16,4,3,4,4,0,10,84,118,0.71,0.344,44.4,18.1,6.64,4.84,1.37,0.404,0.511,0.915
정재원,74748,한화,7.59,14,0,0,0,0,-,21 1/3,28,2,9,1,16,19,18,1.73,0,0,0,0,102,373,0.311,7,0,0,2,1,3,0,0,0,0,9,0,0,1,28,20,1.40,0.351,26.6,17.5,6.75,3.80,1.78,0.373,0.456,0.829
김경태,60757,한화,7.71,10,0,0,0,0,-,11 2/3,17,2,9,0,12,10,10,2.23,0,0,0,0,58,242,0.347,3,0,0,0,0,1,0,0,0,0,5,0,0,1,12,8,1.50,0.429,24.2,20.7,9.26,6.94,1.33,0.448,0.531,0.979
마에스트리,66748,한화,9.42,9,2,2,0,0,0.500,28 2/3,37,4,34,1,23,37,30,2.48,0,0,2,0,157,670,0.316,1,2,3,2,0,6,0,8,2,0,0,0,0,2,27,32,0.84,0.359,74.4,23.4,7.22,10.67,0.68,0.468,0.462,0.930
김범수,65769,한화,9.53,5,1,0,0,0,1.000,5 2/3,6,1,6,1,5,6,6,2.12,0,0,0,0,30,117,0.261,2,0,0,0,0,2,0,0,0,1,3,0,0,0,3,9,0.33,0.294,23.4,20.6,7.94,9.53,0.83,0.433,0.478,0.911
김용주,60764,한화,9.77,17,0,2,0,0,0.000,15 2/3,19,2,15,0,12,18,17,2.17,0,0,0,0,79,312,0.311,2,0,1,2,0,1,0,2,0,0,4,0,0,2,14,18,0.78,0.347,18.4,19.9,6.89,8.62,0.80,0.436,0.443,0.879
김재영,66741,한화,10.32,11,0,0,0,0,-,11 1/3,18,2,8,3,4,14,13,2.29,0,0,0,0,58,202,0.391,3,0,0,1,0,0,0,2,0,0,2,0,0,3,12,13,0.92,0.390,18.4,17.8,3.18,6.35,0.50,0.500,0.587,1.087
김민우,65764,한화,15.83,5,0,3,0,0,0.000,9 2/3,21,2,8,0,7,18,17,3.00,0,0,0,0,56,237,0.447,2,0,1,0,0,1,0,3,0,0,1,0,0,0,5,14,0.36,0.500,47.4,24.5,6.52,7.45,0.88,0.527,0.617,1.144
안영명,73738,한화,20.25,2,0,1,0,0,0.000,2 2/3,9,0,4,0,1,10,6,4.88,0,0,0,0,22,77,0.529,3,0,0,1,0,0,0,1,0,0,0,0,0,0,3,5,0.60,0.529,38.5,28.9,3.38,13.50,0.25,0.591,0.706,1.297
황재규,79758,한화,24.55,2,0,0,0,0,-,3 2/3,10,1,2,1,2,11,10,3.27,0,0,0,0,24,87,0.500,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,6,0.50,0.500,43.5,23.7,4.91,4.91,1.00,0.542,0.700,1.242
