선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
송창식,74731,한화,3.42,57,4,6,20,0,0.400,71,63,3,36,4,67,27,27,1.39,0,0,0,4,310,1232,0.243,10,4,8,3,5,3,1,0,0,4,43,23,6,2,43,89,0.48,0.313,21.6,17.4,8.49,4.56,1.86,0.341,0.347,0.688
정대훈,78760,한화,3.60,13,2,0,0,1,1.000,15,17,0,8,4,2,6,6,1.67,0,0,0,0,72,271,0.293,2,0,0,2,0,0,1,0,0,2,3,1,0,2,23,18,1.28,0.293,20.8,18.1,1.20,4.80,0.25,0.403,0.328,0.731
송창현,63791,한화,3.70,30,2,8,0,0,0.200,82 2/3,58,9,47,5,46,40,34,1.27,0,0,4,0,348,1356,0.201,15,1,5,3,0,4,2,14,1,1,9,0,0,5,77,110,0.70,0.208,45.2,16.4,5.01,5.12,0.98,0.321,0.354,0.675
김용주,60764,한화,3.86,6,0,0,0,0,-,7,8,0,4,0,9,4,3,1.71,0,0,0,0,33,143,0.286,1,1,1,0,0,0,0,0,0,0,2,0,0,0,6,5,1.20,0.421,23.8,20.4,11.57,5.14,2.25,0.375,0.393,0.768
황재규,79758,한화,4.15,21,1,0,0,0,1.000,34 2/3,37,2,6,2,25,19,16,1.24,0,0,0,0,148,565,0.268,11,0,0,2,0,0,1,1,0,1,8,0,0,2,29,49,0.59,0.310,26.9,16.3,6.49,1.56,4.17,0.304,0.391,0.695
바티스타,61727,한화,4.20,29,7,7,0,0,0.500,143 2/3,141,9,70,13,150,77,67,1.47,0,0,7,0,640,2558,0.259,20,5,9,3,1,8,1,24,7,0,1,0,0,8,135,122,1.11,0.339,88.2,17.8,9.40,4.39,2.14,0.355,0.363,0.718
임기영,62754,한화,4.50,26,1,2,0,1,0.333,34,44,3,17,3,30,18,17,1.79,0,0,0,0,160,613,0.328,7,1,3,3,1,1,1,0,0,1,6,1,0,2,32,31,1.03,0.394,23.6,18.0,7.94,4.50,1.76,0.408,0.463,0.871
김혁민,77748,한화,5.40,42,5,10,0,11,0.333,146 2/3,142,25,60,12,96,93,88,1.38,0,0,7,0,635,2363,0.259,24,4,8,7,2,12,0,20,5,0,3,11,0,13,134,182,0.74,0.270,56.3,16.1,5.89,3.68,1.60,0.341,0.454,0.795
이브랜드,63737,한화,5.54,32,6,14,0,0,0.300,172 1/3,190,7,65,10,129,110,106,1.48,2,0,12,0,758,2905,0.287,37,5,16,6,0,11,0,30,6,0,3,0,0,15,204,144,1.42,0.345,90.8,16.9,6.74,3.39,1.98,0.357,0.390,0.747
김광수,70142,한화,5.72,56,3,3,1,4,0.500,67 2/3,75,3,16,6,41,45,43,1.34,0,0,0,0,293,1060,0.286,14,1,6,3,3,0,0,1,0,3,4,6,1,4,73,76,0.96,0.326,18.9,15.7,5.45,2.13,2.56,0.338,0.382,0.720
박정진,99737,한화,5.82,30,1,5,1,6,0.167,21 2/3,17,2,14,1,21,15,14,1.43,0,0,0,2,96,351,0.213,4,0,1,0,1,6,0,0,0,1,7,9,0,1,18,24,0.75,0.263,11.7,16.2,8.72,5.82,1.50,0.337,0.338,0.675
조지훈,63730,한화,6.11,21,0,3,0,0,0.000,35 1/3,30,7,15,3,30,24,24,1.27,0,0,0,0,154,587,0.221,4,1,0,0,0,8,1,3,0,0,10,0,0,1,34,42,0.81,0.232,28.0,16.6,7.64,3.82,2.00,0.312,0.419,0.731
이태양,60768,한화,6.23,31,0,3,0,0,0.000,60 2/3,75,10,23,6,39,44,42,1.62,0,0,1,0,278,1063,0.302,19,4,1,0,0,0,0,5,0,0,10,0,0,4,54,80,0.68,0.327,34.3,17.5,5.79,3.41,1.70,0.375,0.532,0.907
윤근영,75730,한화,6.25,49,2,5,0,5,0.286,72,84,6,45,5,45,50,50,1.79,0,0,0,0,330,1273,0.313,17,0,9,3,1,13,0,8,0,2,4,3,0,11,76,66,1.15,0.355,26.0,17.7,5.63,5.63,1.00,0.417,0.444,0.861
정재원,74748,한화,6.55,10,0,0,0,0,-,11,16,1,5,1,6,8,8,1.91,0,0,0,0,52,176,0.356,4,0,0,1,1,0,0,0,0,0,1,0,0,2,9,15,0.60,0.385,17.6,16.0,4.91,4.09,1.20,0.423,0.511,0.934
김경태,60757,한화,6.56,16,0,4,0,2,0.000,23 1/3,21,1,21,5,15,20,17,1.80,0,0,0,0,115,474,0.250,3,1,4,1,0,6,0,3,0,0,2,1,0,3,27,22,1.23,0.290,29.6,20.3,5.79,8.10,0.71,0.423,0.345,0.768
마일영,70329,한화,6.57,13,0,1,0,0,0.000,12 1/3,17,1,6,2,6,9,9,1.86,0,0,0,0,60,219,0.333,0,0,1,0,0,0,0,1,0,0,3,0,0,1,15,13,1.15,0.364,16.8,17.8,4.38,4.38,1.00,0.424,0.392,0.816
유창식,61715,한화,6.78,25,5,10,0,2,0.333,71 2/3,89,4,54,5,47,56,54,2.00,0,0,2,0,356,1398,0.307,22,2,5,2,0,12,0,15,4,1,2,2,0,5,87,69,1.26,0.353,55.9,19.5,5.90,6.78,0.87,0.422,0.438,0.860
안승민,60713,한화,7.49,18,3,4,0,2,0.429,33 2/3,51,5,9,1,12,31,28,1.78,0,0,1,2,161,597,0.349,10,2,1,4,2,3,0,3,1,2,3,2,0,2,46,41,1.12,0.346,33.2,17.7,3.21,2.41,1.33,0.381,0.548,0.929
김일엽,78543,한화,9.45,7,0,0,0,0,-,6 2/3,9,0,6,3,2,7,7,2.25,0,0,0,0,38,133,0.310,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,10,0.80,0.333,19.0,20.0,2.70,8.10,0.33,0.474,0.345,0.819
명재철,61495,한화,12.00,3,0,0,0,0,-,3,6,0,2,1,1,4,4,2.67,0,0,0,0,17,55,0.429,1,0,0,0,0,1,0,0,0,0,1,0,0,1,6,1,6.00,0.462,18.3,18.3,3.00,6.00,0.50,0.529,0.500,1.029
정민혁,77746,한화,12.00,3,0,0,0,0,-,3,5,0,3,3,3,4,4,2.67,0,0,0,0,19,79,0.385,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1.50,0.500,26.3,26.3,9.00,9.00,1.00,0.579,0.462,1.041
