선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김경태,60757,한화,1.42,19,1,0,0,6,1.000,12 2/3,12,0,9,2,17,3,2,1.66,0,0,0,0,58,264,0.261,1,0,1,0,0,3,0,0,0,1,0,5,0,1,12,5,2.40,0.414,13.9,20.8,12.08,6.39,1.89,0.404,0.283,0.687
정우람,74857,한화,2.75,56,6,4,26,0,0.600,59,47,5,19,4,78,20,18,1.12,0,0,0,5,247,1028,0.214,10,0,3,1,2,5,0,0,0,6,46,31,4,1,33,63,0.52,0.304,18.4,17.4,11.90,2.90,4.11,0.287,0.327,0.614
정재원,74748,한화,3.43,14,0,2,0,1,0.000,21,23,0,11,5,9,12,8,1.62,0,0,0,1,99,377,0.284,4,0,1,1,0,2,0,0,0,0,1,2,0,3,28,22,1.27,0.315,26.9,18.0,3.86,4.71,0.82,0.398,0.333,0.731
오간도,67748,한화,3.93,19,10,5,0,0,0.667,110,115,8,30,11,74,53,48,1.32,0,0,10,0,475,1828,0.270,14,0,5,3,0,6,1,19,10,0,0,0,0,14,140,100,1.40,0.308,96.2,16.6,6.05,2.45,2.47,0.332,0.359,0.691
박정진,99737,한화,3.94,55,3,2,1,7,0.600,48,38,6,24,3,51,28,21,1.29,0,0,0,0,205,858,0.222,6,0,4,3,0,3,0,0,0,3,8,11,0,4,33,52,0.63,0.274,15.6,17.9,9.56,4.50,2.13,0.323,0.363,0.686
박상원,67703,한화,4.15,18,0,0,0,1,-,21 2/3,19,3,7,0,13,10,10,1.20,0,0,0,0,87,317,0.241,2,0,1,0,0,2,0,0,0,0,11,2,0,4,21,26,0.81,0.254,17.6,14.6,5.40,2.91,1.86,0.302,0.380,0.682
이동걸,77452,한화,4.17,24,0,0,1,2,-,36 2/3,36,5,5,3,22,18,17,1.12,0,0,0,0,146,529,0.261,8,1,0,0,0,1,0,0,0,0,10,3,0,6,44,36,1.22,0.279,22.0,14.4,5.40,1.23,4.40,0.301,0.442,0.743
비야누에바,67742,한화,4.18,20,5,7,0,0,0.417,112,108,12,23,5,68,58,52,1.17,0,0,13,0,461,1732,0.256,23,1,4,7,0,5,0,20,5,0,0,0,0,10,114,139,0.82,0.275,86.6,15.5,5.46,1.85,2.96,0.298,0.400,0.698
송신영,99314,한화,4.26,5,0,0,0,0,-,6 1/3,6,0,0,2,6,3,3,0.95,0,0,0,0,26,107,0.250,1,0,0,0,0,0,0,0,0,0,4,0,0,1,6,6,1.00,0.333,21.4,16.9,8.53,0.00,-,0.308,0.292,0.600
서균,64759,한화,4.40,14,0,0,0,0,-,14 1/3,17,2,3,3,10,7,7,1.40,0,0,0,0,64,250,0.298,4,0,1,0,0,1,0,0,0,0,6,0,0,2,22,8,2.75,0.333,17.9,17.4,6.28,1.88,3.33,0.365,0.474,0.839
김재영,66741,한화,4.54,20,5,7,0,0,0.417,85 1/3,101,9,19,12,51,51,43,1.41,0,0,7,1,370,1449,0.310,16,0,6,7,0,3,0,15,5,0,0,1,0,13,108,73,1.48,0.337,72.5,17.0,5.38,2.00,2.68,0.363,0.442,0.805
