선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
양승진,76759,한화,-,1,0,0,0,0,-,0,1,0,0,0,0,1,1,-,0,0,0,0,1,6,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,6.0,-,-,-,-,1.000,1.000,2.000
정대훈,78760,한화,0.00,2,0,0,0,0,-,2 2/3,3,0,2,0,1,0,0,1.88,0,0,0,0,11,44,0.333,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,2,1.50,0.375,22.0,16.5,3.38,6.75,0.50,0.455,0.333,0.788
토마스,78726,한화,2.84,59,3,6,31,0,0.333,63 1/3,52,3,23,4,63,21,20,1.18,0,0,0,4,257,1002,0.229,8,0,2,1,4,5,0,0,0,3,53,35,3,5,56,57,0.98,0.302,17.0,15.8,8.95,3.27,2.74,0.310,0.304,0.614
마정길,72749,한화,2.91,64,2,1,2,7,0.667,92 2/3,63,7,31,10,67,31,30,1.01,0,0,0,1,374,1428,0.196,17,0,6,6,4,3,1,0,0,2,10,7,0,5,77,120,0.64,0.221,22.3,15.4,6.51,3.01,2.16,0.283,0.315,0.598
류현진,76715,한화,3.31,26,14,7,0,0,0.667,165 2/3,144,12,67,1,143,66,61,1.27,2,1,16,0,684,2685,0.240,22,2,10,5,2,5,0,26,14,0,2,0,0,18,171,148,1.16,0.293,103.3,16.2,7.77,3.64,2.13,0.315,0.343,0.658
구대성,93715,한화,3.48,38,2,3,0,9,0.400,41 1/3,39,2,14,2,29,17,16,1.28,0,0,0,1,167,651,0.267,5,2,3,2,2,1,0,0,0,2,4,7,0,7,42,38,1.11,0.316,17.1,15.8,6.31,3.05,2.07,0.335,0.370,0.705
윤규진,73750,한화,3.76,42,5,2,1,12,0.714,69 1/3,64,3,41,6,47,33,29,1.51,0,0,0,1,299,1202,0.260,10,0,5,1,2,0,0,1,0,5,4,14,0,13,89,47,1.89,0.310,28.6,17.3,6.10,5.32,1.15,0.378,0.337,0.715
권준헌,90315,한화,3.86,3,0,0,0,0,-,2 1/3,3,0,0,0,1,1,1,1.29,0,0,0,0,10,36,0.300,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2.00,0.333,12.0,15.4,3.86,0.00,-,0.300,0.500,0.800
김경선,76729,한화,4.15,6,0,0,0,0,-,13,12,0,5,1,7,6,6,1.31,0,0,0,0,56,199,0.240,2,0,0,0,0,0,1,0,0,0,5,0,0,2,20,11,1.82,0.279,33.2,15.3,4.85,3.46,1.40,0.321,0.280,0.601
송진우,89770,한화,4.48,31,6,8,0,2,0.429,132 2/3,141,13,62,6,73,72,66,1.53,1,0,6,0,582,2240,0.284,18,1,12,5,1,0,0,25,5,1,1,3,0,24,164,124,1.32,0.308,72.3,16.9,4.95,4.21,1.18,0.367,0.402,0.769
김혁민,77748,한화,4.55,33,4,5,0,0,0.444,65 1/3,70,7,31,3,34,36,33,1.55,0,0,1,0,292,1123,0.278,8,1,3,3,4,2,0,4,0,4,18,0,0,5,71,80,0.89,0.294,34.0,17.2,4.68,4.27,1.10,0.360,0.401,0.761
유원상,76757,한화,4.66,32,5,4,0,1,0.556,123 2/3,128,8,77,2,77,71,64,1.66,0,0,6,0,559,2228,0.274,23,1,6,6,2,11,0,21,4,1,3,1,0,14,150,119,1.26,0.308,69.6,18.0,5.60,5.60,1.00,0.374,0.378,0.752
최영필,97336,한화,4.73,36,7,8,0,3,0.467,85 2/3,98,4,38,3,48,50,45,1.59,0,0,3,0,384,1487,0.296,16,2,7,5,2,3,0,9,3,4,3,1,0,8,99,91,1.09,0.331,41.3,17.4,5.04,3.99,1.26,0.369,0.393,0.762
정민철,92704,한화,5.23,25,6,10,0,0,0.375,127 1/3,144,13,40,5,56,78,74,1.45,0,0,8,0,554,2023,0.294,19,3,14,5,0,3,0,25,6,0,0,0,0,10,140,154,0.91,0.308,80.9,15.9,3.96,2.83,1.40,0.351,0.425,0.776
안영명,73738,한화,5.31,46,7,1,2,5,0.875,57 2/3,56,11,40,4,39,35,34,1.66,0,0,0,3,265,1047,0.259,6,0,3,2,4,0,2,2,0,7,12,14,0,1,51,72,0.71,0.268,22.8,18.2,6.09,6.24,0.98,0.382,0.440,0.822
김백만,71708,한화,5.54,6,0,0,0,0,-,13,19,3,4,0,4,8,8,1.77,0,0,0,0,59,202,0.345,3,1,0,0,0,0,0,2,0,0,3,0,0,3,12,20,0.60,0.333,33.7,15.5,2.77,2.77,1.00,0.390,0.600,0.990
윤기호,78730,한화,6.35,11,0,0,0,0,-,5 2/3,6,0,7,0,3,4,4,2.29,0,0,0,0,30,134,0.261,2,1,0,0,1,0,0,0,0,0,3,1,0,0,6,8,0.75,0.300,12.2,23.6,4.76,11.12,0.43,0.433,0.435,0.868
박정진,99737,한화,6.75,5,0,0,0,0,-,1 1/3,4,1,1,0,0,1,1,3.75,0,0,0,0,8,31,0.571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.50,0.500,6.2,23.3,0.00,6.75,0.00,0.625,1.143,1.768
양훈,75750,한화,7.71,16,3,7,0,0,0.300,65 1/3,81,7,32,2,30,57,56,1.73,0,0,4,0,303,1165,0.310,11,2,3,5,0,3,0,11,3,0,2,0,0,6,99,56,1.77,0.323,72.8,17.8,4.13,4.41,0.94,0.383,0.448,0.831
문용민,73720,한화,13.50,3,0,0,0,0,-,2/3,2,0,0,0,0,1,1,3.00,0,0,0,0,3,8,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-,0.667,2.7,12.0,0.00,0.00,-,0.667,0.667,1.334
