선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
문용민,73720,한화,2.19,19,0,0,0,0,-,12 1/3,7,0,11,0,3,3,3,1.46,0,0,0,0,53,207,0.179,4,0,1,2,1,0,0,0,0,0,1,0,0,2,14,17,0.82,0.184,10.9,16.8,2.19,8.03,0.27,0.346,0.282,0.628
송진우,89770,한화,3.12,42,9,7,7,2,0.563,129 2/3,111,9,40,6,93,48,45,1.16,1,0,10,0,534,2087,0.233,16,2,9,3,1,5,1,14,4,5,19,12,1,9,153,122,1.25,0.271,49.7,16.1,6.46,2.78,2.33,0.299,0.332,0.631
이상목,90853,한화,3.54,33,15,7,1,1,0.682,185 1/3,203,18,29,4,118,78,73,1.25,1,1,17,0,774,2826,0.282,43,3,15,5,2,2,1,29,14,1,3,3,0,17,193,212,0.91,0.314,85.6,15.2,5.73,1.41,4.07,0.311,0.424,0.735
유혜정,72720,한화,3.68,7,0,2,0,0,0.000,14 2/3,9,3,8,1,10,6,6,1.16,0,0,0,0,62,240,0.170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,13,1.62,0.150,34.3,16.4,6.14,4.91,1.25,0.290,0.340,0.630
피코타,72756,한화,3.86,41,3,6,15,0,0.333,56,62,5,19,2,43,26,24,1.45,0,0,0,0,244,960,0.286,13,0,5,1,5,4,0,1,0,3,34,23,3,3,67,46,1.46,0.335,23.4,17.1,6.91,3.05,2.26,0.347,0.415,0.762
안영명,73738,한화,3.89,34,3,0,2,1,1.000,44,44,6,15,2,26,19,19,1.34,0,0,0,0,191,748,0.259,9,0,3,1,0,2,2,0,0,3,14,5,0,2,54,47,1.15,0.273,22.0,17.0,5.32,3.07,1.73,0.324,0.418,0.742
정민철,92704,한화,4.00,26,11,10,0,0,0.524,139 2/3,132,18,51,4,73,65,62,1.31,0,0,10,0,598,2245,0.249,19,2,5,7,1,6,1,26,11,0,0,0,0,6,141,192,0.73,0.255,86.3,16.1,4.70,3.29,1.43,0.315,0.394,0.709
마정길,72749,한화,4.06,63,3,2,2,8,0.600,68 2/3,56,6,30,11,57,34,31,1.25,0,0,0,0,295,1187,0.227,10,2,5,2,0,3,1,0,0,3,10,13,1,2,33,103,0.32,0.269,18.8,17.3,7.47,3.93,1.90,0.334,0.356,0.690
박정진,99737,한화,4.31,57,6,7,3,11,0.462,100 1/3,82,8,50,3,73,52,48,1.32,0,0,0,0,429,1743,0.227,19,2,9,6,1,9,0,3,0,6,13,16,0,6,86,126,0.68,0.259,30.6,17.4,6.55,4.49,1.46,0.321,0.357,0.678
기론,99548,한화,4.59,15,3,3,1,0,0.500,64 2/3,62,8,31,3,49,35,33,1.44,0,0,3,0,288,1089,0.251,12,2,3,4,0,4,0,10,3,0,1,1,1,3,54,86,0.63,0.278,72.6,16.8,6.82,4.31,1.58,0.337,0.413,0.750
