선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김광수,70142,한화,-,1,0,0,0,0,-,0,3,1,0,0,0,3,3,-,0,0,0,0,3,12,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,12.0,-,-,-,-,1.000,2.000,3.000
윤기호,78730,한화,-,1,0,0,0,0,-,0,3,0,0,0,0,2,2,-,0,0,0,0,3,6,1.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,6.0,-,-,-,-,1.000,1.667,2.667
유창식,61715,한화,4.14,21,4,4,0,0,0.500,91 1/3,100,2,72,3,53,54,42,1.88,0,0,6,0,436,1710,0.288,16,3,9,5,1,11,0,18,4,0,2,0,0,9,109,90,1.21,0.330,81.4,18.7,5.22,7.09,0.74,0.410,0.369,0.779
이동걸,77452,한화,4.50,8,0,1,0,0,0.000,20,21,4,7,3,16,15,10,1.40,0,0,0,0,84,270,0.292,4,1,0,2,0,0,0,2,0,0,3,0,0,3,21,16,1.31,0.315,33.8,13.5,7.20,3.15,2.29,0.369,0.542,0.911
안영명,73738,한화,4.52,48,7,6,4,6,0.538,97 2/3,114,8,36,13,64,59,49,1.54,0,0,1,1,447,1773,0.298,20,3,9,6,1,3,0,6,0,7,10,10,1,7,104,107,0.97,0.334,36.9,18.2,5.90,3.32,1.78,0.372,0.428,0.800
윤규진,73750,한화,4.63,43,7,2,9,3,0.778,72,69,11,31,1,73,39,37,1.39,0,0,0,3,311,1276,0.251,14,1,2,2,2,8,0,0,0,7,25,13,1,7,57,78,0.73,0.301,29.7,17.7,9.13,3.88,2.35,0.327,0.429,0.756
이태양,60768,한화,5.29,30,7,10,0,0,0.412,153,183,27,41,7,96,100,90,1.46,0,0,14,0,677,2646,0.298,31,6,7,7,2,10,1,26,7,0,0,0,0,10,143,200,0.72,0.313,88.2,17.3,5.65,2.41,2.34,0.345,0.499,0.844
김기현,62919,한화,5.79,24,0,1,0,1,0.000,23 1/3,38,9,7,1,15,21,15,1.93,0,0,0,0,118,390,0.355,4,0,1,2,0,0,0,0,0,0,5,0,0,1,21,35,0.60,0.341,16.3,16.7,5.79,2.70,2.14,0.393,0.645,1.038
앨버스,64737,한화,5.89,28,6,13,0,0,0.316,151 1/3,200,18,40,4,107,108,99,1.59,1,1,10,0,673,2579,0.326,35,7,7,8,0,9,0,28,6,0,1,0,0,8,162,153,1.06,0.366,92.1,17.0,6.36,2.38,2.68,0.366,0.493,0.859
박정진,99737,한화,6.02,60,4,4,9,7,0.500,49 1/3,54,5,25,1,51,39,33,1.60,0,0,0,2,224,882,0.283,14,1,6,1,1,1,0,0,0,4,19,21,0,2,42,45,0.93,0.360,14.7,17.9,9.30,4.56,2.04,0.367,0.445,0.812
송창현,63791,한화,6.69,20,1,9,0,0,0.100,79 1/3,104,11,60,3,30,69,59,2.07,0,0,3,0,390,1482,0.331,24,4,6,7,2,4,0,17,1,0,0,0,0,12,70,117,0.60,0.332,74.1,18.7,3.40,6.81,0.50,0.435,0.538,0.973
