선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
윤기호,78730,한화,0.00,1,0,0,0,0,-,1/3,0,0,1,0,1,0,0,3.00,0,0,0,0,2,10,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,10.0,30.0,27.00,27.00,1.00,0.500,0.000,0.500
토마스,78726,한화,2.88,45,2,5,13,0,0.286,50,43,2,20,1,56,20,16,1.26,0,0,0,4,203,834,0.240,7,0,1,2,2,3,0,0,0,2,39,17,3,9,53,29,1.83,0.333,18.5,16.7,10.08,3.60,2.80,0.317,0.313,0.630
박정진,99737,한화,3.48,17,0,0,0,2,-,10 1/3,10,1,8,0,7,5,4,1.74,0,0,0,0,48,207,0.263,1,0,1,1,0,2,0,0,0,0,1,3,0,1,11,11,1.00,0.290,12.2,20.0,6.10,6.97,0.88,0.383,0.368,0.751
허유강,79746,한화,3.49,27,1,0,0,2,1.000,28 1/3,23,1,15,7,10,16,11,1.34,0,0,0,0,125,471,0.230,5,0,3,0,0,0,1,0,0,1,2,4,0,3,39,28,1.39,0.247,17.4,16.6,3.18,4.76,0.67,0.369,0.310,0.679
류현진,76715,한화,3.57,28,13,12,0,0,0.520,189 1/3,180,19,67,2,188,80,75,1.30,4,2,17,0,793,3064,0.254,28,0,12,3,3,4,1,27,12,1,4,0,0,22,218,126,1.73,0.319,109.4,16.2,8.94,3.18,2.81,0.319,0.374,0.693
구대성,93715,한화,3.72,71,0,0,1,8,-,55 2/3,54,5,11,3,56,24,23,1.17,0,0,0,0,224,867,0.263,5,1,4,1,1,1,0,0,0,0,7,11,0,4,56,40,1.40,0.338,12.2,15.6,9.05,1.78,5.09,0.309,0.371,0.680
양훈,75750,한화,4.38,67,3,6,1,11,0.333,90 1/3,97,5,48,3,71,52,44,1.61,0,0,0,5,403,1611,0.283,14,4,5,4,7,2,0,0,0,3,19,15,0,11,106,72,1.47,0.339,24.0,17.8,7.07,4.78,1.48,0.372,0.391,0.763
황재규,79758,한화,4.63,49,0,3,0,2,0.000,72,70,7,40,7,49,38,37,1.53,0,0,0,0,323,1221,0.260,8,1,2,5,1,3,1,2,0,0,10,4,0,5,71,84,0.85,0.289,24.9,17.0,6.13,5.00,1.23,0.364,0.375,0.739
마정길,72749,한화,4.97,54,0,0,1,7,-,50 2/3,61,6,23,7,39,31,28,1.66,0,0,0,0,241,1039,0.299,13,0,5,2,3,3,1,0,0,0,6,8,1,0,36,70,0.51,0.342,19.2,20.5,6.93,4.09,1.70,0.386,0.451,0.837
안영명,73738,한화,5.18,26,11,8,0,0,0.579,140 2/3,148,34,45,7,87,88,81,1.37,0,0,7,0,609,2381,0.270,24,1,5,3,1,3,0,26,11,0,0,0,0,10,149,168,0.89,0.265,91.6,16.9,5.57,2.88,1.93,0.331,0.503,0.834
