선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김진욱,68701,한화,0.00,1,0,0,0,0,-,1,0,0,1,1,0,0,0,1.00,0,0,0,0,4,20,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-,0.000,20.0,20.0,0.00,9.00,0.00,0.500,0.000,0.500
정우람,74857,한화,1.54,57,4,3,26,0,0.571,58 1/3,57,4,16,1,48,11,10,1.25,0,0,0,4,237,940,0.261,8,0,1,1,4,2,1,0,0,4,49,30,3,7,44,70,0.63,0.317,16.5,16.1,7.41,2.47,3.00,0.314,0.353,0.667
채드벨,69748,한화,3.50,29,11,10,0,0,0.524,177 1/3,169,14,63,10,134,73,69,1.31,0,0,15,0,749,2843,0.256,33,2,11,4,0,8,1,29,11,0,0,0,0,18,185,177,1.05,0.300,98.0,16.0,6.80,3.20,2.13,0.328,0.375,0.703
서폴드,69744,한화,3.51,31,12,11,0,0,0.522,192 1/3,191,8,54,8,135,84,75,1.27,0,0,20,0,810,3142,0.259,28,4,5,5,1,8,0,31,12,0,0,0,0,17,221,196,1.13,0.305,101.4,16.3,6.32,2.53,2.50,0.314,0.340,0.654
안영명,73738,한화,3.92,67,4,7,0,13,0.364,62,82,5,13,3,48,27,27,1.53,0,0,0,3,273,1053,0.325,14,1,4,1,0,2,1,0,0,4,7,18,0,6,73,50,1.46,0.385,15.7,17.0,6.97,1.89,3.69,0.364,0.448,0.812
박상원,67703,한화,3.97,61,1,4,0,12,0.200,59,52,5,28,5,39,29,26,1.36,0,0,0,1,256,999,0.242,6,0,2,5,1,1,0,0,0,1,13,10,0,7,72,57,1.26,0.267,16.4,16.9,5.95,4.27,1.39,0.336,0.340,0.676
김진영,67737,한화,4.05,6,0,4,0,0,0.000,26 2/3,27,1,16,1,14,12,12,1.61,0,0,0,0,117,441,0.278,6,0,1,2,0,0,0,5,0,0,0,0,0,4,26,32,0.81,0.310,73.5,16.5,4.73,5.40,0.88,0.379,0.371,0.750
김경태,60757,한화,4.09,17,0,0,0,0,-,11,14,0,8,0,10,5,5,2.00,0,0,0,0,54,207,0.318,4,0,1,1,0,2,0,0,0,0,2,0,0,1,17,4,4.25,0.400,12.2,18.8,8.18,6.55,1.25,0.415,0.409,0.824
임준섭,62611,한화,4.20,34,1,3,0,1,0.250,49 1/3,56,1,28,1,26,30,23,1.70,0,0,1,0,230,883,0.284,14,1,2,2,0,6,0,6,1,0,7,1,0,4,71,46,1.54,0.320,26.0,17.9,4.74,5.11,0.93,0.373,0.381,0.754
김이환,69745,한화,4.26,11,4,3,0,0,0.571,38,42,2,21,2,15,19,18,1.66,0,0,0,0,171,706,0.286,9,0,0,1,0,1,0,8,3,1,3,0,0,7,28,63,0.44,0.305,64.2,18.6,3.55,4.97,0.71,0.380,0.388,0.768
김성훈,67762,한화,4.84,15,0,1,0,0,0.000,22 1/3,24,3,15,1,26,12,12,1.75,0,0,0,0,104,419,0.276,5,0,0,1,0,6,0,1,0,0,7,0,0,2,11,27,0.41,0.356,27.9,18.8,10.48,6.04,1.73,0.385,0.437,0.822
박윤철,69762,한화,5.10,15,0,1,0,0,0.000,30,22,4,30,3,21,19,17,1.73,0,0,0,0,145,606,0.198,3,0,0,1,0,2,0,3,0,0,4,0,0,1,29,40,0.73,0.207,40.4,20.2,6.30,9.00,0.70,0.379,0.333,0.712
장민재,79764,한화,5.43,26,6,8,0,0,0.429,119 1/3,150,14,27,6,103,76,72,1.48,1,0,7,0,526,1913,0.307,25,1,0,4,0,3,0,22,6,0,3,0,0,12,127,113,1.12,0.362,73.6,16.0,7.77,2.04,3.81,0.348,0.448,0.796
김범수,65769,한화,5.68,45,5,9,1,1,0.357,103,115,15,61,10,85,70,65,1.71,0,0,2,2,485,1976,0.282,19,3,2,4,1,9,0,16,3,2,2,6,0,7,95,117,0.81,0.321,43.9,19.2,7.43,5.33,1.39,0.385,0.453,0.838
이태양,60768,한화,5.81,55,1,6,0,10,0.143,66 2/3,74,8,13,3,64,44,43,1.31,0,0,0,5,283,1083,0.282,11,2,2,3,0,4,0,1,0,1,8,18,0,7,57,70,0.81,0.342,19.7,16.2,8.64,1.76,4.92,0.320,0.431,0.751
김종수,63765,한화,5.81,35,2,0,0,0,1.000,31,30,4,33,1,28,21,20,2.03,0,0,0,0,148,646,0.268,4,0,1,1,0,2,0,0,0,2,11,0,0,6,26,29,0.90,0.321,18.5,20.8,8.13,9.58,0.85,0.435,0.411,0.846
신정락,60140,한화,5.84,44,5,1,0,5,0.833,44 2/3,48,6,21,6,35,33,29,1.54,0,0,0,1,207,816,0.273,8,0,3,1,0,4,0,1,0,5,5,10,0,3,46,48,0.96,0.309,18.5,18.3,7.05,4.23,1.67,0.368,0.420,0.788
송창현,63791,한화,6.39,3,0,1,0,0,0.000,12 2/3,15,4,4,0,5,9,9,1.50,0,0,0,0,57,217,0.283,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15,18,0.83,0.250,72.3,17.1,3.55,2.84,1.25,0.333,0.528,0.861
김민우,65764,한화,6.75,16,2,7,0,0,0.222,68,80,6,30,6,46,59,51,1.62,1,0,3,0,316,1171,0.292,12,1,4,2,0,4,0,12,2,0,1,0,0,5,82,68,1.21,0.330,73.2,17.2,6.09,3.97,1.53,0.372,0.409,0.781
황영국,64760,한화,6.75,6,0,0,0,0,-,4,8,2,1,0,6,3,3,2.25,0,0,0,0,20,91,0.421,0,0,0,0,0,0,0,0,0,0,4,1,0,1,4,1,4.00,0.545,15.2,22.8,13.50,2.25,6.00,0.450,0.737,1.187
박주홍,68703,한화,7.98,29,0,4,0,1,0.000,38 1/3,51,8,24,2,27,37,34,1.96,0,0,0,1,188,721,0.321,9,2,2,1,0,1,1,6,0,0,6,5,0,3,38,44,0.86,0.344,24.9,18.8,6.34,5.63,1.13,0.414,0.553,0.967
윤규진,73750,한화,10.38,3,0,0,0,0,-,4 1/3,6,0,1,0,1,5,5,1.62,0,0,0,0,20,74,0.333,2,1,0,1,0,0,0,0,0,0,1,0,0,0,5,7,0.71,0.333,24.7,17.1,2.08,2.08,1.00,0.350,0.556,0.906
