선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
권혁,72447,한화,4.91,16,1,1,0,3,0.500,11,9,2,4,0,11,6,6,1.18,0,0,0,0,44,173,0.225,1,0,0,0,0,1,0,0,0,1,0,0,0,2,10,10,1.00,0.259,10.8,15.7,9.00,3.27,2.75,0.295,0.400,0.695
송창식,74731,한화,4.97,12,1,0,0,1,1.000,12 2/3,15,2,4,1,8,7,7,1.50,0,0,0,0,58,230,0.300,4,0,0,3,0,3,0,0,0,1,5,2,0,1,12,18,0.67,0.302,19.2,18.2,5.68,2.84,2.00,0.345,0.500,0.845
휠러,68742,한화,5.13,19,3,9,0,0,0.250,101 2/3,128,12,34,10,94,62,58,1.59,0,0,4,0,459,1896,0.312,16,0,3,2,1,2,1,19,3,0,0,0,0,9,103,87,1.18,0.379,99.8,18.6,8.32,3.01,2.76,0.377,0.439,0.816
강승현,78552,한화,5.40,2,0,0,0,0,-,1 2/3,3,1,0,0,2,1,1,1.80,0,0,0,0,8,27,0.375,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,2.00,0.400,13.5,16.2,10.80,0.00,-,0.375,0.750,1.125
김재영,66741,한화,5.66,29,6,4,0,1,0.600,111 1/3,136,15,37,12,56,74,70,1.55,0,0,6,0,503,1853,0.304,32,1,3,4,0,4,0,21,6,0,1,1,0,13,140,119,1.18,0.318,63.9,16.6,4.53,2.99,1.51,0.370,0.481,0.851
안영명,73738,한화,5.73,53,8,2,0,8,0.800,66,83,12,15,4,48,44,42,1.48,0,0,0,1,291,1087,0.311,10,0,3,2,1,4,1,1,0,8,10,9,0,7,79,59,1.34,0.340,20.5,16.5,6.55,2.05,3.20,0.354,0.483,0.837
김범수,65769,한화,5.77,55,4,4,0,7,0.500,48 1/3,52,7,29,1,54,33,31,1.68,0,0,1,0,223,930,0.277,8,0,2,3,0,8,0,3,0,4,4,7,0,2,40,45,0.89,0.346,16.9,19.2,10.06,5.40,1.86,0.371,0.431,0.802
서균,64759,한화,5.79,56,1,1,1,10,0.500,37 1/3,39,7,16,7,22,26,24,1.47,0,0,0,3,168,632,0.271,3,0,1,0,0,3,0,0,0,1,7,15,1,6,60,23,2.61,0.278,11.3,16.9,5.30,3.86,1.38,0.371,0.438,0.809
윤규진,73750,한화,5.89,18,2,6,0,0,0.250,84,99,14,30,6,81,63,55,1.54,0,0,4,0,381,1550,0.292,22,2,2,4,0,3,0,17,2,0,1,0,0,7,67,96,0.70,0.343,86.1,18.5,8.68,3.21,2.70,0.356,0.493,0.849
김진욱,68701,한화,6.35,3,0,0,0,0,-,5 2/3,6,0,3,3,4,4,4,1.59,0,0,0,0,30,107,0.250,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,10,0.40,0.300,35.7,18.9,6.35,4.76,1.33,0.400,0.250,0.650
김민우,65764,한화,6.52,23,5,9,0,0,0.357,99 1/3,133,19,41,8,73,79,72,1.75,0,0,6,0,468,1772,0.321,28,1,1,4,0,5,1,20,5,0,0,0,0,9,99,113,0.88,0.350,77.0,17.8,6.61,3.71,1.78,0.390,0.531,0.921
배영수,70425,한화,6.63,11,2,3,0,0,0.400,55 2/3,69,6,15,6,47,42,41,1.51,0,0,2,0,251,951,0.303,16,4,0,2,1,0,1,11,2,0,0,0,0,2,53,61,0.87,0.356,86.5,17.1,7.60,2.43,3.13,0.359,0.487,0.846
김진영,67737,한화,7.94,4,0,0,0,0,-,11 1/3,13,1,4,0,9,10,10,1.50,0,0,0,0,49,178,0.295,0,0,1,0,0,0,0,2,0,0,1,0,0,1,10,12,0.83,0.353,44.5,15.7,7.15,3.18,2.25,0.354,0.364,0.718
박주홍,68703,한화,8.68,22,1,1,0,0,0.500,18 2/3,26,4,10,2,18,18,18,1.93,0,0,0,0,94,394,0.321,2,0,1,0,0,0,1,0,0,1,4,5,0,0,15,22,0.68,0.373,17.9,21.1,8.68,4.82,1.80,0.409,0.494,0.903
심수창,74167,한화,15.43,3,0,0,0,0,-,2 1/3,7,2,0,0,2,4,4,3.00,0,0,0,1,13,51,0.583,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0.33,0.556,17.0,21.9,7.71,0.00,-,0.538,1.083,1.621
김경태,60757,한화,16.88,3,0,0,0,0,-,2 2/3,4,2,5,0,2,5,5,3.38,0,0,0,0,17,78,0.364,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,2,1.50,0.286,26.0,29.3,6.75,16.88,0.40,0.563,0.909,1.472
이동걸,77452,한화,18.00,1,0,0,0,0,-,2,5,1,0,0,2,4,4,2.50,0,0,0,0,11,37,0.455,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3.00,0.500,37.0,18.5,9.00,0.00,-,0.455,0.909,1.364
