ID,선수명,팀명,연도,포지션 엔트로피
70117,최경환,두산,2004,0.0
70121,경헌호,LG,2004,0.0
70122,최승환,LG,2004,0.0
70135,장준관,LG,2004,0.0
70142,김광수,LG,2004,0.0
70148,윤현식,SK,2004,0.9852281360342516
70224,강봉규,두산,2004,0.46347438692131127
70240,정원석,두산,2004,0.24678395505718845
70323,신철인,현대,2004,0.0
70329,마일영,현대,2004,0.0
70345,김성태,현대,2004,0.0
70349,박준수,현대,2004,0.0
70356,이동학,현대,2004,0.0
70364,전근표,현대,2004,0.9817140837953373
70408,박정환,삼성,2004,0.1350362028021276
70410,김주찬,롯데,2004,1.0189839261253408
70425,배영수,삼성,2004,0.0
70434,이용훈,롯데,2004,0.0
70553,박기혁,롯데,2004,0.0764896472428533
70608,양현석,LG,2004,0.37123232664087563
70612,김상훈,KIA,2004,0.0
70615,강영식,삼성,2004,0.0
70626,홍세완,KIA,2004,0.4828852033023733
70646,김상현,LG,2004,0.6071043718068448
70649,최길성,LG,2004,0.5032583347756457
70655,윤형진,KIA,2004,0.0
70723,조윤채,한화,2004,0.0
70738,이상현,한화,2004,0.0
70755,조규수,한화,2004,0.0
70756,이범호,한화,2004,1.0633892880948934
70814,신주일,SK,2004,0.0
70820,이승호,SK,2004,0.0
70833,채종범,SK,2004,0.0
70834,브리또,SK,2004,0.21014073865857985
70839,신승현,SK,2004,0.0
70855,엄정욱,SK,2004,0.0
71118,이동현,LG,2004,0.0
71136,박만채,LG,2004,0.0
71150,김재학,LG,2004,0.0
71207,김원섭,KIA,2004,0.0
71260,이재우,두산,2004,0.0
71267,김태구,두산,2004,0.0
71432,박한이,삼성,2004,0.0
71440,김덕윤,삼성,2004,0.0
71504,신명철,롯데,2004,0.0
71550,김장현,롯데,2004,0.0
71552,최준석,롯데,2004,0.0
71564,이대호,롯데,2004,0.17479567781952005
71609,김민철,KIA,2004,0.0
71610,김경언,KIA,2004,0.023052894210752076
71636,정원,KIA,2004,0.0
71648,심제훈,롯데,2004,0.0
71649,레스,두산,2004,0.0
71661,김주철,KIA,2004,0.0
71715,지승민,삼성,2004,0.0
71744,이송영,한화,2004,0.0
71745,고상천,한화,2004,
71752,김태균,한화,2004,0.1212441436313062
71753,유영민,한화,2004,0.0
71801,정대현,SK,2004,0.0
71815,박남섭,롯데,2004,1.2437064601226082
71827,오승준,LG,2004,0.0
71835,조중근,SK,2004,0.0
71837,김강민,SK,2004,0.0
71851,김건한,SK,2004,0.0
72108,김우석,LG,2004,0.6171373968000261
72131,김용우,LG,2004,0.9182958340544896
72133,박용택,LG,2004,0.0
72157,서승화,LG,2004,0.0
72161,안치용,LG,2004,0.0
72163,김광우,LG,2004,0.0
72169,오태근,LG,2004,0.0
72216,이재영,두산,2004,0.0
72220,유재웅,두산,2004,0.0
72303,김민우,현대,2004,0.13815722856252644
72312,강귀태,현대,2004,0.0
72313,조재호,현대,2004,0.0
72333,이대환,현대,2004,0.0
72351,조용준,현대,2004,0.0
72427,현재윤,삼성,2004,0.0
72447,권혁,삼성,2004,0.0
72448,이태호,삼성,2004,0.0
72463,안지만,삼성,2004,0.0
72466,조동찬,삼성,2004,0.10654054113444417
72522,허일상,롯데,2004,0.0
72523,고효준,SK,2004,0.0
72535,이명우,롯데,2004,0.0
72546,문규현,롯데,2004,0.9709505944546686
72551,이정민,롯데,2004,0.0
72559,신종길,한화,2004,0.7515126340320737
72606,이현곤,KIA,2004,0.5703320004529286
72627,강철민,KIA,2004,0.0
72641,김진우,KIA,2004,0.0
72643,문수호,KIA,2004,0.0
72649,신용운,KIA,2004,0.0
72653,키퍼,두산,2004,0.0
72659,리오스,KIA,2004,0.0
72720,유혜정,한화,2004,0.0
72739,신주영,한화,2004,0.0
72742,채상병,두산,2004,0.0
72743,정병희,한화,2004,0.0
72749,마정길,한화,2004,0.0
72752,조현수,한화,2004,0.8561146277685723
72801,제춘모,SK,2004,0.0
72813,박창근,SK,2004,0.0
72852,윤형국,SK,2004,0.5225593745369408
72860,이대수,SK,2004,1.2963229959597633
72862,윤길현,SK,2004,0.0
72918,손용수,롯데,2004,0.0
73113,박경수,LG,2004,0.1672066563466178
73117,우규민,LG,2004,0.0
73123,알칸트라,두산,2004,0.9776825423268495
73153,이대형,LG,2004,0.0
73166,정재복,LG,2004,0.0
73168,김진유,LG,2004,0.0
73209,나주환,두산,2004,1.3101793599505647
73211,노경은,두산,2004,0.0
73213,손시헌,두산,2004,0.0
73224,김만윤,롯데,2004,0.0
73226,김성배,두산,2004,0.0
73228,전병두,두산,2004,0.0
73231,백승훈,두산,2004,1.4591479170272446
73241,정재훈,두산,2004,0.0
73306,지석훈,현대,2004,1.0
73317,신동민,현대,2004,0.0
73324,브룸바,현대,2004,0.20062900847261741
73342,이택근,현대,2004,0.0
73409,강명구,삼성,2004,0.9366673818775625
73419,김문수,삼성,2004,
73438,김영복,삼성,2004,0.0
73537,양성제,롯데,2004,0.0
73543,박정준,롯데,2004,0.0
73559,페레즈,롯데,2004,0.0
