ID,선수명,팀명,연도,포지션 엔트로피
70117,최경환,두산,2003,0.0
70121,경헌호,LG,2003,0.0
70124,쿡슨,LG,2003,0.0
70135,장준관,LG,2003,0.0
70142,김광수,LG,2003,0.0
70148,윤현식,LG,2003,0.9182958340544896
70224,강봉규,두산,2003,0.228538143953528
70323,신철인,현대,2003,0.0
70329,마일영,현대,2003,0.0
70345,김성태,현대,2003,0.0
70356,이동학,현대,2003,0.0
70364,전근표,현대,2003,0.04859758927595413
70408,박정환,삼성,2003,0.3617808826813058
70410,김주찬,롯데,2003,0.08450527625030281
70425,배영수,삼성,2003,0.0
70434,이용훈,롯데,2003,0.0
70444,이명호,롯데,2003,0.0
70553,박기혁,롯데,2003,0.0
70608,양현석,SK,2003,0.0
70612,김상훈,KIA,2003,0.0
70615,강영식,삼성,2003,0.0
70626,홍세완,KIA,2003,0.0
70646,김상현,LG,2003,0.13751100578338535
70719,김장백,한화,2003,0.0
70723,조윤채,한화,2003,0.3339257941022714
70750,허진석,한화,2003,0.0
70755,조규수,한화,2003,0.0
70756,이범호,한화,2003,0.5407331981232216
70820,이승호,SK,2003,0.0
70833,채종범,SK,2003,0.0
70834,브리또,삼성,2003,0.0
70839,김명완,SK,2003,0.0
70855,엄정욱,SK,2003,0.0
71118,이동현,LG,2003,0.0
71120,박용진,LG,2003,0.0
71136,박만채,LG,2003,0.0
71150,김재학,LG,2003,0.0
71207,김원섭,KIA,2003,0.0
71252,윤태수,두산,2003,0.0
71255,김상현,두산,2003,
71260,이재우,두산,2003,0.0
71267,김태구,두산,2003,0.0
71347,장기영,현대,2003,
71419,마르티네스,LG,2003,0.0
71432,박한이,삼성,2003,0.010095204996620978
71433,이정호,삼성,2003,0.0
71463,조정권,한화,2003,0.0
71504,신명철,롯데,2003,0.0
71509,권오현,롯데,2003,0.0
71550,김장현,롯데,2003,0.0
71564,이대호,롯데,2003,0.0
71565,이승화,롯데,2003,0.0
71609,김민철,KIA,2003,1.2987949406953985
71610,김경언,KIA,2003,0.2655448357525829
71636,정원,KIA,2003,0.0
71661,김주철,KIA,2003,0.0
71708,김백만,한화,2003,0.0
71715,지승민,삼성,2003,0.0
71745,고상천,한화,2003,0.0
71752,김태균,한화,2003,0.02044475660457499
71763,김무성,한화,2003,0.0
71801,정대현,SK,2003,0.0
71806,김동건,SK,2003,0.0
71815,박남섭,롯데,2003,1.1909040287882897
71835,조중근,SK,2003,0.0
71837,김강민,SK,2003,0.0
71842,정상호,SK,2003,0.0
71845,채병용,SK,2003,0.0
71851,김건한,SK,2003,0.0
71867,김장준,SK,2003,0.0
71901,이준,삼성,2003,0.0
72108,김우석,LG,2003,0.9182958340544896
72131,김용우,LG,2003,0.24988229283318544
72133,박용택,LG,2003,0.0
72139,추승우,LG,2003,0.0
72157,서승화,LG,2003,0.0
72161,안치용,LG,2003,0.0
72163,김광우,LG,2003,0.0
72169,오태근,LG,2003,0.0
72202,이민택,두산,2003,0.9852281360342516
72214,고영민,두산,2003,0.869553964935036
72216,이재영,두산,2003,0.0
72253,이경환,두산,2003,0.0
72303,김민우,현대,2003,0.6098403047164004
72312,강귀태,현대,2003,0.0
72313,조재호,현대,2003,0.0
72321,배힘찬,현대,2003,0.0
72325,강병식,현대,2003,0.06385368546122085
72333,이대환,현대,2003,0.0
72337,프랭클린,현대,2003,0.6626797839977326
72351,조용준,현대,2003,0.0
72412,엘비라,삼성,2003,0.0
72427,현재윤,삼성,2003,0.0
72447,권혁,삼성,2003,0.0
72448,이태호,삼성,2003,0.0
72452,이준민,삼성,2003,0.0
72454,권오원,삼성,2003,0.0
72456,손주인,삼성,2003,0.6892019851173655
72461,노병오,삼성,2003,0.0
72463,안지만,삼성,2003,0.0
72466,조동찬,삼성,2003,1.5699607280484886
72522,허일상,롯데,2003,0.0
72535,이명우,롯데,2003,0.0
72546,문규현,롯데,2003,0.0
72551,이정민,롯데,2003,0.0
72559,신종길,롯데,2003,0.0
72562,변인재,롯데,2003,0.0
72606,이현곤,KIA,2003,0.05022525992871763
72623,조민철,KIA,2003,0.0
72627,강철민,KIA,2003,0.0
72641,김진우,KIA,2003,0.0
72649,신용운,KIA,2003,0.0
72653,키퍼,두산,2003,0.0
72659,리오스,KIA,2003,0.0
72720,유혜정,한화,2003,0.0
72739,신주영,한화,2003,0.0
72742,채상병,한화,2003,0.0
72743,정병희,한화,2003,0.0
72749,마정길,한화,2003,0.0
72752,조현수,한화,2003,0.03213925433855835
72756,피코타,한화,2003,0.0
72801,제춘모,SK,2003,0.0
72819,박두일,SK,2003,0.0
72852,윤형국,SK,2003,1.0
72860,이대수,SK,2003,0.9940302114769565
72862,윤길현,SK,2003,0.0
73113,박경수,LG,2003,1.3623579260598981
73123,알칸트라,LG,2003,0.2996285138355442
73153,이대형,LG,2003,0.0
73156,이경민,LG,2003,0.0
73166,정재복,LG,2003,0.0
73168,김진유,LG,2003,0.0
73209,나주환,두산,2003,1.3273186703425943
73211,노경은,두산,2003,0.0
73213,손시헌,두산,2003,0.20250233231378398
73228,전병두,두산,2003,0.0
73229,이리키,두산,2003,0.0
73231,백승훈,두산,2003,0.0
73232,정종수,두산,2003,0.0
73233,쿨바,두산,2003,1.3228059881843102
73241,정재훈,두산,2003,0.0
73246,백대운,두산,2003,0.0
73248,김승회,두산,2003,0.0
73317,신동민,현대,2003,0.0
73322,바워스,현대,2003,0.0
73324,브룸바,현대,2003,0.0
73342,이택근,현대,2003,0.4981186168915913
73409,강명구,삼성,2003,0.9798687566511528
73413,임동규,삼성,2003,0.0
73419,김문수,삼성,2003,0.0
73424,라이언,삼성,2003,0.0
73503,보이,롯데,2003,0.0
73508,이석만,롯데,2003,0.0
73513,정보명,롯데,2003,0.0
73521,김휘곤,롯데,2003,
73537,양성제,롯데,2003,0.0
73540,김영화,롯데,2003,0.0
73543,박정준,롯데,2003,0.0
73559,페레즈,롯데,2003,0.034280386319742936
73563,이인구,롯데,2003,0.0
73564,이시온,롯데,2003,0.028435932069734406
73565,김주용,롯데,2003,0.0
73602,차일목,KIA,2003,0.0
73604,김주호,KIA,2003,0.5787946246321198
73606,서동욱,KIA,2003,1.237114968987576
73629,고우석,KIA,2003,0.0
73632,임준혁,KIA,2003,0.0
73653,존슨,KIA,2003,0.0
73654,이정상,KIA,2003,0.0
73657,조태수,KIA,2003,0.0
73666,최동락,KIA,2003,1.3430729331797253
73703,한상훈,한화,2003,1.1798996665704098
73713,맹진국,한화,2003,0.6098403047164004
73720,문용민,한화,2003,0.0
73725,이양기,한화,2003,0.0
73732,고지행,삼성,2003,0.3518145080538977
73736,신민기,한화,2003,0.0
73738,안영명,한화,2003,0.0
73746,에스트라다,한화,2003,0.0
73747,메히아,한화,2003,0.0
73750,윤규진,한화,2003,0.0
73801,송은범,SK,2003,0.0
