ID,선수명,팀명,연도,포지션 엔트로피
60100,백창수,LG,2010,1.5820239409642765
60139,더마트레,LG,2010,0.0
60140,신정락,LG,2010,0.0
60154,곤잘레스,LG,2010,0.0
60156,오카모토,LG,2010,0.0
60164,유경국,LG,2010,0.0
60181,김지용,LG,2010,0.0
60240,히메네스,두산,2010,0.0
60255,장민익,두산,2010,0.0
60263,이재학,두산,2010,0.0
60264,정대현,두산,2010,0.0
60296,김동길,두산,2010,0.7219280948873623
60304,이창섭,넥센,2010,0.9993375041688847
60329,번사이드,넥센,2010,0.0
60336,문성현,넥센,2010,0.0
60339,김정훈,넥센,2010,0.0
60430,레딩,삼성,2010,0.0
60441,임진우,삼성,2010,0.0
60457,김현우,삼성,2010,0.0
60523,정훈,롯데,2010,0.8462255745484041
60559,박시영,롯데,2010,0.0
60594,사도스키,롯데,2010,0.0
60605,홍재호,KIA,2010,0.8708644692353644
60636,심동섭,KIA,2010,0.0
60649,라이트,KIA,2010,0.0
60655,임한용,KIA,2010,0.0
60667,이종환,KIA,2010,0.36124148642566023
60697,콜론,KIA,2010,0.0
60713,안승민,한화,2010,0.0
60724,이상훈,한화,2010,0.0
60726,카페얀,한화,2010,0.0
60727,부에노,한화,2010,0.0
60729,데폴라,한화,2010,0.0
60759,김재우,한화,2010,0.0
60764,김용주,한화,2010,0.0
60805,최윤석,SK,2010,1.01873457281079
60845,문광은,SK,2010,0.0
60848,최원재,SK,2010,
70121,경헌호,LG,2010,0.0
70122,최승환,두산,2010,0.0
70142,김광수,LG,2010,0.0
70224,강봉규,삼성,2010,0.6599957169772541
70240,정원석,한화,2010,0.4333697104541518
70312,오윤,넥센,2010,0.0
70329,마일영,한화,2010,0.0
70345,김성태,넥센,2010,0.0
70349,박준수,넥센,2010,0.0
70356,이동학,넥센,2010,0.0
70364,전근표,한화,2010,0.8359399258935529
70408,박정환,SK,2010,0.30371472583019254
70410,김주찬,롯데,2010,0.9550902222408508
70425,배영수,삼성,2010,0.0
70434,이용훈,롯데,2010,0.0
