ID,선수명,팀명,연도,포지션 엔트로피
70117,최경환,두산,2005,0.0
70121,경헌호,LG,2005,0.0
70122,최승환,LG,2005,0.0
70135,장준관,LG,2005,0.0
70224,강봉규,두산,2005,0.28463901526690777
70240,정원석,두산,2005,0.0
70303,장교성,현대,2005,0.9771340293867935
70312,오윤,현대,2005,0.0
70323,신철인,현대,2005,0.0
70345,김성태,현대,2005,0.0
70349,박준수,현대,2005,0.0
70352,이상현,현대,2005,0.0
70356,이동학,현대,2005,0.0
70364,전근표,현대,2005,0.7024665512903903
70408,박정환,삼성,2005,0.0
70425,배영수,삼성,2005,0.0
70434,이용훈,롯데,2005,0.0
70553,박기혁,롯데,2005,0.19976245751596472
70612,김상훈,KIA,2005,0.0
70615,강영식,삼성,2005,0.0
70626,홍세완,KIA,2005,0.9847550463300332
70649,최길성,LG,2005,0.8112781244591328
70655,윤형진,KIA,2005,0.0
70755,조규수,한화,2005,0.0
70756,이범호,한화,2005,0.0
70820,이승호,SK,2005,0.0
70833,채종범,SK,2005,0.0
70834,브리또,한화,2005,0.0
70839,신승현,SK,2005,0.0
70855,엄정욱,SK,2005,0.0
71136,박만채,LG,2005,0.0
71207,김원섭,KIA,2005,0.0
71260,이재우,두산,2005,0.0
71432,박한이,삼성,2005,0.0
71440,김덕윤,삼성,2005,0.0
71504,신명철,롯데,2005,0.0
71552,최준석,롯데,2005,0.4394969869215134
71564,이대호,롯데,2005,0.924739104256868
71609,김민철,KIA,2005,1.3813517697598474
71610,김경언,KIA,2005,0.0
71636,정원,KIA,2005,0.0
71650,권민성,롯데,2005,0.0
71661,김주철,KIA,2005,0.0
71715,지승민,삼성,2005,0.0
71752,김태균,한화,2005,0.0
71801,정대현,SK,2005,0.0
71815,박남섭,롯데,2005,1.5677283642107205
71823,조형식,SK,2005,0.0
71835,조중근,SK,2005,0.1125875994003927
71837,김강민,SK,2005,0.0
71845,채병용,SK,2005,0.0
71848,조동화,SK,2005,0.0
71851,김건한,KIA,2005,0.0
71857,박재상,SK,2005,0.0
71867,김장준,LG,2005,0.0
72108,김우석,LG,2005,1.547835448475118
72133,박용택,LG,2005,0.0
72157,서승화,LG,2005,0.0
72161,안치용,LG,2005,0.0
72163,김광우,LG,2005,0.0
72169,오태근,LG,2005,0.0
72214,고영민,두산,2005,0.0
72216,이재영,두산,2005,0.0
72312,강귀태,현대,2005,0.0
72313,조재호,현대,2005,0.0
72325,강병식,현대,2005,0.9098977703073837
72333,이대환,현대,2005,0.0
72351,조용준,현대,2005,0.0
72448,이태호,삼성,2005,0.0
72456,손주인,삼성,2005,0.9938972639364229
72461,노병오,현대,2005,0.0
72463,안지만,삼성,2005,0.0
72466,조동찬,삼성,2005,0.81715944183089
72523,고효준,SK,2005,0.0
72535,이명우,롯데,2005,0.0
72551,이정민,롯데,2005,0.0
72627,강철민,KIA,2005,0.0
72641,김진우,KIA,2005,0.0
72649,신용운,KIA,2005,0.0
72659,리오스,두산,2005,0.0
72739,신주영,한화,2005,0.0
72743,정병희,한화,2005,0.0
72801,제춘모,SK,2005,0.0
72860,이대수,SK,2005,1.3534266355134894
72862,윤길현,SK,2005,0.0
73113,박경수,LG,2005,0.0
73117,우규민,LG,2005,0.0
73136,이성열,LG,2005,0.8573309763851856
73153,이대형,LG,2005,0.0
73166,정재복,LG,2005,0.0
73209,나주환,두산,2005,1.2839120274685973
73213,손시헌,두산,2005,0.0
73226,김성배,두산,2005,0.0
73228,전병두,KIA,2005,0.0
73241,정재훈,두산,2005,0.0
73248,김승회,두산,2005,0.0
73306,지석훈,현대,2005,0.4854607607459134
73342,이택근,현대,2005,0.0
73343,노환수,현대,2005,0.0
73409,강명구,삼성,2005,1.3813428682116542
73413,임동규,삼성,2005,0.0
73438,김영복,삼성,2005,0.0
73455,곽용섭,삼성,2005,0.0
73468,허연철,삼성,2005,0.0
73508,이석만,롯데,2005,0.0
73543,박정준,롯데,2005,0.0
73567,조인신,롯데,2005,0.4689955935892812
73602,차일목,KIA,2005,0.0
73604,김주호,두산,2005,0.0
73606,서동욱,KIA,2005,1.325784781203331
73653,존슨,KIA,2005,0.0
73657,조태수,KIA,2005,0.0
73703,한상훈,한화,2005,1.0417436621514615
73725,이양기,한화,2005,0.0
73732,고지행,한화,2005,0.307752750335745
73738,안영명,한화,2005,0.0
73750,윤규진,한화,2005,0.0
73801,송은범,SK,2005,0.0
73824,최경철,SK,2005,0.0
73825,이영욱,SK,2005,0.0
73827,김형철,SK,2005,0.6136190195993708
74103,박기남,LG,2005,0.15774773215031185
74130,민경수,LG,2005,0.0
74139,장진용,LG,2005,0.0
74146,손기현,LG,2005,0.0
74148,이학준,LG,2005,1.3709505944546687
74158,김태완,LG,2005,1.2595081691850223
74160,송현우,LG,2005,0.0
74163,이용규,KIA,2005,0.0
74167,심수창,LG,2005,0.0
74206,김재호,두산,2005,1.3386795721215115
74215,윤석민,두산,2005,0.0
74219,이경민,두산,2005,0.0
74223,용덕한,두산,2005,0.0
74242,방승재,두산,2005,0.0
74246,김혜겸,두산,2005,0.0
74247,이원희,두산,2005,0.0
74339,유한준,현대,2005,0.0
74359,오재영,현대,2005,0.0
74402,이정식,삼성,2005,0.0
74465,박석민,삼성,2005,1.0622857454000822
74513,장원준,롯데,2005,0.0
74529,김수화,롯데,2005,0.0
74534,라이온,롯데,2005,0.8538738465459897
74540,강민호,롯데,2005,0.0
74543,최대성,롯데,2005,0.0
74565,박진환,롯데,2005,0.9965663713274553
74605,김주형,KIA,2005,0.34184597113782544
74620,이동현,KIA,2005,0.0
74630,박정태,KIA,2005,0.0
74642,김성호,KIA,2005,0.0
74647,이상화,KIA,2005,0.0
74650,이영수,KIA,2005,1.0
74704,권영근,한화,2005,0.0
74726,조영민,SK,2005,0.0
74728,김창훈,한화,2005,0.0
74745,고동진,한화,2005,0.0
74756,박노민,한화,2005,0.0
74817,김종민,SK,2005,
74828,카브레라,SK,2005,0.0
74836,최혁길,SK,2005,0.0
74838,윤희상,SK,2005,0.0
74857,정우람,SK,2005,0.0
75125,박병호,LG,2005,0.16379034428238992
75131,손상정,LG,2005,0.0
75138,신재웅,LG,2005,0.0
75151,정의윤,LG,2005,0.0
75154,클리어,LG,2005,1.103485302155378
75155,왈론드,LG,2005,0.0
75156,마테오,LG,2005,0.0
75230,랜들,두산,2005,0.0
75245,스미스,두산,2005,0.0
75250,박정배,두산,2005,0.0
75255,김명제,두산,2005,0.0
75258,금민철,두산,2005,0.0
75259,강관식,두산,2005,
75261,서동환,두산,2005,0.0
75266,윤승균,두산,2005,0.0
75268,조현근,두산,2005,0.0
75307,차화준,현대,2005,0.0
75321,손승락,현대,2005,0.0
75324,캘러웨이,현대,2005,0.0
75333,서튼,현대,2005,0.4083540123138099
75334,오재일,현대,2005,0.0
75340,전승윤,현대,2005,
75342,이보근,현대,2005,0.0
75344,허준,현대,2005,0.0
75356,이상우,현대,2005,
75392,유덕형,현대,2005,1.0
75421,오승환,삼성,2005,0.0
75429,바르가스,삼성,2005,0.0
75441,조영훈,삼성,2005,0.6500224216483541
75442,손승현,삼성,2005,0.0
75443,하리칼라,삼성,2005,0.0
75444,해크먼,삼성,2005,0.0
75464,박성훈,삼성,2005,0.0
75523,최혁권,롯데,2005,0.0
75537,조정훈,롯데,2005,0.0
75539,이왕기,롯데,2005,0.0
75551,펠로우,롯데,2005,0.0
75554,이동훈,롯데,2005,0.0
75563,황준영,롯데,2005,0.419921097375718
