ID,선수명,팀명,연도,포지션 엔트로피
60100,백창수,LG,2011,0.5727683965234113
60140,신정락,LG,2011,0.0
60255,장민익,두산,2011,0.0
60264,정대현,두산,2011,0.0
60296,김동길,두산,2011,1.3485878960124222
60336,문성현,넥센,2011,0.0
60342,정회찬,넥센,2011,0.0
60343,이해창,넥센,2011,0.0
60439,이규대,삼성,2011,0.0
60441,임진우,삼성,2011,0.0
60523,정훈,롯데,2011,0.8798813089176426
60594,사도스키,롯데,2011,0.0
60605,홍재호,KIA,2011,1.4146645260507116
60630,김태훈,KIA,2011,0.0
60636,심동섭,KIA,2011,0.0
60655,임한용,KIA,2011,0.0
60693,이준호,KIA,2011,0.0
60713,안승민,한화,2011,0.0
60729,데폴라,한화,2011,0.0
60757,김경태,한화,2011,0.0
60805,최윤석,SK,2011,0.6747896313199302
60841,박종훈,SK,2011,0.0
60845,문광은,SK,2011,0.0
60848,최원재,SK,2011,0.0
60860,김정훈,SK,2011,0.0
60865,안정광,SK,2011,0.9587118829771317
61101,임찬규,LG,2011,0.0
61102,유강남,LG,2011,0.0
61104,정병곤,LG,2011,0.9819531190977654
61114,김남석,LG,2011,0.4488644887230294
61154,주키치,LG,2011,0.0
61158,리즈,LG,2011,0.0
61185,최인영,LG,2011,0.0
61208,정진호,두산,2011,0.0
61214,이현호,두산,2011,
61215,안규영,두산,2011,0.0
61228,최현진,두산,2011,0.0
61231,페르난도,두산,2011,0.0
61240,니퍼트,두산,2011,0.0
61268,양현,두산,2011,0.0
61304,정범수,넥센,2011,0.0
61323,이태양,넥센,2011,0.0
61329,윤지웅,넥센,2011,0.0
61332,알드리지,넥센,2011,0.0
61353,고종욱,넥센,2011,0.0
61360,김도현,넥센,2011,0.0
61365,김대우,넥센,2011,0.0
61404,김헌곤,삼성,2011,0.0
61434,저마노,삼성,2011,0.0
61435,가코,삼성,2011,0.0
61444,매티스,삼성,2011,0.0
61457,임현준,삼성,2011,0.0
61495,명재철,삼성,2011,0.0
61527,김명성,롯데,2011,0.0
61541,코리,롯데,2011,0.0
61566,허일,롯데,2011,0.0
61629,트레비스,KIA,2011,0.0
61643,홍건희,KIA,2011,0.0
61652,윤정우,KIA,2011,0.0
61658,정상교,KIA,2011,0.6500224216483541
61700,강경학,한화,2011,0.0
61715,유창식,한화,2011,0.0
61726,오넬리,한화,2011,0.0
61727,바티스타,한화,2011,0.0
61742,나성용,한화,2011,0.0
61743,오준혁,한화,2011,0.0
61854,매그레인,SK,2011,0.0
61855,고든,SK,2011,0.0
61869,정진기,SK,2011,0.0
61891,임정우,SK,2011,0.0
61897,부첵,롯데,2011,0.0
70121,경헌호,LG,2011,0.0
70122,최승환,두산,2011,0.0
70142,김광수,한화,2011,0.0
70224,강봉규,삼성,2011,0.07991958513163216
70240,정원석,한화,2011,0.6952520539340407
70312,오윤,넥센,2011,0.0
70329,마일영,한화,2011,0.0
70345,김성태,넥센,2011,0.0
70349,박준수,넥센,2011,0.0
70408,박정환,SK,2011,0.0
70410,김주찬,롯데,2011,0.050436967245965525
70425,배영수,삼성,2011,0.0
70434,이용훈,롯데,2011,0.0
70612,김상훈,KIA,2011,0.0
70615,강영식,롯데,2011,0.0
70646,김상현,KIA,2011,0.6802560820454923
70756,이범호,KIA,2011,0.08194721503549378
70820,이승호,SK,2011,0.0
70839,신승현,SK,2011,0.0
70855,엄정욱,SK,2011,0.0
71118,이동현,LG,2011,0.0
71184,이성우,KIA,2011,0.0
71207,김원섭,KIA,2011,0.0
71255,김상현,두산,2011,0.0
71347,장기영,넥센,2011,0.0
71432,박한이,삼성,2011,0.0
71504,신명철,삼성,2011,0.0
71552,최준석,두산,2011,0.0
71562,박종윤,롯데,2011,0.0
71564,이대호,롯데,2011,0.1018828698566208
71565,이승화,롯데,2011,0.0
71610,김경언,한화,2011,0.29799832495429357
71801,정대현,SK,2011,0.0
71815,박준서,롯데,2011,1.7917858832994087
71835,조중근,넥센,2011,0.42304881571335784
71837,김강민,SK,2011,0.017707317257728845
71842,정상호,SK,2011,0.0
71848,조동화,SK,2011,0.0
71851,김건한,KIA,2011,0.0
71857,박재상,SK,2011,0.0
72133,박용택,LG,2011,0.0
72139,추승우,한화,2011,0.07823246525771238
72161,안치용,SK,2011,0.0
72214,고영민,두산,2011,0.0
72216,이재영,SK,2011,0.0
72220,유재웅,두산,2011,0.0
72303,김민우,넥센,2011,0.41518685240810277
72312,강귀태,넥센,2011,0.0
72313,조재호,SK,2011,0.0
72321,배힘찬,넥센,2011,0.0
72324,허웅,SK,2011,0.0
72325,강병식,넥센,2011,0.9461832469695688
72333,이대환,LG,2011,0.0
72427,현재윤,삼성,2011,0.0
72443,최형우,삼성,2011,0.0
72447,권혁,삼성,2011,0.0
72456,손주인,삼성,2011,1.5666618602059814
72463,안지만,삼성,2011,0.0
72466,조동찬,삼성,2011,1.0766205258938943
72523,고효준,SK,2011,0.0
72535,이명우,롯데,2011,0.0
72546,문규현,롯데,2011,0.17343578089986694
72551,이정민,롯데,2011,0.0
72559,신종길,KIA,2011,0.0
72606,이현곤,KIA,2011,1.381628113660022
72641,김진우,KIA,2011,0.0
