ID,선수명,팀명,연도,포지션 엔트로피
70117,최경환,롯데,2007,0.0
70121,경헌호,LG,2007,0.0
70122,최승환,LG,2007,0.0
70135,장준관,LG,2007,0.0
70224,강봉규,삼성,2007,0.5295121818353495
70240,정원석,두산,2007,0.9893302947323497
70312,오윤,현대,2007,0.0
70329,마일영,현대,2007,0.0
70345,김성태,현대,2007,0.0
70349,박준수,현대,2007,0.0
70356,이동학,현대,2007,0.0
70364,전근표,현대,2007,0.9182958340544896
70408,박정환,삼성,2007,1.4067666064912843
70410,김주찬,롯데,2007,0.49319675010983843
70553,박기혁,롯데,2007,0.9695881987418302
70612,김상훈,KIA,2007,0.0
70615,강영식,롯데,2007,0.0
70626,홍세완,KIA,2007,0.5612074681315291
70646,김상현,LG,2007,0.07622895484394364
70649,최길성,롯데,2007,0.369354939985463
70655,윤형진,KIA,2007,0.0
70756,이범호,한화,2007,0.0
70839,신승현,SK,2007,0.0
71207,김원섭,KIA,2007,0.0
71255,김상현,두산,2007,0.0
71432,박한이,삼성,2007,0.0
71440,김덕윤,두산,2007,0.0
71504,신명철,삼성,2007,0.04062344388942557
71552,최준석,두산,2007,0.0
71562,박종윤,롯데,2007,0.0
71564,이대호,롯데,2007,0.0
71565,이승화,롯데,2007,0.0
71636,정원,KIA,2007,0.0
71752,김태균,한화,2007,0.0
71801,정대현,SK,2007,0.0
71806,김동건,SK,2007,1.7627022003449737
71815,박남섭,롯데,2007,1.0043230020799605
71835,조중근,현대,2007,0.0
71837,김강민,SK,2007,0.0
71842,정상호,SK,2007,0.0
71845,채병용,SK,2007,0.0
71848,조동화,SK,2007,0.0
71851,김건한,KIA,2007,0.0
71857,박재상,SK,2007,0.0
72108,김우석,LG,2007,1.0
72131,김용우,LG,2007,0.8879763195151351
72133,박용택,LG,2007,0.0
72139,추승우,LG,2007,0.0
72154,박영복,LG,2007,0.0
72161,안치용,LG,2007,0.0
72169,오태근,LG,2007,0.0
72214,고영민,두산,2007,0.0
72220,유재웅,두산,2007,0.0
72312,강귀태,현대,2007,0.07854289760262752
72325,강병식,현대,2007,0.8258611443461177
72427,현재윤,삼성,2007,0.0
72447,권혁,삼성,2007,0.0
72448,이태호,삼성,2007,0.0
72454,권오원,삼성,2007,0.0
72461,노병오,현대,2007,0.0
72463,안지만,삼성,2007,0.0
72466,조동찬,삼성,2007,0.26400461990645385
72523,고효준,SK,2007,0.0
72546,문규현,롯데,2007,0.7367680100024784
72606,이현곤,KIA,2007,0.45254132999895036
72641,김진우,KIA,2007,0.0
72643,문수호,KIA,2007,0.0
72649,신용운,KIA,2007,0.0
72659,리오스,두산,2007,0.0
72742,채상병,두산,2007,0.0
72749,마정길,한화,2007,0.0
72850,김재구,SK,2007,0.26676498780302604
72860,이대수,두산,2007,0.0
72862,윤길현,SK,2007,0.0
73113,박경수,LG,2007,1.3658153667324349
73117,우규민,LG,2007,0.0
73136,이성열,LG,2007,0.0
73153,이대형,LG,2007,0.0
73166,정재복,LG,2007,0.0
73209,나주환,SK,2007,0.248276892325477
73211,노경은,두산,2007,0.0
73228,전병두,KIA,2007,0.0
73241,정재훈,두산,2007,0.0
73248,김승회,두산,2007,0.0
73306,지석훈,현대,2007,0.06896017145668158
73324,브룸바,현대,2007,0.0
73339,이종욱,두산,2007,0.0
73342,이택근,현대,2007,0.7925107589851479
73343,노환수,현대,2007,0.0
73363,권도영,현대,2007,0.0
73409,강명구,삼성,2007,1.7652441571968287
73413,임동규,삼성,2007,0.0
73419,김문수,삼성,2007,0.0
73513,정보명,롯데,2007,0.0
73559,페레즈,롯데,2007,0.0
73563,이인구,롯데,2007,0.0
73602,차일목,KIA,2007,0.0
73629,고우석,KIA,2007,0.0
73632,임준혁,KIA,2007,0.0
73703,한상훈,한화,2007,0.7274272213262244
73738,안영명,한화,2007,0.0
73750,윤규진,한화,2007,0.0
73801,송은범,SK,2007,0.0
73825,이영욱,SK,2007,0.0
73827,김형철,SK,2007,0.5435644431995964
74130,민경수,LG,2007,0.0
74160,송현우,LG,2007,0.0
74163,이용규,KIA,2007,0.0
74167,심수창,LG,2007,0.0
74215,윤석민,두산,2007,0.0
74246,김혜겸,두산,2007,0.0
74247,이원희,두산,2007,
74339,유한준,현대,2007,0.5772273896029299
74346,이승주,현대,2007,0.0
74358,조평호,현대,2007,0.35335933502142136
74402,이정식,삼성,2007,0.0
74454,윤성환,삼성,2007,0.0
74513,장원준,롯데,2007,0.0
74540,강민호,롯데,2007,0.0
74543,최대성,롯데,2007,0.0
74556,허준혁,롯데,2007,0.0
74564,서정호,롯데,2007,0.0
74605,김주형,KIA,2007,1.3565436465495515
74620,이동현,KIA,2007,0.0
74647,이상화,KIA,2007,0.0
74731,송창식,한화,2007,0.0
74745,고동진,한화,2007,0.0
74828,카브레라,롯데,2007,0.0
74846,박정권,SK,2007,0.23375689820651782
74857,정우람,SK,2007,0.0
75151,정의윤,LG,2007,0.0
75230,랜들,두산,2007,0.0
75253,김하람,두산,2007,0.0
75255,김명제,두산,2007,0.0
75258,금민철,두산,2007,0.0
75261,서동환,두산,2007,0.0
75268,조현근,삼성,2007,0.0
75307,차화준,현대,2007,0.9973665721927738
75324,캘러웨이,현대,2007,0.0
75333,서튼,KIA,2007,0.0
75340,전승윤,현대,2007,
75342,이보근,현대,2007,0.0
75344,허준,현대,2007,0.0
75347,오성민,현대,2007,0.0
75392,유덕형,현대,2007,0.0
75404,유용목,삼성,2007,1.0
75421,오승환,삼성,2007,0.0
75441,조영훈,삼성,2007,0.560576942614533
75442,손승현,삼성,2007,0.0
75443,하리칼라,LG,2007,0.0
75537,조정훈,롯데,2007,0.0
75539,이왕기,롯데,2007,0.0
75554,이동훈,롯데,2007,0.0
75566,이원석,롯데,2007,0.8614492681683896
75608,최훈락,KIA,2007,0.6292492238560345
75612,송산,KIA,2007,0.6921131997928571
75620,윤석민,KIA,2007,0.0
75635,이범석,KIA,2007,0.0
75662,김정수,KIA,2007,0.0
75663,차정민,KIA,2007,0.0
75668,곽정철,KIA,2007,0.0
75705,백승룡,한화,2007,1.2406705316766886
75706,전현태,한화,2007,0.0
75730,윤근영,한화,2007,0.0
75739,김동영,한화,2007,0.0
75750,양훈,한화,2007,0.0
75762,정희상,한화,2007,0.29033856760213
75763,서민욱,한화,2007,0.0
75799,조성민,한화,2007,0.0
75808,정근우,SK,2007,1.0171313816010261
75843,권덕준,SK,2007,0.0
75847,최정,SK,2007,0.010859297670267776
76119,김기표,LG,2007,0.0
76169,김회권,LG,2007,0.0
76225,김건국,두산,2007,0.0
76232,양의지,두산,2007,0.0
76240,정재훈,두산,2007,0.0
76249,민병헌,두산,2007,0.023910725591333202
76262,원용묵,두산,2007,0.0
76267,최주환,두산,2007,0.0
76290,김현수,두산,2007,0.0
76313,황재균,현대,2007,0.5262453267342247
76322,유선정,현대,2007,0.0
76325,강정호,현대,2007,1.0588573676001776
76329,이현승,현대,2007,0.0
76350,김영민,현대,2007,0.0
76355,장원삼,현대,2007,0.0
76357,조용훈,현대,2007,0.0
