ID,선수명,팀명,연도,포지션 엔트로피
60100,백창수,LG,2015,1.1662426926986305
60146,이승현,LG,2015,0.0
60181,김지용,LG,2015,0.0
60255,장민익,두산,2015,0.0
60263,이재학,NC,2015,0.0
60264,정대현,KT,2015,0.0
60288,김응민,두산,2015,
60304,이창섭,NC,2015,0.574828144380386
60336,문성현,넥센,2015,0.0
60339,김정훈,넥센,2015,0.0
60342,정회찬,넥센,2015,0.0
60343,이해창,KT,2015,0.0
60404,송주호,한화,2015,0.02427829445785703
60456,백상원,삼성,2015,0.8619206519330712
60457,김현우,삼성,2015,0.0
60496,김선민,KT,2015,0.5876644512864965
60523,정훈,롯데,2015,0.0
60558,오승택,롯데,2015,1.8264129204118835
60634,임기준,KIA,2015,0.0
60636,심동섭,KIA,2015,0.0
60648,이인행,KIA,2015,0.9903699187143653
60658,최병연,KIA,2015,1.3645943887454903
60667,이종환,한화,2015,0.24988229283318544
60724,이상훈,삼성,2015,0.0
60764,김용주,한화,2015,0.0
60841,박종훈,SK,2015,0.0
60845,문광은,SK,2015,0.0
60848,최원재,KT,2015,0.0
60865,안정광,SK,2015,0.4854607607459134
61102,유강남,LG,2015,0.0
61108,강병의,LG,2015,0.8960382325345575
61114,김재율,LG,2015,0.0
61194,이민재,LG,2015,0.0
61197,최영진,두산,2015,0.0
61208,정진호,두산,2015,0.0
61214,이현호,두산,2015,0.0
61240,니퍼트,두산,2015,0.0
61268,양현,두산,2015,0.0
61323,이태양,NC,2015,0.0
61329,윤지웅,LG,2015,0.0
61353,고종욱,넥센,2015,0.0
61363,문우람,넥센,2015,0.0
61365,김대우,넥센,2015,0.0
61366,홍성갑,넥센,2015,0.0
61411,심창민,삼성,2015,0.0
61434,저마노,KT,2015,0.0
61457,임현준,삼성,2015,0.0
61463,김정혁,삼성,2015,0.992476003943082
61527,김명성,두산,2015,0.0
61554,김민하,롯데,2015,0.07949044238393407
61569,이경우,롯데,2015,0.0
61643,홍건희,KIA,2015,0.0
61666,한승혁,KIA,2015,0.0
61700,강경학,한화,2015,0.667713540528142
61715,유창식,KIA,2015,0.0
61742,나성용,LG,2015,0.0
61743,오준혁,KIA,2015,0.2045768591665834
61767,문재현,한화,2015,
61891,임정우,LG,2015,0.0
61893,박계현,SK,2015,0.8176159744123448
61895,서진용,SK,2015,0.0
62007,김영관,LG,2015,1.3346035555126123
62016,윤병호,NC,2015,0.0
62147,조윤준,LG,2015,0.0
62164,서상우,LG,2015,0.0
62234,류지혁,두산,2015,0.863120568566631
