ID,선수명,팀명,연도,포지션 엔트로피
60100,백창수,LG,2017,0.04961407338355302
60105,배민관,LG,2017,0.0
60140,신정락,LG,2017,0.0
60146,이승현,삼성,2017,0.0
60181,김지용,LG,2017,0.0
60255,장민익,두산,2017,0.0
60263,이재학,NC,2017,0.0
60264,정대현,넥센,2017,0.0
60337,김대유,SK,2017,0.0
60339,김건태,넥센,2017,0.0
60343,이해창,KT,2017,0.0
60441,임진우,두산,2017,0.0
60456,백상원,삼성,2017,0.0
60457,김현우,삼성,2017,0.0
60464,문선엽,삼성,2017,0.0
60523,정훈,롯데,2017,1.2575410768733375
60558,오태곤,KT,2017,0.9323804345044304
60559,박시영,롯데,2017,0.0
60566,이상호,NC,2017,1.1185065846175342
60605,홍재호,KIA,2017,
60634,임기준,KIA,2017,0.0
60636,심동섭,KIA,2017,0.0
60648,이인행,KIA,2017,0.9852281360342516
60658,최병연,KIA,2017,0.9852281360342516
60667,이종환,한화,2017,0.0
60757,김경태,한화,2017,0.0
60768,이태양,한화,2017,0.0
60805,최윤석,한화,2017,1.3343877236186428
60841,박종훈,SK,2017,0.0
60845,문광은,SK,2017,0.0
60848,최원재,KT,2017,0.0
61101,임찬규,LG,2017,0.0
61102,유강남,LG,2017,0.0
61104,정병곤,삼성,2017,1.3724541370774688
61114,김재율,LG,2017,0.7414827399312737
61186,이천웅,LG,2017,0.0
61197,최영진,삼성,2017,0.7219280948873623
61204,김동한,롯데,2017,0.14144054254182067
61208,정진호,두산,2017,0.0
61214,이현호,두산,2017,0.0
61215,안규영,두산,2017,0.0
61240,니퍼트,두산,2017,0.0
61329,윤지웅,LG,2017,0.0
61353,고종욱,넥센,2017,0.0
61365,김대우,삼성,2017,0.0
61366,홍성갑,넥센,2017,0.0
61396,박정준,넥센,2017,0.0
61404,김헌곤,삼성,2017,0.0
61411,심창민,삼성,2017,0.0
61456,윤영삼,넥센,2017,0.0
61457,임현준,삼성,2017,0.0
61463,김정혁,삼성,2017,0.8967550157663146
61496,황수범,삼성,2017,0.0
61591,김사훈,롯데,2017,0.0
61643,홍건희,KIA,2017,0.0
61666,한승혁,KIA,2017,0.0
61700,강경학,한화,2017,1.3521435479495854
61742,나성용,삼성,2017,0.0
61743,오준혁,KIA,2017,0.8904916402194913
61869,정진기,SK,2017,0.0
61891,임정우,LG,2017,0.0
61895,서진용,SK,2017,0.0
62007,김지성,KIA,2017,1.3226246506796082
62016,윤병호,NC,2017,0.0
62056,정영일,SK,2017,0.0
62146,최성훈,LG,2017,0.0
62147,조윤준,LG,2017,0.0
62164,서상우,LG,2017,0.0
62234,류지혁,두산,2017,1.049458030098602
62244,박세혁,두산,2017,0.0
62265,유민상,KT,2017,0.0
62322,밴헤켄,넥센,2017,0.0
62332,김재현,넥센,2017,0.0
62338,박종윤,넥센,2017,0.0
62353,박정음,넥센,2017,0.0
62356,김규민,넥센,2017,0.8314743880097293
62363,한현희,넥센,2017,0.0
62404,구자욱,삼성,2017,0.0
62406,성의준,삼성,2017,0.8554508105601308
62415,박해민,삼성,2017,0.15302006583549976
62499,이현동,삼성,2017,0.0
62528,김원중,롯데,2017,0.0
62556,신본기,롯데,2017,0.9314139208713923
62559,김상호,롯데,2017,0.818756081036272
62637,박지훈,KIA,2017,0.0
62648,김윤동,KIA,2017,0.0
62696,김종훈,KIA,2017,0.0
62698,소사,LG,2017,0.0
62700,하주석,한화,2017,0.1727369800047558
62754,임기영,KIA,2017,0.0
62768,김원석,한화,2017,0.0
62797,양성우,한화,2017,0.0
62802,박승욱,SK,2017,0.0
62864,김민식,KIA,2017,0.0
62868,임치영,SK,2017,0.0
62869,문승원,SK,2017,0.0
62884,최항,SK,2017,1.4086957770906594
62892,허건엽,SK,2017,0.0
62893,최정민,KIA,2017,0.2974722489192896
62895,한동민,SK,2017,0.4325363339391132
62907,박민우,NC,2017,0.0
62908,황윤호,NC,2017,1.5805781546683169
62925,강진성,NC,2017,1.4949188482339508
62927,김태우,NC,2017,0.0
62929,이민호,NC,2017,0.0
62931,노진혁,NC,2017,0.9910760598382222
62934,김성욱,NC,2017,0.0
62937,신재영,넥센,2017,0.0
62947,나성범,NC,2017,0.0
62951,이형범,NC,2017,0.0
62966,최금강,NC,2017,0.0
63027,안성무,삼성,2017,0.0
63077,황목치승,LG,2017,1.0470851995659718
63088,김진곤,KT,2017,0.0
63104,조근종,KT,2017,0.0
63111,류제국,LG,2017,0.0
63123,강승호,LG,2017,0.22137918228357667
63248,함덕주,두산,2017,0.0
63257,김인태,두산,2017,0.0
63260,이우성,두산,2017,0.0
63339,김민준,넥센,2017,0.0
63342,조상우,넥센,2017,0.0
63450,정현,KT,2017,1.5196826023830248
63512,박진형,롯데,2017,0.0
63619,손동욱,넥센,2017,0.0
63634,이홍구,SK,2017,0.0
63636,고장혁,KIA,2017,1.7024141384437028
63704,노수광,SK,2017,0.0
63722,한승택,KIA,2017,0.0
63749,이충호,한화,2017,0.0
63894,김정빈,SK,2017,0.0
63903,유영준,NC,2017,0.8112781244591328
63913,최재원,LG,2017,1.2294584594031037
63920,김준완,NC,2017,0.0
63938,해커,NC,2017,0.0
63950,장현식,NC,2017,0.0
63959,임정호,NC,2017,0.0
63963,권희동,NC,2017,0.0
64001,고영표,KT,2017,0.0
64006,심우준,KT,2017,0.9163196327956763
64017,심재민,KT,2017,0.0
64021,박세웅,롯데,2017,0.0
64029,류희운,KT,2017,0.0
64051,이영준,넥센,2017,0.0
64086,신성현,두산,2017,1.3253364940443246
64115,장준원,LG,2017,0.0
64153,양석환,LG,2017,0.9637983272621125
64266,이성곤,두산,2017,0.0
64267,전용훈,두산,2017,0.0
64300,김하성,넥센,2017,0.0
64346,임병욱,넥센,2017,0.0
64350,하영민,넥센,2017,0.0
64462,안규현,삼성,2017,0.0
64464,이수민,삼성,2017,0.0
64596,김유영,롯데,2017,0.0
64610,강한울,삼성,2017,0.9581555160256394
64706,이창열,한화,2017,0.0
64724,박준혁,한화,2017,0.0
64759,서균,한화,2017,0.0
64793,김민수,삼성,2017,0.0
64861,이건욱,SK,2017,0.0
64868,조용호,SK,2017,0.0
64907,강장산,KT,2017,0.0
64944,박광열,NC,2017,0.0
64995,배재환,NC,2017,0.0
65042,홍성무,KT,2017,0.0
65044,김만수,KT,2017,0.0
65056,엄상백,KT,2017,0.0
65058,정성곤,KT,2017,0.0
65060,주권,KT,2017,0.0
65062,김재윤,KT,2017,0.0
65064,윤수호,NC,2017,0.0
65067,조무근,KT,2017,0.0
65096,정주후,KT,2017,0.0
65103,히메네스,LG,2017,0.0
65109,백승현,LG,2017,0.0
65115,안익훈,LG,2017,0.0
65157,최민창,LG,2017,0.0
65269,김민혁,두산,2017,0.9182958340544896
65320,최원태,넥센,2017,0.0
65331,피어밴드,KT,2017,0.0
65345,김해수,넥센,2017,0.0
65348,박주현,넥센,2017,0.0
65357,송성문,넥센,2017,0.9963016943413255
65392,김정인,넥센,2017,0.0
65399,허정협,넥센,2017,0.0
65412,권정웅,삼성,2017,0.0
65464,최정용,SK,2017,0.0
65506,김재유,롯데,2017,0.0
65509,차재용,롯데,2017,0.0
65513,김대륙,롯데,2017,1.5970199132714968
65514,강동관,롯데,2017,0.0
65516,배제성,KT,2017,0.0
65543,린드블럼,롯데,2017,0.0
65546,레일리,롯데,2017,0.0
65616,이민우,KIA,2017,0.0
65653,김호령,KIA,2017,0.0
65696,김명찬,KIA,2017,0.0
65764,김민우,한화,2017,0.0
65769,김범수,한화,2017,0.0
65856,켈리,SK,2017,0.0
65898,김웅빈,넥센,2017,1.7855974678811868
65908,류재인,NC,2017,
65933,구창모,NC,2017,0.0
66047,박세진,KT,2017,0.0
66052,남태혁,KT,2017,0.0
66098,김도영,KT,2017,0.0
66138,허프,LG,2017,0.0
66145,김대현,LG,2017,0.0
66160,유재유,LG,2017,0.0
66162,김주성,LG,2017,0.0
66201,고봉재,두산,2017,0.0
66203,서예일,두산,2017,0.9938972639364227
66207,황경태,두산,2017,1.0
66209,조수행,두산,2017,0.0
66226,보우덴,두산,2017,0.0
66244,에반스,두산,2017,0.04794446816936667
66291,이영하,두산,2017,0.0
66302,채상현,넥센,2017,0.0
66305,박승주,넥센,2017,0.0
66306,대니돈,넥센,2017,0.9302559049579806
66309,김홍빈,넥센,2017,0.0
66354,주효상,넥센,2017,0.0
66406,안주형,삼성,2017,0.9976267918964659
66409,이성규,삼성,2017,0.0
66451,최충연,삼성,2017,0.0
66462,김성훈,삼성,2017,1.1044919758541747
66492,김승현,삼성,2017,0.0
66493,임대한,삼성,2017,0.0
66508,나경민,롯데,2017,0.0
66606,최원준,KIA,2017,1.9819748451738253
66643,헥터,KIA,2017,0.0
66657,이진영,KIA,2017,0.0
66659,정동현,KIA,2017,0.0
66660,남재현,KIA,2017,0.0
66702,이동훈,한화,2017,0.0
66704,김태연,한화,2017,0.0
66707,박상언,한화,2017,0.0
66710,강상원,한화,2017,0.0
66716,정경운,한화,2017,0.8089810738893486
66740,로사리오,한화,2017,0.058372728944592917
66741,김재영,한화,2017,0.0
66749,김주현,한화,2017,0.0
66801,김찬호,SK,2017,0.0
66804,노관현,KIA,2017,0.8812908992306927
66838,김동엽,SK,2017,0.0
66858,정동윤,SK,2017,0.0
66859,김주한,SK,2017,0.0
66917,김찬형,NC,2017,0.0
66920,최성영,NC,2017,0.0
66960,정수민,NC,2017,0.0
66965,도태훈,NC,2017,1.4100776386344898
66968,이재율,NC,2017,0.0
67005,홍현빈,KT,2017,0.0
67006,안치영,KT,2017,0.9898220559635811
67024,모넬,KT,2017,0.0
67025,로하스,KT,2017,0.0
67033,로치,KT,2017,0.0
67066,이종혁,KT,2017,0.0
67092,이재근,KT,2017,0.8812908992306927
67119,고우석,LG,2017,0.0
67134,로니,LG,2017,0.0
67143,손주영,LG,2017,0.0
67202,박유연,두산,2017,0.0
67246,김명신,두산,2017,0.0
67266,박치국,두산,2017,0.0
67304,김혜성,넥센,2017,1.500031940039523
67312,오설리반,넥센,2017,0.0
67313,브리검,넥센,2017,0.0
67341,이정후,넥센,2017,0.0
67360,오윤성,넥센,2017,0.0
67394,초이스,넥센,2017,0.0
67421,최지광,삼성,2017,0.0
67423,레나도,삼성,2017,0.0
67435,페트릭,삼성,2017,0.0
67443,장지훈,삼성,2017,0.0
67449,김성윤,삼성,2017,0.0
67450,러프,삼성,2017,0.0
67454,나원탁,삼성,2017,0.0
67467,김시현,삼성,2017,0.0
67504,김민수,롯데,2017,0.9624127354629922
67539,나종덕,롯데,2017,0.0
67559,애디튼,롯데,2017,0.0
67591,강동호,롯데,2017,0.0
67598,번즈,롯데,2017,0.437495986586442
67644,이정훈,KIA,2017,0.0
67645,팻딘,KIA,2017,0.0
67646,박진태,KIA,2017,0.0
67650,버나디나,KIA,2017,0.041311587472164964
67703,박상원,한화,2017,0.0
67737,김진영,한화,2017,0.0
67742,비야누에바,한화,2017,0.0
67748,오간도,한화,2017,0.0
67815,다이아몬드,SK,2017,0.0
67828,김성민,넥센,2017,0.0
67872,로맥,SK,2017,1.4341055284579056
67893,박성한,SK,2017,0.7642045065086203
67935,스크럭스,NC,2017,0.07505571545874147
67944,신진호,NC,2017,0.0
67948,맨쉽,NC,2017,0.0
70142,김광수,KIA,2017,0.0
70410,김주찬,KIA,2017,0.8199854024142218
70425,배영수,한화,2017,0.0
70553,박기혁,KT,2017,0.0
70615,강영식,롯데,2017,0.0
70756,이범호,KIA,2017,0.042277410489414635
70839,신승현,LG,2017,0.0
71118,이동현,LG,2017,0.0
71184,이성우,SK,2017,0.0
71347,장민석,한화,2017,0.0
71432,박한이,삼성,2017,0.0
71552,최준석,롯데,2017,0.0
71564,이대호,롯데,2017,0.022012933801530445
71565,이우민,롯데,2017,0.0
71610,김경언,한화,2017,0.39318260537499006
71752,김태균,한화,2017,0.0
71837,김강민,SK,2017,0.0
71842,정상호,LG,2017,0.0
71845,채병용,SK,2017,0.0
72133,박용택,LG,2017,0.0
72261,황덕균,넥센,2017,0.0
72321,배힘찬,KIA,2017,0.0
72443,최형우,KIA,2017,0.0
72447,권혁,한화,2017,0.0
72456,손주인,LG,2017,0.9895831598828153
72466,조동찬,삼성,2017,1.1649163714699777
72523,고효준,KIA,2017,0.0
72535,이명우,롯데,2017,0.0
72546,문규현,롯데,2017,1.1303603272999128
72551,이정민,롯데,2017,0.0
72559,신종길,KIA,2017,0.0
72641,김진우,KIA,2017,0.0
72749,마정길,넥센,2017,0.0
72860,이대수,SK,2017,0.5449243745136021
72862,윤길현,롯데,2017,0.0
73113,박경수,KT,2017,0.0
73117,우규민,삼성,2017,0.0
73136,이성열,한화,2017,0.1691026480943973
73153,이대형,KT,2017,0.0
73209,나주환,SK,2017,1.6184916921122532
73211,노경은,롯데,2017,0.0
73213,손시헌,NC,2017,0.0
73226,김성배,두산,2017,0.0
73248,김승회,두산,2017,0.0
73306,지석훈,NC,2017,1.4904522803856053
73339,이종욱,NC,2017,0.0
73342,이택근,넥센,2017,0.029413884585638123
73602,차일목,한화,2017,0.0
73606,서동욱,KIA,2017,1.1069969301597409
73632,임준혁,SK,2017,0.0
73725,이양기,한화,2017,0.0
73738,안영명,한화,2017,0.0
73750,윤규진,한화,2017,0.0
73801,송은범,한화,2017,0.0
73824,최경철,삼성,2017,0.0
74163,이용규,한화,2017,0.0
74167,심수창,한화,2017,0.0
74206,김재호,두산,2017,0.0
74215,윤석민,KT,2017,0.9954047629926213
74339,유한준,KT,2017,0.0
74358,조평호,NC,2017,0.9933204216387919
74359,오주원,넥센,2017,0.0
74454,윤성환,삼성,2017,0.0
74465,박석민,NC,2017,0.0
74513,장원준,두산,2017,0.0
74540,강민호,롯데,2017,0.0
74605,김주형,KIA,2017,1.258418941403342
74630,박근홍,삼성,2017,0.0
74729,최진행,한화,2017,0.0
74731,송창식,한화,2017,0.0
74748,정재원,한화,2017,0.0
74823,임훈,LG,2017,0.0
74838,윤희상,SK,2017,0.0
74846,박정권,SK,2017,0.0
74857,정우람,한화,2017,0.0
75138,신재웅,SK,2017,0.0
75149,홍성용,KT,2017,0.0
75151,정의윤,SK,2017,0.0
75250,박정배,SK,2017,0.0
75258,금민철,넥센,2017,0.0
75321,손승락,롯데,2017,0.0
75334,오재일,두산,2017,0.0
75340,전유수,SK,2017,0.2761954276479391
75342,이보근,넥센,2017,0.0
75441,조영훈,NC,2017,0.0
75537,조정훈,롯데,2017,0.0
75566,이원석,삼성,2017,0.3271167634670403
75730,윤근영,KT,2017,0.0
75750,양훈,넥센,2017,0.0
75808,정근우,한화,2017,0.03550793427703652
75847,최정,SK,2017,0.0
75867,김진성,NC,2017,0.0
76100,이병규,LG,2017,0.0
76118,원종현,NC,2017,0.0
76158,최승준,SK,2017,0.07949044238393407
76232,양의지,두산,2017,0.0
76249,민병헌,두산,2017,0.0
76267,최주환,두산,2017,0.858230792641141
76329,이현승,두산,2017,0.0
76350,김세현,KIA,2017,0.0
76355,장원삼,삼성,2017,0.0
76368,유재신,KIA,2017,0.7872630498285548
76430,김상수,넥센,2017,0.0
76455,차우찬,LG,2017,0.0
76509,김문호,롯데,2017,0.10234238165829605
76540,배장호,롯데,2017,0.0
76639,손영민,KIA,2017,0.0
76650,진해수,LG,2017,0.0
76653,박경태,KIA,2017,0.0
76720,정범모,한화,2017,0.0
76746,김태완,넥센,2017,0.0
76753,송광민,한화,2017,0.0776617907842608
76757,유원상,LG,2017,0.0
76802,김성현,SK,2017,0.14384257798966565
76812,이재원,SK,2017,0.0
76849,이명기,KIA,2017,0.0
76858,박희수,SK,2017,0.0
76869,김재현,SK,2017,0.0
