ID,선수명,팀명,연도,포지션 엔트로피
60100,백창수,한화,2019,0.0
60140,신정락,한화,2019,0.0
60146,이승현,삼성,2019,0.0
60184,김창혁,한화,2019,0.0
60263,이재학,NC,2019,0.0
60288,김응민,삼성,2019,0.0
60337,김대유,KT,2019,0.0
60339,김건태,NC,2019,0.0
60343,이해창,KT,2019,0.0
60523,정훈,롯데,2019,1.0213362013263607
60558,오태곤,KT,2019,0.4679853854409966
60559,박시영,롯데,2019,0.0
60566,이상호,NC,2019,1.7465053208668322
60605,홍재호,KIA,2019,0.5916727785823275
60634,임기준,KIA,2019,0.0
60648,이인행,KIA,2019,0.0
60757,김경태,한화,2019,0.0
60768,이태양,한화,2019,0.0
60805,최윤석,한화,2019,0.20062232431271465
60841,박종훈,SK,2019,0.0
60845,문광은,LG,2019,0.0
61101,임찬규,LG,2019,0.0
61102,유강남,LG,2019,0.0
61104,정병곤,두산,2019,1.2026144579492242
61114,김재율,LG,2019,0.0
61145,이우찬,LG,2019,0.0
61186,이천웅,LG,2019,0.0
61197,최영진,삼성,2019,0.9896784296899096
61204,김동한,롯데,2019,1.03316603866408
61208,정진호,두산,2019,0.0
61214,이현호,두산,2019,0.0
61268,양현,키움,2019,0.0
61295,강동연,두산,2019,0.0
61329,윤지웅,NC,2019,0.0
61353,고종욱,SK,2019,0.0
61365,김대우,삼성,2019,0.0
61396,박정준,두산,2019,0.0
61404,김헌곤,삼성,2019,0.0
61456,윤영삼,키움,2019,0.0
61457,임현준,삼성,2019,0.0
61554,김민하,한화,2019,0.0514142479053151
61566,허일,롯데,2019,0.44319160792916135
61591,김사훈,롯데,2019,0.0
61643,홍건희,KIA,2019,0.0
61700,강경학,한화,2019,1.4218332585381102
61743,오준혁,SK,2019,0.0
61869,정진기,SK,2019,0.1623261801753929
61895,서진용,SK,2019,0.0
61962,김정후,LG,2019,0.0
62025,이원재,NC,2019,0.8826755490431152
62056,정영일,SK,2019,0.0
62164,서상우,LG,2019,0.0
62234,류지혁,두산,2019,1.7792563170345945
62242,윤명준,두산,2019,0.0
62244,박세혁,두산,2019,0.0
62265,유민상,KIA,2019,0.0
62353,박정음,키움,2019,0.0
62356,김규민,키움,2019,0.0
62360,김동준,키움,2019,0.0
62363,한현희,키움,2019,0.0
62404,구자욱,삼성,2019,0.0
62409,박찬도,삼성,2019,0.0
62415,박해민,삼성,2019,0.09951179116332483
62499,이현동,삼성,2019,0.0
62528,김원중,롯데,2019,0.0
62537,윤수강,NC,2019,0.0
62556,신본기,롯데,2019,0.27150178008585035
62558,김준태,롯데,2019,0.0
62595,정태승,롯데,2019,0.0
62611,임준섭,한화,2019,0.0
62648,김윤동,KIA,2019,0.0
62655,홍성민,롯데,2019,0.0
62668,윤해진,KIA,2019,0.0
62698,소사,SK,2019,0.0
62700,하주석,한화,2019,0.0
62754,임기영,KIA,2019,0.0
62797,양성우,한화,2019,0.0
62802,박승욱,KT,2019,1.6485999083501572
62864,김민식,KIA,2019,0.0
62869,문승원,SK,2019,0.0
62884,최항,SK,2019,0.48597970736897755
62893,최정민,KIA,2019,0.74959525725948
62895,한동민,SK,2019,0.0
62907,박민우,NC,2019,0.0
62908,황윤호,KIA,2019,1.388866406577832
62920,노성호,NC,2019,0.0
62921,박헌욱,NC,2019,0.0
62925,강진성,NC,2019,0.0
62929,이민호,NC,2019,0.0
62931,노진혁,NC,2019,0.9788571430733165
62934,김성욱,NC,2019,0.0
62937,신재영,키움,2019,0.0
62947,나성범,NC,2019,0.0
62951,이형범,두산,2019,0.0
63088,김진곤,KT,2019,0.0
63103,유원석,LG,2019,0.0
63104,조근종,KT,2019,0.0
63111,류제국,LG,2019,0.0
63123,강승호,SK,2019,1.028524127856421
63145,배재준,LG,2019,0.0
63202,장승현,두산,2019,0.0
63248,함덕주,두산,2019,0.0
63257,김인태,두산,2019,0.0
63260,이우성,KIA,2019,0.0
63342,조상우,키움,2019,0.0
63348,조덕길,키움,2019,0.0
63440,이흥련,두산,2019,0.0
63448,김영환,KT,2019,0.863120568566631
63450,정현,SK,2019,1.2041635474257073
63512,박진형,롯데,2019,0.0
63543,구승민,롯데,2019,0.0
63558,정준혁,롯데,2019,0.0
63559,백동훈,두산,2019,0.0
63593,조홍석,롯데,2019,0.0
63628,고영창,KIA,2019,0.0
63636,고장혁,KIA,2019,0.6819353204567526
63638,박준표,KIA,2019,0.0
63700,장운호,한화,2019,0.0
63703,박한결,한화,2019,0.0
63704,노수광,SK,2019,0.0
63722,한승택,KIA,2019,0.0
63749,이충호,한화,2019,0.0
63765,김종수,한화,2019,0.0
63791,송창현,한화,2019,0.0
63895,최민재,SK,2019,0.0
63903,유영준,NC,2019,0.7219280948873623
63920,김준완,NC,2019,0.0
63936,윤강민,NC,2019,0.0
63950,장현식,NC,2019,0.0
63959,임정호,NC,2019,0.0
63961,윤호솔,한화,2019,0.0
63963,권희동,NC,2019,0.0
63991,박진우,NC,2019,0.0
64004,김민혁,KT,2019,0.0
64006,심우준,KT,2019,0.3905855913745004
64007,문상철,KT,2019,0.0
64011,안승한,KT,2019,0.0
64012,송민섭,KT,2019,0.0
64014,김병희,KT,2019,0.0
64021,박세웅,롯데,2019,0.0
64022,안중열,롯데,2019,0.0
64029,류희운,KT,2019,0.0
64047,조현우,KT,2019,0.0
64051,이영준,키움,2019,0.0
64086,신성현,두산,2019,1.400159568021476
64155,임지섭,LG,2019,0.0
64164,류형우,LG,2019,0.9575534837147482
64166,배정대,KT,2019,0.0
64260,김경호,두산,2019,0.0
64266,이성곤,삼성,2019,0.0
64300,김하성,키움,2019,0.7619792324769933
64340,임지열,키움,2019,0.6500224216483541
64346,임병욱,키움,2019,0.0
64407,김호재,삼성,2019,1.554766099618611
64410,백승민,삼성,2019,0.0
64468,박계범,삼성,2019,1.4741524465050648
64469,송준석,삼성,2019,0.0
64493,최선호,삼성,2019,0.0
64499,김재현,삼성,2019,1.3346791410515948
64501,배성근,롯데,2019,1.4207599795921877
64504,오윤석,롯데,2019,1.1260386129921967
64554,문동욱,한화,2019,0.0
64560,이창진,KIA,2019,0.3339257941022714
64565,이인복,롯데,2019,0.0
64615,차명진,KIA,2019,0.0
64646,박찬호,KIA,2019,1.2102695112370594
64657,박준태,KIA,2019,0.0
64706,이창열,한화,2019,1.3709505944546687
64717,지성준,한화,2019,0.0
64718,최영환,롯데,2019,0.0
64724,박준혁,한화,2019,0.0
64759,서균,한화,2019,0.0
64760,황영국,한화,2019,0.0
64768,조영우,SK,2019,0.0
64793,김민수,삼성,2019,0.0
64803,임재현,SK,2019,0.0
64805,이승진,SK,2019,0.0
64868,조용호,KT,2019,0.0
64893,박민호,SK,2019,0.0
64906,강민국,KT,2019,1.1372040777249637
64984,김태진,NC,2019,1.1708636464196218
64995,배재환,NC,2019,0.0
65042,홍성무,NC,2019,0.0
65048,김민수,KT,2019,0.0
65056,엄상백,KT,2019,0.0
65058,정성곤,KT,2019,0.0
65060,주권,KT,2019,0.0
65062,김재윤,KT,2019,0.0
65067,조무근,롯데,2019,0.0
65109,백승현,LG,2019,1.5483463057483293
65117,이상규,LG,2019,
65132,김재성,LG,2019,0.0
65136,박지규,LG,2019,0.7642045065086203
65207,신민재,LG,2019,0.9660136648788968
65304,김은성,키움,2019,0.828055725379504
65320,최원태,키움,2019,0.0
65343,김택형,SK,2019,0.0
65357,송성문,키움,2019,1.0389101606838265
65398,임규빈,키움,2019,0.0
65399,허정협,키움,2019,0.0
65464,최정용,KIA,2019,1.002329251086288
65496,홍정우,삼성,2019,0.0
65509,차재용,롯데,2019,0.0
65515,강로한,롯데,2019,1.5659437096573599
65516,배제성,KT,2019,0.0
65543,린드블럼,두산,2019,0.0
65546,레일리,롯데,2019,0.0
65586,전병우,롯데,2019,1.4936606896881859
65610,황대인,KIA,2019,0.24988229283318544
65616,이민우,KIA,2019,0.0
65618,황인준,KIA,2019,0.0
65639,박정수,KIA,2019,0.0
65643,문경찬,KIA,2019,0.0
65665,이준영,KIA,2019,0.0
65764,김민우,한화,2019,0.0
65769,김범수,한화,2019,0.0
65827,조한욱,KT,2019,0.0
65869,이현석,SK,2019,0.0
65898,김웅빈,키움,2019,0.934068055375491
65905,최승민,NC,2019,0.0
65933,구창모,NC,2019,0.0
65964,이우석,NC,2019,0.0
66018,김선기,키움,2019,0.0
66052,남태혁,SK,2019,0.0
66064,김태오,KT,2019,0.0
66108,홍창기,LG,2019,0.0
66145,김대현,LG,2019,0.0
66203,서예일,두산,2019,1.3995812306460644
66291,이영하,두산,2019,0.0
66354,주효상,키움,2019,0.0
66409,이성규,삼성,2019,1.3631794977549192
66444,이케빈,SK,2019,0.0
66451,최충연,삼성,2019,0.0
66462,김성훈,삼성,2019,1.5060258328704632
66492,김승현,삼성,2019,0.0
66504,이찬건,롯데,2019,0.0
66508,나경민,롯데,2019,0.0
66606,최원준,KIA,2019,1.2477907835558377
66609,전상현,KIA,2019,0.0
66615,류승현,KIA,2019,1.390541321257508
66657,이진영,KIA,2019,0.0
66662,신범수,KIA,2019,0.0
66702,이동훈,한화,2019,0.0
66704,김태연,한화,2019,1.0529815751302696
66706,장진혁,한화,2019,0.0
66715,김인환,한화,2019,0.0
66741,김재영,한화,2019,0.0
66838,김동엽,삼성,2019,0.0
66859,김주한,SK,2019,0.0
66864,안상현,SK,2019,0.5941964666806004
66917,김찬형,NC,2019,0.508098227179035
66920,최성영,NC,2019,0.0
66960,정수민,NC,2019,0.0
67006,안치영,KT,2019,0.8904916402194913
67008,이대은,KT,2019,0.0
67025,로하스,KT,2019,0.027460072977490715
67048,이정현,KT,2019,0.0
67066,이종혁,KT,2019,0.0
67116,오석주,LG,2019,0.0
67119,고우석,LG,2019,0.0
67123,전준호,LG,2019,0.0
67202,박유연,두산,2019,0.0
67207,이유찬,두산,2019,0.884963636383153
67263,최원준,두산,2019,0.0
67266,박치국,두산,2019,0.0
67304,김혜성,키움,2019,1.1656287629926565
67313,브리검,키움,2019,0.0
67341,이정후,키움,2019,0.0
67365,양기현,키움,2019,0.0
67421,최지광,삼성,2019,0.0
67443,장지훈,삼성,2019,0.0
67450,러프,삼성,2019,0.0
67467,김시현,삼성,2019,0.0
67504,김민수,롯데,2019,0.0
67539,나종덕,롯데,2019,0.0
67588,윤성빈,롯데,2019,
67603,이승호,키움,2019,0.0
67604,강이준,KIA,2019,0.0
67640,유승철,KIA,2019,0.0
67644,이정훈,KIA,2019,0.0
67646,박진태,KIA,2019,0.0
67703,박상원,한화,2019,0.0
67737,김진영,한화,2019,0.0
67762,김성훈,한화,2019,0.0
67828,김성민,키움,2019,0.0
67863,이원준,SK,2019,0.0
67872,로맥,SK,2019,0.3145264550608379
67962,소이현,NC,2019,0.0
68036,최건,KT,2019,0.0
68043,김민,KT,2019,0.0
68050,강백호,KT,2019,0.07840289757124601
68069,고명성,KT,2019,1.3385281584516824
68135,윌슨,LG,2019,0.0
68200,김민규,두산,2019,0.0
68205,전민재,두산,2019,0.0
68240,후랭코프,두산,2019,0.0
68249,박신지,두산,2019,
68330,예진원,키움,2019,0.0
68341,안우진,키움,2019,0.0
68345,샌즈,키움,2019,0.5587402656241955
68362,추재현,키움,2019,0.0
68403,김윤수,삼성,2019,0.0
68407,공민규,삼성,2019,0.0
68419,최채흥,삼성,2019,0.0
68501,최하늘,롯데,2019,0.0
68518,정보근,롯데,2019,0.0
68525,한동희,롯데,2019,0.5709929600768897
68529,이승헌,롯데,2019,0.0
68556,정성종,롯데,2019,0.0
68614,오정환,KIA,2019,1.2671793572168097
68616,김승범,KIA,2019,0.0
68639,하준영,KIA,2019,0.0
68646,한준수,KIA,2019,0.0
68700,이원석,한화,2019,0.0
68701,김진욱,한화,2019,0.0
68703,박주홍,한화,2019,0.0
68730,호잉,한화,2019,0.0
68743,정은원,한화,2019,0.0
68815,산체스,SK,2019,0.0
68830,김정우,SK,2019,0.0
68868,최준우,SK,2019,0.17203694935311378
68900,김영규,NC,2019,0.0
68901,이인혁,NC,2019,0.0
68906,김철호,NC,2019,0.0
68912,김형준,NC,2019,0.0
69032,쿠에바스,KT,2019,0.0
69041,손동현,KT,2019,0.0
69045,알칸타라,KT,2019,0.0
69047,전용주,KT,2019,0.0
69054,이상동,KT,2019,0.0
69056,박민석,KT,2019,0.9182958340544896
69068,이선우,KT,2019,0.0
69100,구본혁,LG,2019,1.2265218728365088
69103,켈리,LG,2019,0.0
69111,한선태,LG,2019,0.0
69150,조셉,LG,2019,0.0
69158,강정현,LG,2019,0.0
69159,정우영,LG,2019,0.0
69165,페게로,LG,2019,0.6990410399425901
69168,이상영,LG,2019,0.0
69203,송승환,두산,2019,0.0
69207,김태근,두산,2019,0.0
69209,페르난데스,두산,2019,0.0
69238,김대한,두산,2019,0.0
69306,김주형,키움,2019,1.4591479170272446
69328,박주성,키움,2019,0.0
69343,요키시,키움,2019,0.0
69360,조영건,키움,2019,
69399,윤정현,키움,2019,0.0
69405,윌리엄슨,삼성,2019,0.0
69413,맥과이어,삼성,2019,0.0
69418,박승규,삼성,2019,0.0
69435,헤일리,삼성,2019,0.0
69439,라이블리,삼성,2019,0.0
69442,김도환,삼성,2019,0.0
69446,원태인,삼성,2019,0.0
69453,이학주,삼성,2019,0.03111577966165851
69508,신용수,롯데,2019,1.021476977104598
69516,김현수,롯데,2019,0.0
69517,고승민,롯데,2019,0.0
69530,아수아헤,롯데,2019,0.0
69539,서준원,롯데,2019,0.0
69550,톰슨,롯데,2019,0.0
69569,윌슨,롯데,2019,0.8871180047062235
69594,박진,롯데,2019,0.0
69605,해즐베이커,KIA,2019,0.0
69620,김기훈,KIA,2019,0.0
69636,오선우,KIA,2019,0.24988229283318544
69640,터너,KIA,2019,0.0
69645,장지수,KIA,2019,0.0
69646,양승철,KIA,2019,0.0
69652,터커,KIA,2019,0.0
69656,윌랜드,KIA,2019,0.0
69727,변우혁,한화,2019,0.11124104948299228
69737,노시환,한화,2019,1.4891117388830517
69744,서폴드,한화,2019,0.0
69745,김이환,한화,2019,0.0
69748,채드벨,한화,2019,0.0
69762,박윤철,한화,2019,0.0
69766,유장혁,한화,2019,0.0
69802,최경모,SK,2019,0.9996734260048917
69813,하재훈,SK,2019,0.0
69825,김창평,SK,2019,0.2030739299866456
69839,백승건,SK,2019,0.0
69861,다익손,롯데,2019,0.0
69901,스몰린스키,NC,2019,0.0
69934,버틀러,NC,2019,0.0
69940,루친스키,NC,2019,0.0
69950,베탄코트,NC,2019,1.556405336559743
69953,프리드릭,NC,2019,0.0
69962,송명기,NC,2019,0.0
69969,전사민,NC,2019,0.0
69974,배민서,NC,2019,0.0
70410,김주찬,KIA,2019,0.49322702954135617
70425,배영수,두산,2019,0.0
70756,이범호,KIA,2019,0.9182958340544896
