선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김동명,77462,삼성,0.500,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.500,0.500,1.000,0,0.000,0.000,0,1,0,-,0,-,3.50,0.000,0.4,0.350
백상원,60456,삼성,0.500,5,4,4,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0.750,0.500,1.250,1,1.000,0.000,1,1,0,-,0,0.00,4.00,0.250,1.0,0.413
채태인,77463,삼성,0.381,94,342,299,52,114,15,0,11,162,53,0,0,38,1,5,70,9,0.542,0.459,1.001,35,0.410,0.571,26,78,37,2.11,0,0.54,3.92,0.161,65.4,0.342
이상훈,60724,삼성,0.357,15,35,28,7,10,1,0,2,17,2,1,0,3,0,3,6,1,0.607,0.471,1.078,2,0.167,0.000,3,6,6,1.00,0,0.50,3.80,0.250,7.1,0.364
박석민,74465,삼성,0.318,117,474,396,61,126,24,0,18,204,76,0,2,54,1,21,73,13,0.515,0.425,0.940,37,0.385,0.000,42,107,92,1.16,0,0.74,4.09,0.197,81.7,0.320
최형우,72443,삼성,0.305,128,573,511,80,156,28,0,29,271,98,0,8,47,1,7,91,5,0.530,0.366,0.896,40,0.329,0.000,57,116,156,0.74,0,0.52,4.02,0.225,98.2,0.297
김상수,79402,삼성,0.298,115,422,372,57,111,17,3,7,155,44,9,6,30,1,5,44,7,0.417,0.354,0.771,33,0.286,0.000,27,119,104,1.14,0,0.68,3.77,0.118,56.3,0.264
배영섭,79465,삼성,0.295,113,476,393,66,116,16,4,2,146,38,8,3,52,1,20,62,9,0.372,0.402,0.774,34,0.318,0.167,22,116,102,1.14,0,0.84,4.06,0.076,63.6,0.274
박한이,71432,삼성,0.284,112,466,394,56,112,12,3,6,148,55,18,2,51,0,1,74,5,0.376,0.366,0.742,31,0.333,1.000,21,121,89,1.36,0,0.69,3.90,0.091,56.7,0.259
정형식,79459,삼성,0.273,120,334,278,49,76,20,5,3,115,43,12,1,31,0,12,58,4,0.414,0.370,0.784,22,0.360,0.000,28,74,71,1.04,0,0.53,3.93,0.140,41.6,0.270
김태완,74158,삼성,0.272,83,189,162,19,44,10,0,6,72,19,0,3,22,1,2,31,5,0.444,0.360,0.804,10,0.290,0.455,16,39,51,0.76,0,0.71,4.08,0.173,26.2,0.273
진갑용,97202,삼성,0.271,101,204,181,22,49,9,0,6,76,36,4,2,12,0,5,28,5,0.420,0.330,0.750,12,0.345,0.174,15,52,54,0.96,0,0.43,3.77,0.149,24.8,0.254
성의준,62406,삼성,0.267,16,16,15,3,4,2,0,0,6,4,0,0,1,0,0,6,0,0.400,0.313,0.713,0,0.333,0.000,2,1,4,0.25,0,0.17,4.50,0.133,1.4,0.241
이승엽,95436,삼성,0.253,111,483,443,62,112,24,0,13,175,69,0,8,30,2,2,94,8,0.395,0.298,0.693,35,0.218,0.000,37,113,132,0.86,0,0.32,3.87,0.142,53.9,0.233
조동찬,72466,삼성,0.240,74,261,221,36,53,15,0,7,89,25,10,1,25,0,4,54,4,0.403,0.327,0.730,15,0.224,0.000,22,46,69,0.67,0,0.46,3.69,0.163,30.6,0.248
이지영,79456,삼성,0.239,113,294,268,27,64,4,1,0,70,18,10,1,14,0,1,38,6,0.261,0.278,0.539,15,0.195,0.091,5,104,63,1.65,0,0.37,3.44,0.022,19.1,0.190
신명철,71504,삼성,0.236,37,86,72,10,17,1,0,0,18,5,4,1,9,0,0,20,4,0.250,0.317,0.567,3,0.176,0.167,1,24,12,2.00,0,0.45,4.12,0.014,5.6,0.205
이정식,74402,삼성,0.235,11,17,17,3,4,0,0,1,7,4,0,0,0,0,0,4,1,0.412,0.235,0.647,1,0.200,0.000,1,6,3,2.00,0,0.00,3.88,0.176,1.5,0.209
우동균,78454,삼성,0.225,82,94,80,9,18,6,0,1,27,15,1,1,11,1,1,16,0,0.338,0.323,0.661,0,0.300,0.225,7,19,28,0.68,0,0.69,4.12,0.113,10.2,0.230
정병곤,61104,삼성,0.213,54,71,61,12,13,1,0,0,14,5,5,1,3,0,1,15,2,0.230,0.258,0.488,1,0.211,0.000,1,19,15,1.27,0,0.20,3.38,0.016,3.5,0.174
강봉규,70224,삼성,0.207,32,99,82,11,17,5,0,0,22,5,1,1,14,0,1,19,5,0.268,0.327,0.595,5,0.200,0.200,5,23,24,0.96,0,0.74,3.92,0.061,7.8,0.214
정현,63450,삼성,0.190,8,22,21,3,4,1,0,1,8,2,1,0,0,0,0,5,1,0.381,0.190,0.571,0,0.000,0.000,2,6,6,1.00,0,0.00,3.86,0.190,1.3,0.181
강명구,73409,삼성,0.190,55,63,58,22,11,0,1,0,13,6,0,0,4,0,1,4,4,0.224,0.254,0.478,2,0.192,0.000,1,32,11,2.91,0,1.00,3.35,0.034,3.7,0.170
모상기,76469,삼성,0.125,5,10,8,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0.125,0.300,0.425,0,0.000,0.000,0,0,4,0.00,0,0.67,4.20,0.000,0.4,0.166
김건한,71851,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김헌곤,61404,삼성,0.000,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,0.00,4.00,0.000,-0.3,0.000
박찬도,62409,삼성,0.000,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.000,0.500,0.500,0,0.000,0.000,0,1,0,-,0,-,2.00,0.000,0.3,0.225
박해민,62415,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배영수,70425,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신용운,72649,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
심창민,61411,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오승환,75421,삼성,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이동걸,77452,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이우선,79442,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조현근,75268,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
