선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김호재,64407,삼성,0.322,65,138,118,19,38,5,0,1,46,10,1,0,16,0,3,19,1,0.390,0.416,0.806,9,0.214,0.250,6,33,28,1.18,1,0.84,4.56,0.068,20.2,0.285
김동엽,66838,삼성,0.312,115,451,413,60,129,21,0,20,210,74,1,4,29,0,4,79,14,0.508,0.360,0.868,32,0.315,0.400,41,99,110,0.90,8,0.37,3.73,0.196,68.7,0.289
구자욱,62404,삼성,0.307,118,510,446,70,137,27,2,15,213,78,1,4,51,3,8,91,4,0.478,0.385,0.863,40,0.336,0.000,44,99,123,0.80,8,0.56,4.00,0.170,82.7,0.293
강한울,64610,삼성,0.305,34,122,105,13,32,3,0,1,38,10,5,1,11,0,0,24,3,0.362,0.368,0.730,6,0.375,0.333,4,38,12,3.17,2,0.46,4.25,0.057,14.2,0.256
김상수,79402,삼성,0.304,120,471,404,71,123,18,3,5,162,47,2,2,55,1,8,55,16,0.401,0.397,0.798,33,0.311,0.000,26,128,100,1.28,8,1.00,4.14,0.097,63.1,0.279
최영진,61197,삼성,0.297,58,118,101,15,30,3,0,1,36,11,1,1,13,0,2,16,3,0.356,0.385,0.741,7,0.172,0.357,4,34,22,1.55,2,0.81,3.58,0.059,13.9,0.262
박해민,62415,삼성,0.290,132,541,489,84,142,18,5,11,203,55,7,3,39,1,3,77,7,0.415,0.345,0.760,46,0.294,0.600,34,122,151,0.81,3,0.51,3.99,0.125,71.4,0.259
강민호,74540,삼성,0.287,119,393,355,46,102,14,0,19,173,61,0,3,31,2,4,54,17,0.487,0.349,0.836,26,0.303,0.143,33,91,111,0.82,5,0.57,3.81,0.200,55.3,0.279
김성윤,67449,삼성,0.286,9,9,7,1,2,1,0,0,3,0,0,0,1,0,1,1,0,0.429,0.444,0.873,0,0.000,0.500,1,2,2,1.00,0,1.00,3.33,0.143,1.4,0.307
이성곤,64266,삼성,0.281,62,154,139,16,39,7,0,5,61,18,2,2,11,0,0,38,3,0.439,0.329,0.768,9,0.196,0.250,12,35,29,1.21,1,0.29,3.69,0.158,20.2,0.258
살라디노,50468,삼성,0.280,44,163,132,26,37,8,0,6,63,27,0,1,23,0,7,41,3,0.477,0.411,0.888,12,0.394,0.000,14,28,27,1.04,3,0.56,4.28,0.197,27.2,0.304
송준석,64469,삼성,0.277,32,50,47,5,13,5,0,1,21,7,0,0,2,0,1,6,4,0.447,0.320,0.767,2,0.333,0.294,6,14,14,1.00,0,0.33,3.40,0.170,5.0,0.256
이원석,75566,삼성,0.268,121,467,403,46,108,17,0,13,164,74,1,12,49,1,2,82,7,0.407,0.341,0.748,27,0.336,0.000,30,87,138,0.63,4,0.60,4.07,0.139,61.6,0.255
박승규,69418,삼성,0.258,91,196,182,24,47,11,0,1,61,14,4,0,7,0,3,32,4,0.335,0.297,0.632,10,0.225,0.222,12,56,47,1.19,3,0.22,3.67,0.077,15.7,0.217
김헌곤,61404,삼성,0.248,97,283,254,26,63,8,0,3,80,34,1,3,22,0,3,31,7,0.315,0.312,0.627,15,0.333,0.250,11,82,81,1.01,2,0.71,3.91,0.067,25.4,0.219
