선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
박찬도,62409,삼성,0.500,28,8,8,8,4,0,0,0,4,3,0,0,0,0,0,2,0,0.500,0.500,1.000,1,0.500,0.000,0,1,1,1.00,1,0.00,4.13,0.000,2.1,0.350
진갑용,97202,삼성,0.412,11,17,17,2,7,0,0,0,7,4,0,0,0,0,0,1,0,0.412,0.412,0.824,1,0.667,0.333,0,6,3,2.00,0,0.00,3.24,0.000,2.6,0.288
최형우,72443,삼성,0.356,113,493,430,92,153,33,0,31,279,100,0,6,50,1,7,62,11,0.649,0.426,1.075,44,0.320,0.000,64,84,137,0.61,9,0.81,3.96,0.293,105.0,0.354
김태완,74158,삼성,0.347,65,108,95,14,33,7,0,2,46,15,1,0,8,0,4,17,4,0.484,0.421,0.905,9,0.412,0.346,9,22,23,0.96,0,0.47,4.00,0.137,16.8,0.310
박한이,71432,삼성,0.331,125,567,472,83,156,22,2,9,209,80,24,5,61,1,5,74,9,0.443,0.409,0.852,41,0.385,1.000,33,148,99,1.49,6,0.82,4.01,0.112,84.5,0.295
채태인,77463,삼성,0.317,124,541,492,69,156,38,1,14,238,99,0,6,41,1,2,91,8,0.484,0.368,0.852,45,0.362,0.000,53,146,105,1.39,14,0.45,3.87,0.167,83.1,0.287
박석민,74465,삼성,0.315,110,425,356,77,112,21,0,27,214,72,0,3,54,3,12,62,12,0.601,0.419,1.020,29,0.298,0.500,48,91,94,0.97,7,0.87,4.26,0.287,82.1,0.339
이승엽,95436,삼성,0.308,127,548,506,83,156,30,0,32,282,101,0,2,40,3,0,77,10,0.557,0.358,0.915,47,0.293,0.000,62,120,155,0.77,17,0.52,4.00,0.249,93.5,0.300
나바로,64440,삼성,0.308,125,602,500,118,154,27,1,31,276,98,0,5,96,1,1,71,7,0.552,0.417,0.969,46,0.407,0.000,59,110,170,0.65,4,1.35,4.12,0.244,114.7,0.326
박해민,62415,삼성,0.297,119,373,310,65,92,11,4,1,114,31,19,1,37,0,6,45,4,0.368,0.381,0.749,23,0.318,0.000,16,91,83,1.10,2,0.82,3.86,0.071,49.7,0.263
김상수,79402,삼성,0.288,128,493,427,74,123,20,8,5,174,63,10,8,41,1,7,77,7,0.407,0.354,0.761,35,0.312,0.000,33,99,136,0.73,5,0.53,4.03,0.119,71.6,0.261
이지영,79456,삼성,0.278,99,299,266,37,74,10,3,3,99,32,13,4,14,0,2,33,5,0.372,0.315,0.687,18,0.275,0.000,16,92,71,1.30,2,0.42,3.45,0.094,31.3,0.235
조동찬,72466,삼성,0.270,31,87,74,8,20,4,0,1,27,6,1,1,10,0,1,21,5,0.365,0.360,0.725,4,0.125,0.000,5,21,13,1.62,0,0.48,4.17,0.095,9.4,0.253
김헌곤,61404,삼성,0.260,76,143,123,17,32,5,3,3,52,20,1,0,13,0,6,20,1,0.423,0.359,0.782,8,0.382,0.182,11,35,36,0.97,0,0.65,4.05,0.163,19.0,0.267
우동균,78454,삼성,0.231,30,43,39,2,9,1,0,0,10,7,0,0,4,0,0,8,1,0.256,0.302,0.558,2,0.333,0.143,1,9,13,0.69,1,0.50,4.05,0.026,2.9,0.200
이흥련,63440,삼성,0.227,88,155,132,21,30,4,1,1,39,17,4,0,14,0,5,24,0,0.295,0.325,0.620,6,0.293,0.000,6,40,38,1.05,1,0.58,3.63,0.068,14.8,0.220
이영욱,78467,삼성,0.208,40,64,53,16,11,3,0,0,14,6,2,0,7,0,2,16,0,0.264,0.323,0.587,1,0.273,0.000,3,19,7,2.71,1,0.44,3.98,0.057,6.2,0.211
백상원,60456,삼성,0.182,31,26,22,7,4,0,0,0,4,2,0,1,3,0,0,3,0,0.182,0.269,0.451,0,0.222,0.250,0,11,5,2.20,1,1.00,4.12,0.000,1.7,0.167
정형식,79459,삼성,0.170,52,121,106,9,18,2,0,1,23,6,1,1,12,0,1,24,2,0.217,0.258,0.475,2,0.107,0.000,3,24,41,0.59,2,0.50,3.85,0.047,6.4,0.170
김재현,64499,삼성,0.143,8,8,7,0,1,0,0,0,1,1,0,0,0,0,1,4,1,0.143,0.250,0.393,0,0.000,0.000,0,2,0,-,0,0.00,4.00,0.000,-0.1,0.148
강명구,73409,삼성,0.000,21,4,4,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,0.00,5.75,0.000,-0.2,0.000
권혁,72447,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김건한,71851,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김기태,76461,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김정혁,61463,삼성,0.000,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000,0.000,0.000,0,0.000,0.000,0,2,2,1.00,0,0.00,3.80,0.000,-0.8,0.000
김희석,64492,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
문선엽,60464,삼성,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,4.50,0.000,-0.2,0.000
박근홍,74630,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
백정현,77446,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.000
밴덴헐크,63432,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
심창민,61411,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
안지만,72463,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
