선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김헌곤,61404,삼성,0.297,114,467,411,57,122,20,1,5,159,46,5,6,37,1,8,41,18,0.387,0.361,0.748,33,0.313,0.000,26,138,116,1.19,1,0.90,3.90,0.090,54.5,0.259
러프,67450,삼성,0.292,133,568,472,80,138,35,2,22,243,101,0,9,80,6,7,87,18,0.515,0.396,0.911,39,0.317,0.000,59,129,127,1.02,10,0.92,4.08,0.222,93.5,0.307
박찬도,62409,삼성,0.281,30,34,32,10,9,1,0,0,10,2,0,0,2,1,0,10,0,0.313,0.324,0.637,2,0.111,0.500,1,8,5,1.60,0,0.20,3.65,0.031,2.8,0.224
윌리엄슨,69405,삼성,0.273,40,168,154,19,42,7,1,4,63,15,0,1,13,0,0,50,2,0.409,0.327,0.736,13,0.233,0.000,12,28,35,0.80,3,0.26,3.88,0.136,20.1,0.249
김상수,79402,삼성,0.271,129,543,468,76,127,20,2,5,166,38,6,4,50,1,15,67,14,0.355,0.358,0.713,36,0.228,0.250,27,145,133,1.09,4,0.75,3.95,0.083,63.8,0.250
구자욱,62404,삼성,0.267,122,526,475,66,127,27,6,15,211,71,0,6,38,2,7,88,5,0.444,0.327,0.771,32,0.302,0.500,48,110,156,0.71,9,0.43,3.65,0.177,71.3,0.258
이학주,69453,삼성,0.262,118,436,385,43,101,14,3,7,142,36,5,4,32,0,10,89,3,0.369,0.332,0.701,28,0.232,0.250,24,81,118,0.69,10,0.36,3.71,0.106,51.5,0.242
박한이,71432,삼성,0.257,30,85,74,6,19,3,0,2,28,13,1,1,9,0,0,17,0,0.378,0.333,0.711,3,0.217,0.250,5,16,23,0.70,2,0.53,4.01,0.122,10.4,0.244
박계범,64468,삼성,0.256,58,204,168,26,43,8,1,4,65,25,6,3,22,0,5,45,7,0.387,0.354,0.741,9,0.255,0.000,13,40,43,0.93,1,0.49,4.10,0.131,24.5,0.256
이성규,66409,삼성,0.256,16,46,43,3,11,2,0,2,19,7,0,0,2,0,1,16,1,0.442,0.304,0.746,1,0.300,0.667,4,8,8,1.00,1,0.13,3.93,0.186,5.3,0.247
