선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
채상병,72742,삼성,0.355,17,34,31,5,11,2,0,1,16,5,0,1,1,0,1,6,0,0.516,0.382,0.898,4,0.364,0.333,3,6,9,0.67,0,0.17,3.47,0.161,6.1,0.301
박석민,74465,삼성,0.303,112,457,356,58,108,18,0,15,171,64,5,5,76,4,15,84,14,0.480,0.440,0.920,26,0.330,0.000,33,85,84,1.01,0,0.90,4.42,0.177,76.4,0.318
박한이,71432,삼성,0.301,128,470,379,64,114,21,2,11,172,63,10,5,73,2,3,54,10,0.454,0.413,0.867,30,0.313,0.400,34,143,73,1.96,0,1.35,4.08,0.153,72.6,0.299
조동찬,72466,삼성,0.292,95,377,332,61,97,20,2,9,148,51,9,1,28,2,7,75,3,0.446,0.359,0.805,26,0.289,0.333,31,77,84,0.92,0,0.37,3.84,0.154,56.4,0.273
채태인,77463,삼성,0.292,102,396,356,48,104,13,0,14,159,54,2,3,33,3,2,94,6,0.447,0.353,0.800,26,0.294,0.000,27,89,72,1.24,0,0.35,3.92,0.154,54.2,0.271
배영섭,79465,삼성,0.292,11,26,24,5,7,2,0,0,9,3,0,0,2,0,0,6,1,0.375,0.346,0.721,2,0.250,0.333,2,9,2,4.50,0,0.33,3.81,0.083,2.9,0.249
신명철,71504,삼성,0.280,125,476,397,56,111,22,1,9,162,57,13,6,56,2,4,82,14,0.408,0.369,0.777,28,0.264,0.167,32,101,109,0.93,0,0.68,3.81,0.128,61.4,0.268
최형우,72443,삼성,0.279,121,506,420,71,117,29,1,24,220,97,2,5,71,5,8,91,13,0.524,0.389,0.913,26,0.309,0.500,54,98,119,0.82,0,0.78,4.27,0.245,84.2,0.306
조영훈,75441,삼성,0.275,67,159,138,22,38,6,1,6,64,17,3,2,15,2,1,36,1,0.464,0.346,0.810,8,0.136,0.231,13,32,34,0.94,0,0.42,3.81,0.188,23.4,0.272
이영욱,78467,삼성,0.272,120,479,408,68,111,19,2,4,146,42,9,4,51,2,7,86,4,0.358,0.360,0.718,32,0.260,1.000,25,141,74,1.91,0,0.59,3.68,0.086,59.8,0.252
오정복,79453,삼성,0.271,100,263,221,39,60,10,1,7,93,36,9,4,25,0,4,40,4,0.421,0.350,0.771,15,0.313,0.318,18,54,71,0.76,0,0.63,3.88,0.149,33.6,0.263
강명구,73409,삼성,0.270,55,70,63,17,17,5,0,0,22,9,4,0,2,1,1,10,3,0.349,0.303,0.652,1,0.240,0.385,5,23,13,1.77,0,0.20,3.47,0.079,5.7,0.224
진갑용,97202,삼성,0.263,100,320,259,36,68,8,0,10,106,28,13,1,45,2,2,57,7,0.409,0.375,0.784,19,0.187,0.000,18,69,66,1.05,0,0.79,3.99,0.147,41.6,0.271
이정식,74402,삼성,0.258,50,104,93,12,24,3,0,1,30,7,5,0,6,0,0,22,4,0.323,0.303,0.626,4,0.115,0.250,4,34,13,2.62,0,0.27,3.86,0.065,8.3,0.217
김상수,79402,삼성,0.245,101,338,282,37,69,7,3,0,82,22,12,1,31,0,12,45,10,0.291,0.344,0.635,22,0.241,0.000,10,101,68,1.49,0,0.69,3.67,0.046,33.4,0.228
양준혁,93410,삼성,0.239,64,175,142,10,34,6,0,1,43,20,0,2,28,2,3,20,3,0.303,0.371,0.674,8,0.297,0.240,7,48,42,1.14,0,1.40,3.59,0.063,19.1,0.243
강봉규,70224,삼성,0.237,89,279,232,38,55,12,0,4,79,26,4,1,40,0,2,44,8,0.341,0.353,0.694,12,0.250,0.100,16,81,53,1.53,0,0.91,4.11,0.103,30.9,0.244
박진만,96307,삼성,0.237,46,161,131,14,31,5,1,1,41,14,3,2,24,0,1,27,1,0.313,0.354,0.667,6,0.179,0.000,7,29,46,0.63,0,0.89,3.96,0.076,17.4,0.238
손주인,72456,삼성,0.192,27,32,26,2,5,3,0,0,8,3,2,0,3,1,1,4,0,0.308,0.300,0.608,0,0.286,0.500,3,10,7,1.43,0,0.75,3.25,0.115,2.3,0.212
현재윤,72427,삼성,0.192,53,92,78,4,15,1,0,1,19,7,3,0,10,1,1,14,2,0.244,0.292,0.536,2,0.208,0.000,2,24,25,0.96,0,0.71,3.70,0.051,5.8,0.192
임익준,77464,삼성,0.175,64,67,63,10,11,0,0,0,11,5,3,1,0,0,0,16,3,0.175,0.172,0.347,4,0.125,0.000,0,25,12,2.08,0,0.00,3.36,0.000,-0.2,0.121
권오준,99445,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
권혁,72447,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김효남,76454,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤성환,74454,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
장원삼,76355,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정현욱,96462,삼성,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정형식,79459,삼성,0.000,7,3,2,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.333,0.333,0,0.000,0.000,0,0,0,-,0,0.50,5.33,0.000,-0.2,0.150
