선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
박한이,71432,삼성,0.316,104,442,370,57,117,17,2,4,150,41,5,3,63,1,1,37,6,0.405,0.414,0.819,32,0.342,0.200,23,128,91,1.41,0,1.70,4.02,0.089,63.8,0.288
김우석,72108,삼성,0.300,8,13,10,2,3,2,0,0,5,1,1,0,2,0,0,2,0,0.500,0.417,0.917,0,0.250,0.000,2,2,3,0.67,0,1.00,4.23,0.200,2.2,0.313
크루즈,77725,삼성,0.282,43,181,156,21,44,8,0,2,58,21,0,2,20,1,3,25,9,0.372,0.370,0.742,14,0.419,0.000,10,55,34,1.62,0,0.80,3.54,0.090,20.7,0.260
김창희,97644,삼성,0.282,103,264,227,29,64,13,0,1,80,19,4,0,27,0,6,35,9,0.352,0.373,0.725,17,0.226,0.250,14,78,50,1.56,0,0.77,3.90,0.070,28.9,0.256
진갑용,97202,삼성,0.279,105,313,272,34,76,7,0,11,116,45,6,4,30,3,1,41,6,0.426,0.349,0.775,19,0.263,0.000,18,84,75,1.12,0,0.73,3.85,0.147,41.5,0.264
박석민,74465,삼성,0.279,126,499,416,65,116,27,1,14,187,64,8,2,61,1,12,84,15,0.450,0.385,0.835,29,0.301,0.000,42,113,105,1.08,0,0.73,3.94,0.171,69.6,0.286
양준혁,93410,삼성,0.278,114,443,385,49,107,16,2,8,151,49,2,2,46,4,7,37,10,0.392,0.364,0.756,24,0.309,0.250,26,111,132,0.84,0,1.24,3.56,0.114,54.9,0.262
강봉규,70224,삼성,0.276,81,160,134,27,37,8,0,3,54,14,3,1,19,0,3,28,3,0.403,0.376,0.779,7,0.250,0.294,11,43,27,1.59,0,0.68,4.08,0.127,20.2,0.270
최형우,72443,삼성,0.276,126,440,384,68,106,24,0,19,187,71,0,2,48,2,6,76,9,0.487,0.364,0.851,24,0.336,0.100,43,92,112,0.82,0,0.63,4.00,0.211,66.6,0.286
김동현,78413,삼성,0.269,14,30,26,6,7,1,1,0,10,2,2,0,0,0,2,3,1,0.385,0.321,0.706,2,0.500,0.000,2,7,9,0.78,0,0.00,3.30,0.115,2.6,0.241
채태인,77463,삼성,0.266,68,270,248,32,66,12,1,10,110,42,0,1,19,2,2,55,6,0.444,0.322,0.766,15,0.327,0.000,23,70,58,1.21,0,0.35,3.89,0.177,33.7,0.256
현재윤,72427,삼성,0.248,67,138,125,9,31,8,1,2,47,19,4,3,6,0,0,13,0,0.376,0.276,0.652,7,0.333,0.000,11,42,42,1.00,0,0.46,3.37,0.128,14.8,0.218
박진만,96307,삼성,0.244,104,391,332,28,81,12,3,5,114,38,9,3,44,0,3,50,9,0.343,0.335,0.678,20,0.247,0.000,20,84,120,0.70,0,0.88,3.91,0.099,40.2,0.237
