선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
최형우,72443,삼성,0.400,4,6,5,0,2,2,0,0,4,0,1,0,0,0,0,0,0,0.800,0.400,1.200,0,0.000,0.000,2,2,1,2.00,0,-,2.83,0.400,1.2,0.380
마해영,95549,삼성,0.323,133,596,532,92,172,40,2,33,315,116,0,6,46,5,12,74,14,0.592,0.386,0.978,53,0.313,0.000,75,142,150,0.95,0,0.62,3.54,0.269,110.6,0.322
이승엽,95436,삼성,0.323,133,617,511,123,165,42,2,47,352,126,0,2,89,5,15,109,11,0.689,0.436,1.125,47,0.331,0.000,91,103,136,0.76,0,0.82,4.13,0.366,136.1,0.368
김한수,94450,삼성,0.311,127,541,486,69,151,23,1,17,227,76,2,4,35,2,14,61,15,0.467,0.371,0.838,44,0.287,0.000,41,153,125,1.22,0,0.57,3.69,0.156,79.0,0.284
강동우,98420,삼성,0.288,130,521,466,75,134,23,3,9,190,49,7,1,46,0,1,76,9,0.408,0.352,0.760,36,0.330,0.000,35,150,107,1.40,0,0.61,3.97,0.120,65.0,0.260
조동찬,72466,삼성,0.286,5,7,7,2,2,0,0,1,5,1,0,0,0,0,0,2,0,0.714,0.286,1.000,1,0.000,0.000,1,2,1,2.00,0,0.00,2.57,0.429,1.5,0.307
브리또,70834,삼성,0.283,128,545,481,89,136,29,0,25,240,90,4,4,35,3,21,84,10,0.499,0.355,0.854,40,0.286,0.000,54,114,151,0.75,0,0.42,3.61,0.216,82.4,0.285
진갑용,97202,삼성,0.281,133,517,462,58,130,29,1,18,215,86,1,5,41,4,8,56,13,0.465,0.347,0.812,34,0.358,0.000,48,134,147,0.91,0,0.73,3.78,0.184,71.5,0.272
김종훈,94539,삼성,0.280,105,229,193,29,54,10,1,3,75,22,6,1,26,1,3,43,7,0.389,0.372,0.761,13,0.275,0.205,14,68,29,2.34,0,0.60,4.00,0.109,27.7,0.265
양준혁,93410,삼성,0.276,132,437,391,60,108,23,2,14,177,50,0,1,39,3,5,56,9,0.453,0.349,0.802,27,0.237,0.214,39,107,121,0.88,0,0.70,3.73,0.176,58.5,0.270
박한이,71432,삼성,0.272,133,586,504,89,137,24,2,10,195,47,14,2,60,3,6,79,15,0.387,0.355,0.742,39,0.242,0.000,36,168,122,1.38,0,0.76,3.96,0.115,67.0,0.257
장영균,99459,삼성,0.250,5,6,4,1,1,1,0,0,2,0,0,0,1,0,1,1,0,0.500,0.500,1.000,0,0.000,0.000,1,1,1,1.00,0,1.00,4.17,0.250,1.1,0.350
박정환,70408,삼성,0.234,119,372,316,49,74,12,2,9,117,36,13,2,35,0,6,79,9,0.370,0.320,0.690,14,0.133,0.500,23,100,65,1.54,0,0.44,3.98,0.136,39.2,0.237
