선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
백상원,60456,삼성,0.500,4,8,6,1,3,0,0,0,3,2,0,0,2,0,0,0,0,0.500,0.625,1.125,1,1.000,0.000,0,1,2,0.50,0,-,4.88,0.000,1.9,0.406
이지영,79456,삼성,0.343,90,203,178,31,61,10,0,2,77,19,6,0,15,1,4,27,3,0.433,0.406,0.839,15,0.250,0.217,12,65,25,2.60,0,0.56,3.49,0.090,29.3,0.291
송준석,64469,삼성,0.333,4,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.000,0.500,0,0,1,0.00,0,0.00,5.00,0.000,0.3,0.233
구자욱,62404,삼성,0.333,116,529,478,100,159,26,5,20,255,84,1,2,43,2,5,110,4,0.533,0.392,0.925,50,0.378,0.000,51,94,117,0.80,9,0.39,4.05,0.201,94.4,0.310
러프,67450,삼성,0.330,137,597,506,97,167,32,4,33,306,125,0,8,65,0,18,107,17,0.605,0.419,1.024,52,0.366,0.000,69,114,126,0.90,9,0.61,4.12,0.275,117.2,0.340
이원석,75566,삼성,0.301,128,543,479,74,144,30,1,20,236,93,0,5,52,1,7,103,10,0.493,0.374,0.867,39,0.302,0.000,51,98,139,0.71,5,0.50,4.05,0.192,84.8,0.292
김헌곤,61404,삼성,0.300,141,586,513,77,154,26,2,11,217,71,5,4,54,1,10,70,13,0.423,0.375,0.798,46,0.319,0.000,39,162,131,1.24,4,0.77,3.91,0.123,80.9,0.275
박해민,62415,삼성,0.299,144,649,576,114,172,30,10,9,249,68,8,6,56,0,3,99,9,0.432,0.360,0.792,53,0.339,0.400,49,144,167,0.86,8,0.57,4.10,0.134,91.9,0.270
최영진,61197,삼성,0.294,61,140,126,13,37,7,0,4,56,18,2,2,10,0,0,30,6,0.444,0.341,0.785,10,0.211,0.167,11,36,25,1.44,1,0.33,3.68,0.151,16.6,0.264
박한이,71432,삼성,0.284,114,392,342,47,97,16,0,10,143,43,6,1,43,2,0,91,9,0.418,0.363,0.781,24,0.289,0.222,26,81,74,1.09,3,0.47,4.19,0.135,50.3,0.268
최원제,77466,삼성,0.273,8,13,11,1,3,0,0,0,3,0,0,0,1,0,1,5,0,0.273,0.385,0.658,1,0.000,0.250,0,0,3,0.00,0,0.20,4.46,0.000,1.4,0.242
강민호,74540,삼성,0.269,129,477,427,46,115,14,0,22,195,71,0,7,29,5,14,96,11,0.457,0.331,0.788,32,0.225,0.273,36,122,101,1.21,10,0.30,3.68,0.187,65.1,0.263
김상수,79402,삼성,0.263,122,499,453,63,119,13,1,10,164,50,8,3,27,0,8,91,11,0.362,0.314,0.676,32,0.200,0.000,24,132,114,1.16,5,0.30,3.94,0.099,50.1,0.232
강한울,64610,삼성,0.259,83,209,193,20,50,5,2,0,59,8,3,0,12,0,1,34,1,0.306,0.306,0.612,8,0.170,0.250,7,69,40,1.73,2,0.35,4.15,0.047,17.5,0.214
백승민,64410,삼성,0.258,14,32,31,3,8,2,0,0,10,5,0,0,1,0,0,9,1,0.323,0.281,0.604,2,0.182,0.333,2,7,7,1.00,2,0.11,4.06,0.065,2.3,0.207
안주형,66406,삼성,0.250,15,8,8,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0.250,0.250,0.500,0,0.250,0.500,0,2,1,2.00,0,0.00,4.38,0.000,0.4,0.175
배영섭,79465,삼성,0.245,69,168,147,15,36,6,0,0,42,13,2,0,16,2,3,35,2,0.286,0.331,0.617,7,0.262,0.111,6,47,29,1.62,0,0.46,4.06,0.041,14.9,0.220
김성훈,66462,삼성,0.243,110,212,185,24,45,9,3,0,60,24,3,2,16,0,6,23,2,0.324,0.321,0.645,6,0.283,0.444,12,74,45,1.64,5,0.70,3.68,0.081,21.2,0.225
손주인,72456,삼성,0.238,98,297,265,26,63,10,0,4,85,28,10,4,11,0,7,40,11,0.321,0.282,0.603,17,0.233,0.250,14,82,84,0.98,3,0.28,3.66,0.083,23.4,0.207
박찬도,62409,삼성,0.233,54,82,73,13,17,4,1,0,23,5,1,0,8,0,0,28,0,0.315,0.309,0.624,3,0.263,0.000,5,18,10,1.80,0,0.29,4.23,0.082,7.0,0.218
조동찬,72466,삼성,0.222,28,59,54,5,12,1,0,1,16,2,1,0,4,0,0,14,2,0.296,0.276,0.572,0,0.056,0.385,2,16,12,1.33,0,0.29,3.31,0.074,3.9,0.198
이성곤,64266,삼성,0.188,9,19,16,1,3,0,0,0,3,0,0,0,3,0,0,7,1,0.188,0.316,0.504,0,0.000,0.000,0,2,4,0.50,0,0.43,3.84,0.000,0.9,0.189
김민수,64793,삼성,0.167,8,6,6,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.167,0.167,0.334,0,0.000,0.500,0,1,2,0.50,0,0.00,3.83,0.000,-0.3,0.117
김호재,64407,삼성,0.167,10,7,6,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0.167,0.167,0.334,0,0.000,0.000,0,2,1,2.00,0,0.00,3.86,0.000,0.1,0.117
정병곤,61104,삼성,0.067,6,16,15,1,1,0,0,0,1,2,0,1,0,0,0,5,1,0.067,0.063,0.130,0,0.500,0.000,0,4,6,0.67,0,0.00,3.81,0.000,-0.8,0.045
권정웅,65412,삼성,0.000,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,4,4,1.00,0,-,2.75,0.000,-0.7,0.000
김성윤,67449,삼성,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,6.00,0.000,-0.2,0.000
김응민,60288,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.000
김재현,64499,삼성,0.000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
장필준,77927,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정인욱,79440,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
