선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
권정웅,65412,삼성,1.000,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,1.00,0.000,0.5,0.700
최형우,72443,삼성,0.376,138,618,519,99,195,46,2,31,338,144,0,7,83,8,9,83,12,0.651,0.464,1.115,58,0.380,0.000,79,108,140,0.77,9,1.00,3.94,0.276,136.4,0.372
구자욱,62404,삼성,0.343,108,495,428,105,147,19,13,14,234,77,2,5,55,1,5,68,4,0.547,0.420,0.967,47,0.352,0.500,46,111,107,1.04,6,0.81,3.90,0.203,93.0,0.326
최재원,63913,삼성,0.333,28,105,81,20,27,3,0,4,42,16,2,2,17,0,3,17,2,0.519,0.456,0.975,6,0.391,0.333,7,26,13,2.00,2,1.00,4.06,0.185,20.0,0.335
황선도,66469,삼성,0.333,1,4,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.333,0.500,0.833,0,0.000,0.000,0,0,1,0.00,0,1.00,3.75,0.000,0.7,0.308
이승엽,95436,삼성,0.303,142,623,542,91,164,32,2,27,281,118,0,8,65,1,8,89,7,0.518,0.380,0.898,47,0.330,0.500,61,130,167,0.78,13,0.73,3.86,0.216,106.1,0.301
박한이,71432,삼성,0.301,110,401,349,57,105,21,0,14,168,69,6,4,40,2,2,72,5,0.481,0.372,0.853,31,0.333,0.318,35,93,83,1.12,6,0.56,4.21,0.181,61.9,0.288
박해민,62415,삼성,0.300,141,641,564,109,169,26,12,4,231,61,22,3,49,2,3,87,6,0.410,0.357,0.767,51,0.299,0.000,42,145,166,0.87,4,0.56,3.82,0.110,86.0,0.263
이지영,79456,삼성,0.297,129,419,390,36,116,12,0,7,149,50,8,2,12,0,7,32,13,0.382,0.328,0.710,34,0.341,0.176,19,165,79,2.09,3,0.38,3.18,0.085,44.9,0.243
백상원,60456,삼성,0.288,132,517,445,60,128,19,3,3,162,49,10,7,51,0,4,69,15,0.364,0.361,0.725,33,0.311,0.333,25,143,112,1.28,2,0.74,3.65,0.076,60.2,0.253
조동찬,72466,삼성,0.275,90,282,247,32,68,11,1,10,111,36,3,3,26,0,3,64,7,0.449,0.348,0.797,17,0.222,0.200,22,49,69,0.71,6,0.41,3.99,0.174,37.9,0.269
김상수,79402,삼성,0.271,105,401,358,56,97,13,0,3,119,38,8,4,23,0,8,39,9,0.332,0.326,0.658,25,0.236,0.000,16,120,106,1.13,6,0.59,3.57,0.061,39.2,0.230
배영섭,79465,삼성,0.266,93,381,323,53,86,17,0,4,115,22,1,1,51,0,5,42,10,0.356,0.374,0.730,24,0.189,0.071,21,111,85,1.31,1,1.21,4.10,0.090,42.9,0.257
발디리스,66452,삼성,0.266,44,190,154,24,41,6,0,8,71,33,0,3,31,0,2,17,9,0.461,0.389,0.850,11,0.245,0.000,14,45,54,0.83,1,1.82,4.26,0.195,28.0,0.290
이흥련,63440,삼성,0.260,85,174,150,20,39,11,0,6,68,25,9,2,8,0,5,41,4,0.453,0.315,0.768,4,0.378,0.333,17,37,35,1.06,0,0.20,3.79,0.193,21.3,0.255
이성규,66409,삼성,0.250,6,6,4,2,1,0,0,0,1,0,2,0,0,0,0,3,0,0.250,0.250,0.500,0,0.000,0.000,0,0,0,-,0,0.00,3.67,0.000,0.3,0.175
김정혁,61463,삼성,0.236,46,118,106,13,25,1,1,2,34,11,1,1,9,0,1,25,3,0.321,0.299,0.620,6,0.154,0.000,4,33,24,1.38,0,0.36,3.81,0.085,10.2,0.215
우동균,78454,삼성,0.221,33,82,68,14,15,1,0,2,22,10,1,1,12,0,0,10,0,0.324,0.333,0.657,3,0.286,0.231,3,16,28,0.57,1,1.20,4.50,0.103,9.2,0.231
김재현,64499,삼성,0.218,122,215,188,25,41,7,0,0,48,14,11,1,8,0,7,42,10,0.255,0.275,0.530,4,0.170,1.000,7,59,47,1.26,0,0.19,3.66,0.037,10.5,0.188
김태완,74158,삼성,0.196,34,52,46,4,9,2,0,1,14,9,0,1,5,1,0,15,2,0.304,0.269,0.573,1,0.238,0.259,3,10,13,0.77,0,0.33,3.58,0.109,3.7,0.197
