선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
양준혁,93410,삼성,0.303,126,533,413,63,125,31,1,13,197,81,1,7,103,10,9,43,11,0.477,0.445,0.922,33,0.375,0.750,45,133,119,1.12,0,2.40,3.91,0.174,91.5,0.320
진갑용,97202,삼성,0.288,110,408,358,28,103,22,0,6,143,47,9,7,29,0,5,37,18,0.399,0.343,0.742,21,0.287,0.000,28,106,119,0.89,0,0.78,3.78,0.112,46.1,0.254
박한이,71432,삼성,0.285,126,567,471,89,134,21,2,6,177,43,7,3,80,4,6,62,11,0.376,0.393,0.769,36,0.214,0.000,29,182,96,1.90,0,1.29,3.97,0.091,73.2,0.271
조영훈,75441,삼성,0.283,88,204,180,15,51,11,1,2,70,26,5,2,16,0,1,49,2,0.389,0.342,0.731,9,0.340,0.273,14,45,37,1.22,0,0.33,4.17,0.106,25.3,0.251
박진만,96307,삼성,0.283,115,452,382,54,108,22,1,11,165,65,2,5,56,0,7,74,6,0.432,0.380,0.812,26,0.295,0.000,34,83,122,0.68,0,0.76,4.28,0.149,65.5,0.279
조동찬,72466,삼성,0.259,107,421,370,51,96,13,0,10,139,46,15,1,29,0,6,80,9,0.376,0.323,0.699,26,0.229,0.000,23,101,94,1.07,0,0.36,4.00,0.116,46.8,0.239
김한수,94450,삼성,0.254,103,396,343,41,87,15,0,7,123,54,2,4,32,0,15,54,12,0.359,0.340,0.699,18,0.282,0.000,22,107,99,1.08,0,0.59,3.93,0.105,43.1,0.243
이태호,72448,삼성,0.250,10,6,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0.250,0.500,0.750,0,0.000,0.000,0,1,1,1.00,0,1.00,3.67,0.000,0.9,0.288
김대익,96503,삼성,0.243,107,269,239,18,58,6,1,2,72,23,6,3,17,0,4,31,4,0.301,0.300,0.601,6,0.206,0.308,9,88,65,1.35,0,0.55,3.70,0.059,23.1,0.210
박종호,92906,삼성,0.238,104,330,273,22,65,13,0,1,81,30,16,4,30,0,7,30,10,0.297,0.325,0.622,14,0.239,0.333,14,101,81,1.25,0,1.00,3.99,0.059,28.6,0.221
강봉규,70224,삼성,0.234,87,145,128,16,30,6,1,4,50,16,1,2,13,0,1,33,2,0.391,0.306,0.697,3,0.233,0.267,11,36,31,1.16,0,0.39,3.94,0.156,16.1,0.235
이정식,74402,삼성,0.229,69,92,83,13,19,5,0,2,30,9,1,0,6,0,2,19,1,0.361,0.297,0.658,2,0.172,0.000,7,23,22,1.05,0,0.32,3.86,0.133,9.5,0.224
김창희,97644,삼성,0.221,114,351,307,35,68,12,1,8,106,38,7,3,25,0,9,51,7,0.345,0.297,0.642,14,0.263,0.000,21,93,98,0.95,0,0.49,3.97,0.124,33.6,0.220
김재걸,95409,삼성,0.211,115,189,171,35,36,6,1,0,44,11,5,0,13,0,0,42,5,0.257,0.266,0.523,5,0.195,0.000,7,49,44,1.11,0,0.31,3.67,0.047,10.8,0.184
김종훈,94539,삼성,0.202,96,185,163,18,33,7,0,0,40,6,8,0,11,0,3,36,2,0.245,0.266,0.511,2,0.154,0.000,7,60,34,1.76,0,0.31,3.91,0.043,9.8,0.181
박정환,70408,삼성,0.165,43,100,91,8,15,1,0,0,16,2,5,0,4,0,0,18,4,0.176,0.200,0.376,2,0.077,0.143,1,36,22,1.64,0,0.22,3.59,0.011,1.0,0.134
심정수,94204,삼성,0.141,26,96,85,8,12,1,0,1,16,7,0,1,8,0,2,22,3,0.188,0.229,0.417,2,0.129,0.000,2,29,23,1.26,0,0.36,4.06,0.047,3.1,0.150
김영복,73438,삼성,0.091,7,11,11,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0.091,0.091,0.182,0,0.000,0.000,0,6,3,2.00,0,0.00,3.73,0.000,-0.4,0.064
강명구,73409,삼성,0.053,91,24,19,22,1,0,0,0,1,1,0,0,4,0,1,6,0,0.053,0.250,0.303,0,0.000,0.000,0,4,8,0.50,0,0.67,4.42,0.000,2.4,0.126
강영식,70615,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김효남,76454,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양영동,76459,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오승환,75421,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임동규,73413,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조현근,75268,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,4.00,0.000,-0.1,0.000
채형직,74453,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
