선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
양준혁,93410,삼성,0.329,133,551,490,90,161,37,2,33,301,92,4,2,49,2,6,49,13,0.614,0.395,1.009,48,0.354,0.000,72,139,143,0.97,0,1.00,3.62,0.286,104.1,0.331
박한이,71432,삼성,0.322,133,612,528,113,170,34,1,12,242,59,8,5,63,1,8,55,7,0.458,0.399,0.857,53,0.314,0.000,47,197,111,1.77,0,1.15,3.90,0.136,96.1,0.294
이승엽,95436,삼성,0.301,131,596,479,115,144,23,0,56,335,144,0,6,101,9,10,89,11,0.699,0.428,1.127,41,0.346,0.000,79,117,135,0.87,0,1.13,3.95,0.399,135.2,0.367
김한수,94450,삼성,0.295,131,532,478,67,141,23,1,17,217,70,4,4,29,0,17,57,20,0.454,0.354,0.808,37,0.294,0.000,41,161,123,1.31,0,0.51,3.70,0.159,71.4,0.273
마해영,95549,삼성,0.291,132,573,502,90,146,25,0,38,285,123,1,4,56,3,10,89,22,0.568,0.371,0.939,42,0.344,0.500,63,140,131,1.07,0,0.63,3.84,0.277,96.5,0.309
진갑용,97202,삼성,0.290,126,485,435,64,126,20,2,21,213,53,2,2,36,3,10,34,13,0.490,0.356,0.846,29,0.228,0.600,43,138,139,0.99,0,1.06,3.68,0.200,71.4,0.283
고지행,73732,삼성,0.281,92,289,253,38,71,9,0,4,92,27,12,2,20,0,2,61,8,0.364,0.336,0.700,20,0.259,0.333,13,65,58,1.12,0,0.33,3.89,0.083,30.1,0.242
강동우,98420,삼성,0.266,130,520,443,61,118,19,4,9,172,57,15,4,53,0,5,51,17,0.388,0.349,0.737,32,0.324,0.333,32,163,115,1.42,0,1.04,3.84,0.122,59.8,0.254
브리또,70834,삼성,0.255,102,433,380,59,97,17,1,20,176,58,9,3,31,0,10,58,8,0.463,0.325,0.788,23,0.250,0.000,38,97,131,0.74,0,0.53,3.72,0.208,57.8,0.262
박정환,70408,삼성,0.237,81,207,177,24,42,12,0,1,57,20,4,3,21,0,2,33,6,0.322,0.320,0.642,9,0.212,0.200,13,55,50,1.10,0,0.64,4.14,0.085,19.0,0.225
김종훈,94539,삼성,0.226,88,90,84,12,19,4,1,1,28,13,2,0,3,0,1,14,1,0.333,0.261,0.594,4,0.250,0.286,6,31,20,1.55,0,0.21,3.91,0.107,7.0,0.201
심성보,95835,삼성,0.211,38,66,57,7,12,3,0,1,18,9,2,0,6,1,1,15,0,0.316,0.297,0.613,2,0.200,0.136,4,9,21,0.43,0,0.40,3.94,0.105,5.5,0.213
김재걸,95409,삼성,0.199,85,183,161,23,32,7,1,0,41,10,9,1,10,0,2,35,4,0.255,0.253,0.508,6,0.146,0.286,8,59,36,1.64,0,0.29,3.69,0.056,9.2,0.178
조동찬,72466,삼성,0.174,14,24,23,1,4,0,1,0,6,4,0,1,0,0,0,8,0,0.261,0.167,0.428,0,0.400,0.000,1,3,9,0.33,0,0.00,3.71,0.087,1.1,0.140
현재윤,72427,삼성,0.167,34,61,54,4,9,2,0,0,11,4,2,1,3,0,1,5,0,0.204,0.220,0.424,0,0.167,0.000,2,19,22,0.86,0,0.60,3.67,0.037,2.7,0.150
손주인,72456,삼성,0.111,19,9,9,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0.111,0.111,0.222,0,0.333,0.000,0,3,1,3.00,0,0.00,3.67,0.000,-0.3,0.078
