선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이정식,74402,삼성,0.400,5,5,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.400,0.400,0.800,0,0.000,0.000,0,0,2,0.00,0,0.00,3.20,0.000,0.7,0.280
배영섭,79465,삼성,0.375,4,18,16,2,6,0,0,0,6,2,0,0,2,0,0,4,2,0.375,0.444,0.819,2,0.333,0.000,0,4,2,2.00,1,0.50,4.33,0.000,2.2,0.294
구자욱,62404,삼성,0.349,116,465,410,97,143,33,5,11,219,57,0,4,45,0,6,79,3,0.534,0.417,0.951,43,0.330,0.600,49,89,103,0.86,2,0.57,3.97,0.185,85.7,0.321
채태인,77463,삼성,0.348,104,373,333,35,116,19,0,8,159,49,0,4,33,3,3,92,10,0.477,0.408,0.885,33,0.376,0.438,27,72,57,1.26,5,0.36,3.82,0.129,58.5,0.303
이승엽,95436,삼성,0.332,122,522,470,87,156,28,1,26,264,90,0,6,40,2,6,71,10,0.562,0.387,0.949,45,0.321,0.000,55,114,135,0.84,8,0.56,3.86,0.230,94.3,0.315
진갑용,97202,삼성,0.324,39,73,68,8,22,2,0,3,33,10,0,1,4,0,0,9,3,0.485,0.356,0.841,6,0.250,0.167,5,20,18,1.11,1,0.44,3.82,0.162,10.7,0.281
박석민,74465,삼성,0.321,135,559,448,90,144,25,0,26,247,116,1,8,83,0,19,97,13,0.551,0.441,0.992,32,0.420,0.500,51,103,112,0.92,14,0.86,4.26,0.230,107.2,0.336
최형우,72443,삼성,0.318,144,637,547,94,174,33,1,33,308,123,0,8,73,7,9,101,13,0.563,0.402,0.965,46,0.302,0.000,67,114,166,0.69,18,0.72,4.02,0.245,115.6,0.322
이지영,79456,삼성,0.305,124,400,361,36,110,10,1,1,125,55,16,5,14,0,4,32,10,0.346,0.333,0.679,27,0.355,0.154,12,136,88,1.55,5,0.44,3.11,0.042,40.3,0.236
박한이,71432,삼성,0.300,94,429,367,62,110,17,4,11,168,52,7,1,53,0,1,63,11,0.458,0.389,0.847,35,0.297,0.500,32,128,67,1.91,5,0.84,3.90,0.158,61.7,0.290
박해민,62415,삼성,0.293,144,608,525,96,154,22,7,0,190,47,23,2,56,1,2,126,8,0.362,0.362,0.724,40,0.294,0.333,29,160,87,1.84,6,0.44,3.90,0.069,77.8,0.253
나바로,64440,삼성,0.287,140,643,534,126,153,19,1,48,318,137,1,9,93,8,6,72,10,0.596,0.393,0.989,41,0.271,0.000,68,137,181,0.76,11,1.29,4.21,0.309,126.1,0.326
김상수,79402,삼성,0.278,132,518,449,67,125,30,4,8,187,63,13,7,43,0,6,56,9,0.416,0.345,0.761,35,0.287,0.333,42,126,149,0.85,5,0.77,3.71,0.138,68.7,0.259
백상원,60456,삼성,0.247,52,94,77,10,19,5,0,0,24,7,2,1,13,0,1,22,2,0.312,0.359,0.671,5,0.238,0.125,5,21,16,1.31,1,0.59,4.55,0.065,9.7,0.240
이흥련,63440,삼성,0.238,71,108,105,16,25,7,0,1,35,17,1,0,1,0,1,22,1,0.333,0.252,0.585,4,0.281,0.125,8,32,26,1.23,2,0.05,3.57,0.095,8.0,0.197
이영욱,78467,삼성,0.227,38,26,22,8,5,2,0,0,7,2,0,0,3,0,1,10,0,0.318,0.346,0.664,0,0.000,0.333,2,5,2,2.50,0,0.30,4.35,0.091,2.4,0.235
박찬도,62409,삼성,0.213,116,106,89,32,19,2,1,0,23,9,5,0,8,0,4,25,1,0.258,0.307,0.565,2,0.250,0.000,3,22,23,0.96,0,0.32,4.08,0.045,8.3,0.203
우동균,78454,삼성,0.208,37,82,72,12,15,4,0,0,19,6,1,0,9,0,0,12,2,0.264,0.296,0.560,3,0.217,0.222,4,26,19,1.37,0,0.75,4.02,0.056,4.9,0.199
김재현,64499,삼성,0.171,73,48,41,7,7,0,0,0,7,5,2,0,5,0,0,11,1,0.171,0.261,0.432,1,0.286,0.000,0,12,11,1.09,1,0.45,3.50,0.000,1.8,0.160
김정혁,61463,삼성,0.167,17,20,18,3,3,0,0,0,3,1,1,0,1,0,0,3,0,0.167,0.211,0.378,0,0.333,0.000,0,5,7,0.71,0,0.33,3.85,0.000,0.5,0.137
최선호,64493,삼성,0.167,33,44,42,8,7,1,0,0,8,1,2,0,0,0,0,13,0,0.190,0.167,0.357,2,0.091,0.000,1,9,13,0.69,0,0.00,3.34,0.024,0.9,0.123
강봉규,70224,삼성,0.000,5,8,6,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0.000,0.250,0.250,0,0.000,0.000,0,2,1,2.00,0,0.33,3.25,0.000,0.1,0.113
