선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
허준혁,74556,롯데,0.00,5,0,0,0,0,-,7 2/3,4,0,2,0,2,0,0,0.78,0,0,0,0,27,105,0.160,1,0,0,0,0,0,0,1,0,0,1,0,0,1,9,10,0.90,0.174,21.0,13.7,2.35,2.35,1.00,0.222,0.200,0.422
정대현,71801,롯데,0.64,24,2,0,1,5,1.000,28 1/3,12,0,7,1,26,2,2,0.67,0,0,0,1,102,397,0.129,3,0,1,0,3,1,0,0,0,2,3,3,0,2,27,28,0.96,0.179,16.5,14.0,8.26,2.22,3.71,0.198,0.161,0.359
유먼,62597,롯데,2.55,29,13,7,0,1,0.650,179 2/3,156,10,56,1,142,58,51,1.18,2,1,18,0,726,2794,0.239,23,0,12,4,0,7,0,28,13,0,2,0,0,12,156,203,0.77,0.289,96.3,15.6,7.11,2.81,2.54,0.298,0.320,0.618
이명우,72535,롯데,2.56,74,2,1,0,10,0.667,52 2/3,51,1,17,2,32,16,15,1.29,0,0,0,3,222,824,0.263,8,0,7,2,2,2,0,0,0,2,9,21,0,6,74,39,1.90,0.307,11.1,15.6,5.47,2.91,1.88,0.326,0.320,0.646
김사율,99563,롯데,2.98,50,2,3,34,1,0.400,45 1/3,45,4,11,2,43,16,15,1.24,0,0,0,4,190,733,0.257,6,1,1,1,0,6,0,0,0,2,44,39,3,4,30,58,0.52,0.318,14.7,16.2,8.54,2.18,3.91,0.307,0.371,0.678
이용훈,70434,롯데,3.01,25,8,5,1,1,0.615,101 2/3,102,4,25,3,57,44,34,1.25,0,0,8,0,419,1506,0.268,19,1,8,2,1,1,0,18,6,2,2,2,0,9,106,118,0.90,0.304,60.2,14.8,5.05,2.21,2.28,0.316,0.354,0.670
김성배,73226,롯데,3.21,69,3,4,2,14,0.429,53 1/3,46,2,20,4,33,20,19,1.24,0,0,0,2,223,861,0.238,6,1,5,1,3,0,0,0,0,3,10,25,1,5,50,65,0.77,0.277,12.5,16.1,5.57,3.38,1.65,0.321,0.311,0.632
송승준,77591,롯데,3.31,28,7,11,0,0,0.389,163,158,12,57,8,117,73,60,1.32,0,0,15,0,687,2723,0.265,19,0,23,3,0,5,0,28,7,0,0,0,0,19,186,138,1.35,0.311,97.3,16.7,6.46,3.15,2.05,0.336,0.357,0.693
진명호,79545,롯데,3.45,23,2,1,0,1,0.667,60,48,8,41,3,54,23,23,1.48,0,0,0,0,260,1042,0.227,6,0,3,2,1,6,0,5,1,1,5,0,0,3,43,68,0.63,0.265,45.3,17.4,8.10,6.15,1.32,0.358,0.370,0.728
최대성,74543,롯데,3.59,71,8,8,1,17,0.500,67 2/3,65,5,24,5,50,31,27,1.32,0,0,0,4,286,1041,0.261,6,0,6,2,2,5,0,0,0,8,9,19,0,3,65,71,0.92,0.306,14.7,15.4,6.65,3.19,2.08,0.336,0.345,0.681
