선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
구승민,63543,롯데,0.00,1,0,0,0,0,-,2/3,0,0,0,0,1,0,0,0.00,0,0,0,0,1,7,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0.000,7.0,10.5,13.50,0.00,-,0.000,0.000,0.000
심규범,64594,롯데,0.00,1,0,0,0,0,-,1,0,0,0,0,1,0,0,0.00,0,0,0,0,3,12,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.00,0.000,12.0,12.0,9.00,0.00,-,0.000,0.000,0.000
이정민,72551,롯데,2.43,25,1,1,0,8,0.500,33 1/3,42,1,15,0,25,14,9,1.71,0,0,0,1,152,539,0.316,5,0,3,1,1,2,0,0,0,1,6,10,0,5,41,26,1.58,0.380,21.6,16.2,6.75,4.05,1.67,0.383,0.376,0.759
최대성,74543,롯데,2.58,41,2,2,0,1,0.500,45 1/3,41,1,25,3,43,17,13,1.46,0,0,0,0,198,728,0.246,12,0,2,1,0,9,0,0,0,2,22,1,0,6,51,33,1.55,0.323,17.8,16.1,8.54,4.96,1.72,0.352,0.335,0.687
김승회,73248,롯데,3.05,54,1,2,20,4,0.333,56,47,4,18,3,40,19,19,1.16,0,0,0,3,229,924,0.234,12,2,4,3,0,1,0,0,0,1,40,25,2,4,52,65,0.80,0.269,17.1,16.5,6.43,2.89,2.22,0.302,0.373,0.675
정대현,71801,롯데,4.07,60,4,2,2,13,0.667,42,40,2,13,6,27,19,19,1.26,0,0,0,2,181,712,0.252,13,0,0,3,2,0,0,0,0,4,7,21,0,3,53,42,1.26,0.286,11.9,17.0,5.79,2.79,2.08,0.326,0.371,0.697
옥스프링,77199,롯데,4.20,32,10,8,0,0,0.556,184 1/3,184,20,63,5,130,93,86,1.34,0,0,16,0,781,3134,0.264,48,1,12,4,1,1,0,31,10,0,1,0,0,13,184,203,0.91,0.298,97.9,17.0,6.35,3.08,2.06,0.328,0.422,0.750
장원준,74513,롯데,4.59,27,10,9,0,0,0.526,155,160,15,67,3,107,87,79,1.46,0,0,13,0,674,2622,0.273,27,6,13,4,1,9,0,27,10,0,0,0,0,17,196,128,1.53,0.309,97.1,16.9,6.21,3.89,1.60,0.348,0.416,0.764
홍성민,62655,롯데,4.75,14,2,3,0,0,0.400,36,42,7,12,0,11,23,19,1.50,0,0,0,0,156,632,0.294,6,0,1,0,0,0,0,6,2,0,3,0,0,3,50,40,1.25,0.280,45.1,17.6,2.75,3.00,0.92,0.348,0.483,0.831
강영식,70615,롯데,4.79,52,2,5,0,14,0.286,47,46,4,24,2,42,25,25,1.49,0,0,0,4,203,813,0.266,8,1,3,1,0,4,0,0,0,2,2,17,0,5,43,43,1.00,0.328,15.6,17.3,8.04,4.60,1.75,0.360,0.393,0.753
배장호,76540,롯데,4.82,16,2,2,0,0,0.500,28,27,1,15,5,9,16,15,1.50,0,0,0,0,126,441,0.265,7,1,2,2,1,0,0,2,0,2,5,0,0,5,41,27,1.52,0.277,27.6,15.8,2.89,4.82,0.60,0.379,0.382,0.761
김사율,99563,롯데,5.79,33,2,5,0,2,0.286,79 1/3,95,13,30,3,71,55,51,1.58,0,0,1,0,358,1403,0.303,17,2,6,5,1,8,0,7,0,2,7,0,0,6,68,85,0.80,0.349,42.5,17.7,8.05,3.40,2.37,0.364,0.494,0.858
김유영,64596,롯데,5.87,5,0,0,0,0,-,7 2/3,8,0,7,0,2,5,5,1.96,0,0,0,0,37,152,0.276,3,0,0,1,0,2,0,0,0,0,4,0,0,0,8,12,0.67,0.286,30.4,19.8,2.35,8.22,0.29,0.405,0.379,0.784
유먼,62597,롯데,5.93,28,12,10,0,0,0.545,151 2/3,196,20,63,3,84,109,100,1.71,0,0,10,0,701,2599,0.322,22,6,20,6,0,3,0,28,12,0,0,0,0,15,166,169,0.98,0.344,92.8,17.1,4.98,3.74,1.33,0.385,0.476,0.861
김성배,73226,롯데,5.98,46,1,0,4,11,1.000,40 2/3,54,7,22,2,32,28,27,1.87,0,0,0,3,199,796,0.316,7,1,4,0,2,2,0,0,0,1,12,20,2,5,41,44,0.93,0.356,17.3,19.6,7.08,4.87,1.45,0.400,0.491,0.891
송승준,77591,롯데,5.98,24,8,11,0,0,0.421,122,166,16,43,10,89,91,81,1.71,0,0,6,0,572,2251,0.325,29,4,3,6,0,4,0,23,8,0,0,0,0,10,130,131,0.99,0.365,93.8,18.5,6.57,3.17,2.07,0.385,0.492,0.877
이명우,72535,롯데,7.02,64,0,6,0,11,0.000,42 1/3,64,1,23,1,31,37,33,2.06,0,0,0,1,209,815,0.362,11,0,5,3,4,2,0,0,0,0,2,14,0,8,56,29,1.93,0.426,12.7,19.3,6.59,4.89,1.35,0.431,0.441,0.872
문동욱,64554,롯데,9.00,1,0,0,0,0,-,2,3,0,1,1,0,2,2,2.00,0,0,0,0,11,41,0.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.50,0.333,41.0,20.5,0.00,4.50,0.00,0.455,0.444,0.899
허준혁,74556,롯데,9.00,2,0,0,0,0,-,2,3,0,1,1,1,3,2,2.00,0,0,0,0,12,42,0.375,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,3,0.67,0.375,21.0,21.0,4.50,4.50,1.00,0.455,0.500,0.955
심수창,74167,롯데,9.15,11,0,0,2,0,-,19 2/3,24,7,8,0,14,20,20,1.63,0,0,0,0,89,335,0.300,5,1,1,0,0,1,0,0,0,0,10,2,0,2,28,14,2.00,0.288,30.5,17.0,6.41,3.66,1.75,0.364,0.650,1.014
이상화,77563,롯데,9.33,10,1,3,0,0,0.250,27,42,4,15,3,16,28,28,2.11,0,0,0,0,135,538,0.362,7,1,1,0,0,2,0,4,1,0,3,0,0,1,23,35,0.66,0.396,53.8,19.9,5.33,5.00,1.07,0.448,0.543,0.991
이인복,64565,롯데,15.43,3,0,0,0,0,-,4 2/3,8,2,4,1,2,9,8,2.57,0,0,0,0,28,93,0.364,3,0,1,0,0,1,1,0,0,0,1,0,0,0,11,1,11.00,0.333,31.0,19.9,3.86,7.71,0.50,0.481,0.773,1.254
