선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박진형,63512,롯데,0.00,2,0,0,0,0,-,1 1/3,2,0,0,0,1,0,0,1.50,0,0,0,0,6,17,0.333,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0.50,0.400,8.5,12.8,6.75,0.00,-,0.333,0.500,0.833
차재용,65509,롯데,0.00,2,0,0,0,0,-,1 1/3,0,0,1,0,0,2,0,0.75,0,0,0,0,6,22,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.67,0.000,11.0,16.5,0.00,6.75,0.00,0.167,0.000,0.167
정대현,71801,롯데,2.95,19,2,1,3,3,0.667,18 1/3,16,3,7,2,17,6,6,1.25,0,0,0,1,77,316,0.235,2,0,0,0,0,2,0,0,0,2,10,7,0,1,15,20,0.75,0.271,16.6,17.2,8.35,3.44,2.43,0.325,0.397,0.722
린드블럼,65543,롯데,3.56,32,13,11,0,0,0.542,210,196,28,52,12,180,86,83,1.18,2,1,23,0,861,3329,0.250,32,3,10,3,0,12,0,32,13,0,2,0,0,15,220,191,1.15,0.290,104.0,15.9,7.71,2.23,3.46,0.306,0.406,0.712
레일리,65546,롯데,3.91,31,11,9,0,0,0.550,179 1/3,182,20,57,15,134,93,78,1.33,1,0,19,0,768,2909,0.267,27,2,9,6,2,13,2,30,11,0,1,0,0,18,231,140,1.65,0.304,93.8,16.2,6.72,2.86,2.35,0.335,0.401,0.736
홍성민,62655,롯데,3.95,67,4,4,1,8,0.500,82,85,8,24,10,65,38,36,1.33,0,0,0,3,352,1394,0.276,19,2,7,3,4,4,0,0,0,4,12,10,1,12,94,67,1.40,0.324,20.8,17.0,7.13,2.63,2.71,0.345,0.429,0.774
강영식,70615,롯데,4.19,50,2,1,2,6,0.667,38 2/3,40,6,10,0,46,21,18,1.29,0,0,0,1,159,664,0.276,9,0,3,1,0,2,0,0,0,2,7,10,0,3,31,29,1.07,0.362,13.3,17.2,10.71,2.33,4.60,0.321,0.462,0.783
조현우,64047,롯데,4.50,3,0,0,0,0,-,4,3,2,1,0,4,3,2,1.00,0,0,0,0,15,65,0.214,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,1.33,0.125,21.7,16.3,9.00,2.25,4.00,0.267,0.714,0.981
이성민,63935,롯데,4.58,61,5,7,4,7,0.417,72 2/3,92,11,33,4,58,44,37,1.72,0,0,0,6,343,1324,0.305,18,2,4,0,4,5,0,0,0,5,30,17,0,5,89,63,1.41,0.348,21.7,18.2,7.18,4.09,1.76,0.381,0.487,0.868
송승준,77591,롯데,4.75,25,8,7,0,0,0.533,125,131,17,46,4,112,71,66,1.42,0,0,10,0,551,2264,0.270,19,1,7,8,1,8,0,23,7,1,1,0,0,7,114,137,0.83,0.312,90.6,18.1,8.06,3.31,2.43,0.333,0.418,0.751
이명우,72535,롯데,5.64,59,2,1,0,6,0.667,59,78,5,20,2,34,44,37,1.66,0,0,0,0,270,1017,0.331,14,0,9,3,1,3,0,5,1,1,4,8,0,7,78,49,1.59,0.365,17.2,17.2,5.19,3.05,1.70,0.383,0.453,0.836
김원중,62528,롯데,5.75,15,0,0,0,1,-,20 1/3,21,1,15,3,20,15,13,1.77,0,0,0,0,99,424,0.263,0,1,0,1,1,1,0,0,0,0,4,1,0,1,19,21,0.90,0.333,28.3,20.9,8.85,6.64,1.33,0.394,0.325,0.719
박세웅,64021,롯데,5.76,31,2,11,0,0,0.154,114,129,16,54,12,82,81,73,1.61,0,0,5,0,526,2029,0.291,17,1,11,5,1,10,0,21,2,0,3,0,0,9,141,97,1.45,0.322,65.5,17.8,6.47,4.26,1.52,0.379,0.441,0.820
