선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
스트레일리,50558,롯데,2.50,31,15,4,0,0,0.789,194 2/3,148,10,51,7,205,61,54,1.02,0,0,21,0,777,3157,0.209,27,2,6,4,0,4,0,31,15,0,0,0,0,8,153,207,0.74,0.277,101.8,16.2,9.48,2.36,4.02,0.267,0.295,0.562
김대우,78536,롯데,3.10,46,0,1,0,0,0.000,49 1/3,48,1,26,2,43,22,17,1.50,0,0,0,0,216,797,0.259,11,0,2,1,1,5,1,1,0,0,16,2,0,7,60,35,1.71,0.331,17.3,16.2,7.84,4.74,1.65,0.355,0.335,0.690
구승민,63543,롯데,3.58,57,5,2,0,20,0.714,60 1/3,40,8,26,0,58,25,24,1.09,0,0,0,3,238,974,0.193,9,0,4,1,2,1,0,0,0,5,3,25,0,6,45,65,0.69,0.225,17.1,16.1,8.65,3.88,2.23,0.282,0.353,0.635
오현택,79293,롯데,3.75,48,3,1,0,7,0.750,36,37,5,8,2,17,15,15,1.25,0,0,0,1,152,575,0.262,6,1,1,0,1,1,0,0,0,3,10,6,0,3,40,47,0.85,0.269,12.0,16.0,4.25,2.00,2.13,0.311,0.426,0.737
김원중,62528,롯데,3.94,58,5,4,25,0,0.556,59 1/3,52,8,23,0,57,29,26,1.26,0,0,0,8,249,966,0.235,14,1,2,3,5,1,0,0,0,5,47,33,2,4,49,66,0.74,0.277,16.7,16.3,8.65,3.49,2.48,0.304,0.416,0.720
이인복,64565,롯데,3.97,47,1,4,0,2,0.200,45 1/3,57,2,12,1,21,22,20,1.52,0,0,0,1,199,681,0.315,9,0,4,1,1,2,0,1,0,1,9,3,0,7,69,35,1.97,0.346,14.5,15.0,4.17,2.38,1.75,0.359,0.398,0.757
김건국,76225,롯데,3.98,32,3,2,0,1,0.600,31 2/3,30,2,9,3,31,14,14,1.23,0,0,0,1,139,546,0.238,5,2,0,1,0,4,0,0,0,3,5,3,0,2,39,27,1.44,0.298,17.1,17.2,8.81,2.56,3.44,0.302,0.357,0.659
이승헌,68529,롯데,4.66,8,3,2,0,0,0.600,36 2/3,34,1,11,2,34,25,19,1.23,0,0,2,0,157,651,0.241,2,1,3,0,1,2,1,8,3,0,0,0,0,1,45,28,1.61,0.311,81.4,17.8,8.35,2.70,3.09,0.305,0.291,0.596
박세웅,64021,롯데,4.70,28,8,10,0,0,0.444,147 1/3,177,20,47,8,108,85,77,1.52,0,0,8,0,658,2528,0.298,27,2,3,7,0,13,0,28,8,0,0,0,0,14,168,147,1.14,0.333,90.3,17.2,6.60,2.87,2.30,0.354,0.452,0.806
최준용,50556,롯데,4.85,31,0,2,0,8,0.000,29 2/3,31,3,11,2,26,16,16,1.42,0,0,0,0,130,482,0.270,7,1,2,0,4,3,0,0,0,0,9,8,0,2,19,39,0.49,0.326,15.5,16.2,7.89,3.34,2.36,0.344,0.426,0.770
노경은,73211,롯데,4.87,25,5,10,0,0,0.333,133,139,19,40,3,77,76,72,1.35,1,0,11,0,574,2138,0.267,31,1,5,6,2,3,0,24,5,0,1,0,0,7,153,157,0.97,0.279,85.5,16.1,5.21,2.71,1.93,0.320,0.440,0.760
김유영,64596,롯데,4.91,12,0,0,0,0,-,7 1/3,4,0,7,0,5,4,4,1.50,0,0,0,0,31,109,0.167,0,0,0,0,2,1,0,0,0,0,5,0,0,1,12,3,4.00,0.211,9.1,14.9,6.14,8.59,0.71,0.355,0.167,0.522
