선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이정민,72551,롯데,3.16,67,5,2,2,9,0.714,77,83,6,21,5,60,29,27,1.35,0,0,0,0,326,1239,0.283,13,1,5,2,1,5,0,0,0,5,14,9,0,12,83,69,1.20,0.336,18.5,16.1,7.01,2.45,2.86,0.340,0.396,0.736
배장호,76540,롯데,3.80,19,0,0,0,1,-,23 2/3,26,1,10,4,11,10,10,1.52,0,0,0,0,104,395,0.292,6,0,0,1,1,0,0,0,0,0,3,1,0,4,30,23,1.30,0.321,20.8,16.7,4.18,3.80,1.10,0.385,0.393,0.778
손승락,75321,롯데,4.26,48,7,3,20,0,0.700,50 2/3,61,5,24,3,48,25,24,1.68,0,0,0,6,232,894,0.314,6,1,8,3,4,5,1,0,0,7,40,26,2,6,55,33,1.67,0.389,18.6,17.6,8.53,4.26,2.00,0.393,0.433,0.826
레일리,65546,롯데,4.34,31,8,10,0,0,0.444,184 2/3,207,21,51,17,147,105,89,1.40,1,1,16,0,808,3052,0.286,36,4,8,7,1,5,2,31,8,0,1,0,0,19,218,160,1.36,0.330,98.5,16.5,7.16,2.49,2.88,0.344,0.433,0.777
홍성민,62655,롯데,4.46,52,1,1,2,5,0.500,42 1/3,45,5,16,1,30,24,21,1.44,0,0,0,0,185,739,0.280,13,0,1,6,3,3,0,0,0,1,8,11,1,3,41,51,0.80,0.303,14.2,17.5,6.38,3.40,1.88,0.337,0.453,0.790
정대현,71801,롯데,5.19,24,1,0,0,8,1.000,17 1/3,24,3,13,0,7,10,10,2.13,0,0,0,0,85,337,0.348,4,0,1,2,2,0,0,0,0,1,3,7,0,1,20,20,1.00,0.344,14.0,19.4,3.63,6.75,0.54,0.440,0.536,0.976
린드블럼,65543,롯데,5.28,30,10,13,0,0,0.435,177 1/3,197,28,77,9,148,109,104,1.55,1,0,13,0,791,3106,0.283,36,6,6,4,0,7,0,30,10,0,1,0,0,11,186,168,1.11,0.323,103.5,17.5,7.51,3.91,1.92,0.361,0.473,0.834
강영식,70615,롯데,5.40,24,0,2,0,5,0.000,11 2/3,13,2,9,0,11,8,7,1.89,0,0,0,1,55,228,0.283,2,0,0,0,0,0,0,0,0,0,1,9,0,2,6,16,0.38,0.333,9.5,19.5,8.49,6.94,1.22,0.400,0.457,0.857
박시영,60559,롯데,5.40,42,2,3,0,1,0.400,61 2/3,64,6,29,2,57,38,37,1.51,0,0,0,0,277,1078,0.264,17,1,1,3,3,8,0,2,1,1,12,4,0,3,61,63,0.97,0.319,25.7,17.5,8.32,4.23,1.97,0.344,0.417,0.761
박세웅,64021,롯데,5.76,27,7,12,0,0,0.368,139,160,17,62,6,133,97,89,1.60,0,0,10,0,627,2549,0.294,31,3,8,7,0,9,0,27,7,0,0,0,0,16,127,131,0.97,0.357,94.4,18.3,8.61,4.01,2.15,0.368,0.456,0.824
