선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이정동,74548,롯데,2.45,4,0,0,0,1,-,3 2/3,7,0,2,0,2,1,1,2.45,0,0,0,0,19,72,0.412,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,7,0.14,0.467,18.0,19.6,4.91,4.91,1.00,0.474,0.471,0.945
임경완,98521,롯데,2.45,43,4,1,1,7,0.800,62 1/3,55,1,18,3,37,23,17,1.17,0,0,0,0,258,894,0.236,12,1,2,2,2,0,0,0,0,4,11,7,0,8,94,49,1.92,0.274,20.8,14.3,5.34,2.60,2.06,0.297,0.309,0.606
이정훈,97541,롯데,3.03,57,1,3,8,9,0.250,74 1/3,77,5,28,8,50,26,25,1.41,0,0,0,3,319,1118,0.283,19,0,5,6,5,4,0,0,0,1,19,20,2,9,83,68,1.22,0.323,19.6,15.0,6.05,3.39,1.79,0.360,0.408,0.768
이정민,72551,롯데,3.74,31,1,2,1,5,0.333,43 1/3,52,3,13,1,26,19,18,1.50,0,0,0,0,186,691,0.306,7,1,0,2,0,5,1,1,0,1,6,7,0,9,50,44,1.14,0.343,22.3,15.9,5.40,2.70,2.00,0.355,0.412,0.767
애킨스,79596,롯데,3.83,50,3,5,26,0,0.375,49 1/3,49,4,22,3,29,21,21,1.44,0,0,0,2,214,839,0.265,7,1,4,0,2,2,0,0,0,3,47,29,2,7,63,43,1.47,0.296,16.8,17.0,5.29,4.01,1.32,0.352,0.378,0.730
이상화,77563,롯데,3.86,3,0,1,0,0,0.000,16 1/3,22,1,3,0,11,8,7,1.53,0,0,1,0,73,280,0.314,3,0,0,0,0,0,0,3,0,0,0,0,0,0,18,19,0.95,0.362,93.3,17.1,6.06,1.65,3.67,0.342,0.400,0.742
조정훈,75537,롯데,4.05,27,14,9,0,0,0.609,182 1/3,189,23,53,7,175,97,82,1.33,2,2,16,0,784,2664,0.264,38,3,6,2,3,11,0,27,14,0,2,0,0,14,210,144,1.46,0.319,98.7,14.6,8.64,2.62,3.30,0.320,0.422,0.742
장원준,74513,롯데,4.15,28,13,8,0,0,0.619,162 2/3,175,16,82,6,108,83,75,1.58,1,1,12,0,727,2693,0.285,32,0,17,7,5,4,0,28,13,0,1,0,0,19,181,158,1.15,0.319,96.2,16.6,5.98,4.54,1.32,0.370,0.415,0.785
배장호,76540,롯데,4.15,32,2,1,2,2,0.667,56 1/3,62,2,23,4,19,26,26,1.51,0,0,0,0,250,873,0.283,9,0,2,2,1,1,0,1,1,1,9,1,0,5,83,57,1.46,0.300,27.3,15.5,3.04,3.67,0.83,0.359,0.352,0.711
송승준,77591,롯데,4.72,29,13,8,0,0,0.619,167 2/3,175,25,68,8,104,92,88,1.45,3,3,13,0,735,2732,0.272,33,2,10,4,4,10,0,29,13,0,3,0,0,16,149,220,0.68,0.289,94.2,16.3,5.58,3.65,1.53,0.347,0.446,0.793
