선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김휘곤,73521,롯데,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00,0,0,0,0,1,2,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-,0.000,2.0,6.0,0.00,0.00,-,0.000,0.000,0.000
이석만,73508,롯데,3.00,4,0,0,0,0,-,3,1,0,2,0,1,1,1,1.00,0,0,0,0,11,41,0.111,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1.33,0.125,10.3,13.7,3.00,6.00,0.50,0.273,0.111,0.384
박석진,95459,롯데,3.38,5,0,0,0,0,-,2 2/3,7,0,0,0,2,1,1,2.63,0,0,0,0,14,50,0.500,2,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1.50,0.583,10.0,18.8,6.75,0.00,-,0.500,0.643,1.143
이명우,72535,롯데,3.60,25,0,0,0,1,-,10,12,2,4,1,7,6,4,1.60,0,0,0,0,48,178,0.293,3,0,2,0,0,1,0,0,0,0,4,1,0,0,18,4,4.50,0.313,7.1,17.8,6.30,3.60,1.75,0.370,0.512,0.882
이명호,70444,롯데,3.60,11,0,0,0,0,-,5,6,0,4,1,1,2,2,2.00,0,0,0,0,25,96,0.316,2,0,1,0,0,0,0,0,0,0,1,0,0,1,7,5,1.40,0.333,8.7,19.2,1.80,7.20,0.25,0.458,0.421,0.879
박지철,94545,롯데,3.89,28,8,7,0,0,0.533,129 2/3,128,16,57,9,78,64,56,1.43,1,0,11,0,574,2302,0.256,27,1,5,3,0,9,1,24,8,0,3,0,0,4,157,140,1.12,0.274,82.2,17.8,5.41,3.96,1.37,0.341,0.410,0.751
노승욱,93357,롯데,4.48,78,2,2,1,13,0.500,94 1/3,113,13,17,11,45,49,47,1.38,0,0,0,0,406,1461,0.305,24,4,3,4,2,0,0,1,0,2,10,10,0,12,107,110,0.97,0.315,18.7,15.5,4.29,1.62,2.65,0.350,0.496,0.846
주형광,94528,롯데,4.58,62,0,9,1,13,0.000,74 2/3,85,13,21,8,49,42,38,1.42,0,0,2,0,331,1319,0.298,15,3,8,9,0,0,0,10,0,0,5,15,0,4,53,107,0.50,0.310,21.3,17.7,5.91,2.53,2.33,0.353,0.509,0.862
변인재,72562,롯데,4.62,26,0,2,1,1,0.000,37,42,6,8,5,17,25,19,1.35,0,0,0,0,161,573,0.292,6,1,2,2,0,0,0,0,0,0,13,2,1,5,43,44,0.98,0.293,22.0,15.5,4.14,1.95,2.13,0.346,0.472,0.818
임경완,98521,롯데,4.71,59,3,14,11,4,0.176,93 2/3,97,10,30,11,45,52,49,1.36,0,0,2,0,403,1509,0.277,20,4,11,1,4,2,0,6,0,3,32,18,2,17,130,79,1.65,0.294,25.6,16.1,4.32,2.88,1.50,0.352,0.443,0.795
