선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김유신,76550,롯데,0.00,1,0,0,0,0,-,2/3,1,0,1,0,1,0,0,3.00,0,0,0,0,4,14,0.333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.00,0.500,14.0,21.0,13.50,13.50,1.00,0.500,0.333,0.833
김이슬,77517,롯데,0.00,13,0,0,0,3,-,8,4,0,1,2,5,1,0,0.63,0,0,0,0,31,133,0.143,0,0,0,0,0,1,0,0,0,0,2,1,0,1,13,6,2.17,0.174,10.2,16.6,5.63,1.13,5.00,0.226,0.143,0.369
코르테스,78551,롯데,2.84,13,2,1,8,0,0.667,12 2/3,14,1,3,0,10,4,4,1.34,0,0,0,2,51,211,0.298,1,0,1,0,0,1,0,0,0,2,12,10,0,1,9,14,0.64,0.361,16.2,16.7,7.11,2.13,3.33,0.340,0.383,0.723
강영식,70615,롯데,2.88,64,6,2,2,16,0.750,56 1/3,35,6,13,1,41,21,18,0.85,0,0,0,2,213,816,0.183,8,1,6,2,1,4,0,0,0,6,10,21,0,5,55,62,0.89,0.199,12.8,14.5,6.55,2.08,3.15,0.237,0.330,0.567
손민한,97571,롯데,2.97,26,12,4,0,0,0.750,179,183,12,40,1,80,66,59,1.25,1,0,21,0,733,2565,0.270,21,3,12,3,4,5,0,26,12,0,1,0,0,22,250,167,1.50,0.291,98.7,14.3,4.02,2.01,2.00,0.311,0.363,0.674
조정훈,75537,롯데,3.15,14,5,3,0,1,0.625,80,84,6,18,3,54,35,28,1.28,1,1,8,0,331,1089,0.278,15,3,7,1,2,0,0,12,5,0,1,1,0,7,89,76,1.17,0.321,77.8,13.6,6.08,2.03,3.00,0.324,0.407,0.731
김일엽,78543,롯데,3.21,32,2,1,1,5,0.667,47 2/3,45,6,21,3,18,20,17,1.38,0,0,0,0,206,746,0.257,7,0,2,5,2,2,0,0,0,2,4,0,0,5,54,63,0.86,0.250,23.3,15.7,3.40,3.97,0.86,0.338,0.400,0.738
배장호,76540,롯데,3.41,31,2,2,0,5,0.500,37,44,0,17,4,18,17,14,1.65,0,0,0,1,170,585,0.303,14,0,3,1,3,1,0,0,0,2,4,4,0,3,45,39,1.15,0.344,18.9,15.8,4.38,4.14,1.06,0.389,0.400,0.789
장원준,74513,롯데,3.53,26,12,10,0,0,0.545,155 2/3,162,12,54,4,102,75,61,1.39,4,1,13,0,675,2488,0.270,22,0,10,7,4,5,0,26,12,0,4,0,0,15,182,161,1.13,0.304,95.7,16.0,5.90,3.12,1.89,0.331,0.367,0.698
최향남,90687,롯데,3.58,37,2,4,9,3,0.333,50 1/3,36,6,14,1,48,20,20,0.99,0,0,0,1,196,722,0.208,11,0,4,4,4,0,0,0,0,2,23,13,2,2,43,50,0.86,0.244,19.5,14.3,8.58,2.50,3.43,0.266,0.376,0.642
염종석,92508,롯데,3.65,21,0,1,0,3,0.000,24 2/3,28,1,8,2,16,11,10,1.46,0,0,0,0,110,369,0.283,7,1,1,0,3,0,0,0,0,0,2,5,0,4,29,26,1.12,0.329,17.6,15.0,5.84,2.92,2.00,0.349,0.404,0.753
김사율,99563,롯데,3.74,19,1,0,0,1,1.000,21 2/3,16,1,11,3,8,9,9,1.25,0,0,0,0,93,342,0.208,4,0,1,1,3,1,0,0,0,1,6,1,0,1,29,25,1.16,0.217,18.0,15.8,3.32,4.57,0.73,0.326,0.299,0.625
송승준,77591,롯데,3.76,26,12,7,0,0,0.632,153 1/3,154,7,70,6,114,78,64,1.46,2,1,14,0,663,2521,0.268,24,2,9,3,3,6,0,26,12,0,2,0,0,19,162,148,1.09,0.322,97.0,16.4,6.69,4.11,1.63,0.352,0.353,0.705
이용훈,70434,롯데,4.09,21,6,7,0,1,0.462,99,117,2,41,2,60,47,45,1.60,0,0,6,0,433,1513,0.312,19,4,6,9,0,3,1,17,6,0,1,0,0,14,93,114,0.82,0.357,72.0,15.3,5.45,3.73,1.46,0.375,0.400,0.775
임경완,98521,롯데,4.19,38,2,5,7,0,0.286,38 2/3,36,2,17,5,25,19,18,1.37,0,0,0,5,166,590,0.261,7,3,5,1,2,0,0,0,0,2,30,13,2,5,44,34,1.29,0.304,15.5,15.3,5.82,3.96,1.47,0.360,0.399,0.759
매클레리,78574,롯데,4.60,19,5,5,0,0,0.500,101 2/3,115,5,52,4,43,55,52,1.64,1,0,6,0,450,1695,0.299,24,3,8,2,1,5,0,17,5,0,2,0,0,17,120,108,1.11,0.325,89.2,16.7,3.81,4.60,0.83,0.387,0.417,0.804
나승현,76529,롯데,4.93,33,0,3,0,0,0.000,42,41,2,16,5,25,25,23,1.36,0,0,0,0,184,736,0.255,10,2,1,1,0,2,1,0,0,0,17,1,0,3,54,42,1.29,0.289,22.3,17.5,5.36,3.43,1.56,0.339,0.379,0.718
김휘곤,73521,롯데,9.00,1,0,1,0,0,0.000,4,8,0,2,0,1,4,4,2.50,0,0,0,0,18,54,0.500,1,0,0,0,0,2,0,1,0,0,0,0,0,3,5,2,2.50,0.533,54.0,13.5,2.25,4.50,0.50,0.556,0.563,1.119
