선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
장원준,74513,롯데,3.14,29,15,6,0,0,0.714,180 2/3,195,7,62,9,129,72,63,1.42,0,0,17,0,774,2999,0.283,33,1,13,0,2,3,0,28,14,1,1,0,0,16,211,155,1.36,0.339,103.4,16.6,6.43,3.09,2.08,0.350,0.364,0.714
임경완,98521,롯데,3.15,72,4,3,0,18,0.571,65 2/3,60,4,15,6,34,28,23,1.14,0,0,0,2,268,996,0.251,7,0,5,3,1,2,0,0,0,4,7,26,0,10,95,53,1.79,0.275,13.8,15.2,4.66,2.06,2.27,0.308,0.331,0.639
김사율,99563,롯데,3.26,61,5,3,20,2,0.625,66 1/3,60,4,22,2,54,27,24,1.24,0,0,0,4,275,1038,0.241,10,3,2,0,3,7,1,0,0,5,46,25,3,4,56,79,0.71,0.293,17.0,15.6,7.33,2.98,2.45,0.308,0.353,0.661
강영식,70615,롯데,3.51,64,2,1,1,16,0.667,41,35,5,22,2,39,16,16,1.39,0,0,0,1,177,731,0.233,4,0,3,0,1,5,1,0,0,2,5,20,0,4,37,39,0.95,0.283,11.4,17.8,8.56,4.83,1.77,0.339,0.360,0.699
이명우,72535,롯데,3.63,37,0,0,0,3,-,22 1/3,29,1,7,2,19,11,9,1.61,0,0,0,1,100,369,0.322,5,0,0,1,2,0,0,0,0,0,4,2,0,3,24,19,1.26,0.394,10.0,16.5,7.66,2.82,2.71,0.380,0.411,0.791
이정민,72551,롯데,3.72,9,0,0,0,1,-,9 2/3,12,3,4,0,6,4,4,1.66,0,0,0,1,43,168,0.308,1,0,0,0,0,0,0,0,0,0,1,2,0,3,12,9,1.33,0.300,18.7,17.4,5.59,3.72,1.50,0.372,0.564,0.936
사도스키,60594,롯데,3.91,25,11,8,0,0,0.579,140 1/3,130,15,52,6,79,64,61,1.30,0,0,13,0,587,2214,0.255,22,1,15,5,1,11,0,25,11,0,0,0,0,16,189,116,1.63,0.274,88.6,15.8,5.07,3.33,1.52,0.329,0.391,0.720
송승준,77591,롯데,4.18,30,13,10,0,0,0.565,172 1/3,181,17,59,7,126,84,80,1.39,0,0,18,0,730,2951,0.282,30,3,17,5,1,6,1,29,13,0,1,0,0,16,157,183,0.86,0.325,98.4,17.1,6.58,3.08,2.14,0.346,0.417,0.763
고원준,79349,롯데,4.19,36,9,7,2,0,0.563,152 2/3,163,15,59,6,85,77,71,1.45,3,2,11,0,670,2423,0.281,28,2,18,7,1,10,0,22,8,1,9,1,1,12,165,174,0.95,0.304,67.3,15.9,5.01,3.48,1.44,0.350,0.414,0.764
코리,61541,롯데,4.23,25,4,3,3,1,0.571,72 1/3,83,8,10,4,48,41,34,1.29,0,0,3,4,300,1180,0.300,12,2,7,2,1,2,0,8,2,2,9,7,0,11,74,74,1.00,0.336,47.2,16.3,5.97,1.24,4.80,0.331,0.444,0.775
김일엽,78543,롯데,4.71,23,1,0,0,1,1.000,28 2/3,31,3,11,3,21,15,15,1.47,0,0,0,0,127,496,0.282,5,1,2,1,0,1,0,0,0,1,4,0,0,3,29,30,0.97,0.322,21.6,17.3,6.59,3.45,1.91,0.360,0.427,0.787
허준혁,74556,롯데,4.82,13,0,0,0,0,-,18 2/3,13,1,8,3,8,10,10,1.13,0,0,0,0,79,300,0.197,1,0,2,0,1,0,0,0,0,0,10,0,0,0,24,21,1.14,0.211,23.1,16.1,3.86,3.86,1.00,0.312,0.258,0.570
진명호,79545,롯데,4.88,31,1,2,0,0,0.333,48,48,6,26,0,45,32,26,1.54,0,0,0,1,213,851,0.270,6,0,6,3,1,6,0,1,1,0,14,1,0,3,30,58,0.52,0.323,27.5,17.7,8.44,4.88,1.73,0.357,0.404,0.761
부첵,61897,롯데,5.06,11,4,2,0,0,0.667,53 1/3,55,8,21,1,39,32,30,1.43,0,0,4,1,227,927,0.275,8,0,3,2,0,3,0,9,4,0,0,1,0,7,55,53,1.04,0.303,84.3,17.4,6.58,3.54,1.86,0.344,0.435,0.779
이재곤,77566,롯데,6.35,39,3,5,1,2,0.375,56 2/3,74,9,25,5,16,52,40,1.75,0,0,1,0,262,958,0.327,13,0,5,1,2,2,0,7,1,2,6,4,0,13,93,44,2.11,0.322,24.6,16.9,2.54,3.97,0.64,0.405,0.504,0.909
김수완,78550,롯데,6.69,24,0,3,0,1,0.000,35,46,2,17,1,29,29,26,1.80,0,0,0,0,166,596,0.322,11,0,4,1,2,3,1,2,0,0,11,0,0,1,43,26,1.65,0.389,24.8,17.0,7.46,4.37,1.71,0.395,0.441,0.836
배장호,76540,롯데,8.31,8,0,1,0,0,0.000,8 2/3,15,1,2,1,4,8,8,1.96,0,0,0,0,42,170,0.385,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,3.00,0.412,21.3,19.6,4.15,2.08,2.00,0.429,0.538,0.967
김명성,61527,롯데,9.39,4,0,1,0,0,0.000,7 2/3,14,3,2,0,3,8,8,2.09,0,0,0,0,39,138,0.378,1,0,0,0,0,0,0,1,0,0,2,0,0,0,8,12,0.67,0.355,34.5,18.0,3.52,2.35,1.50,0.410,0.649,1.059
이용훈,70434,롯데,11.25,4,0,1,0,0,0.000,4,9,0,0,0,1,5,5,2.25,0,0,0,0,19,57,0.474,2,0,0,0,0,0,0,1,0,0,2,0,0,2,5,4,1.25,0.500,14.3,14.3,2.25,0.00,-,0.474,0.579,1.053
허준혁,79535,롯데,12.00,7,0,0,0,0,-,3,3,1,6,0,2,4,4,3.00,0,0,0,0,16,62,0.300,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,2,1.50,0.286,8.9,20.7,6.00,18.00,0.33,0.563,0.600,1.163
